Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     1.550;31   ;     ;01   ;     3.330;01   ;     ;01   ;
02.2000  ;     0.840;07   ;08   ;02   ;     1.450;01   ;     ;01   ;
03.2000  ;     1.110;06   ;31   ;03   ;     1.530;25   ;     ;01   ;
04.2000  ;     1.350;01   ;     ;01   ;    81.300;30   ;     ;01   ;
05.2000  ;    16.200;09   ;     ;01   ;    94.100;22   ;     ;01   ;
06.2000  ;    13.800;22   ;23   ;02   ;    30.900;01   ;     ;01   ;
07.2000  ;    12.300;01   ;11   ;10   ;    82.300;29   ;30   ;02   ;
08.2000  ;    24.100;25   ;     ;01   ;    65.600;01   ;02   ;02   ;
09.2000  ;    14.200;28   ;     ;01   ;    45.700;01   ;     ;01   ;
10.2000  ;     9.470;31   ;     ;01   ;    15.200;01   ;     ;01   ;
11.2000  ;     2.220;30   ;     ;01   ;     9.720;05   ;     ;01   ;
12.2000  ;     0.800;31   ;     ;01   ;     2.000;01   ;     ;01   ;
01.2001  ;     0.490;29   ;31   ;03   ;     0.800;01   ;02   ;02   ;
02.2001  ;     0.470;05   ;07   ;03   ;     0.570;12   ;13   ;02   ;
03.2001  ;     0.480;05   ;08   ;04   ;     0.560;30   ;31   ;02   ;
04.2001  ;     0.570;01   ;02   ;02   ;    30.000;29   ;     ;01   ;
05.2001  ;    10.800;29   ;31   ;02   ;    20.400;24   ;     ;01   ;
06.2001  ;     7.730;22   ;28   ;07   ;    18.000;30   ;     ;01   ;
07.2001  ;     7.980;05   ;07   ;03   ;    63.700;31   ;     ;01   ;
08.2001  ;    21.100;31   ;     ;01   ;    92.200;08   ;     ;01   ;
09.2001  ;     9.900;26   ;30   ;05   ;    24.300;06   ;     ;01   ;
10.2001  ;     7.350;31   ;     ;01   ;    22.400;05   ;     ;01   ;
11.2001  ;     2.870;30   ;     ;01   ;     7.370;04   ;     ;01   ;
12.2001  ;     0.610;31   ;     ;01   ;     2.710;01   ;     ;01   ;
01.2002  ;     0.360;31   ;     ;01   ;     0.600;01   ;     ;01   ;
02.2002  ;     0.140;28   ;     ;01   ;     0.360;01   ;     ;01   ;
03.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
06.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
07.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
08.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
09.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
10.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
11.2002  ;     1.550;30   ;     ;01   ;          ;     ;     ;     ;
12.2002  ;     1.070;31   ;     ;01   ;     1.520;01   ;     ;01   ;
01.2003  ;     0.650;31   ;     ;01   ;     1.190;19   ;     ;01   ;
02.2003  ;     0.450;27   ;28   ;02   ;     0.640;01   ;02   ;02   ;
03.2003  ;     0.250;16   ;22   ;07   ;     1.560;31   ;     ;01   ;
04.2003  ;     1.700;01   ;     ;01   ;    12.200;30   ;     ;01   ;
05.2003  ;     8.620;09   ;     ;01   ;    35.300;30   ;     ;01   ;
06.2003  ;     5.430;23   ;     ;01   ;    16.900;01   ;     ;01   ;
07.2003  ;     9.360;01   ;     ;01   ;    47.100;15   ;     ;01   ;
08.2003  ;    11.100;01   ;     ;01   ;    53.100;09   ;10   ;02   ;
09.2003  ;    14.500;23   ;24   ;02   ;    25.100;11   ;     ;01   ;
10.2003  ;    10.100;25   ;26   ;02   ;    19.400;03   ;     ;01   ;
11.2003  ;     3.450;30   ;     ;01   ;    11.100;01   ;     ;01   ;
12.2003  ;     2.210;13   ;17   ;05   ;     3.340;01   ;     ;01   ;
01.2004  ;     1.390;30   ;31   ;02   ;     2.160;01   ;     ;01   ;
02.2004  ;     1.330;11   ;     ;01   ;     1.590;23   ;     ;01   ;
03.2004  ;     1.510;09   ;     ;01   ;     1.920;31   ;     ;01   ;
04.2004  ;     2.060;01   ;     ;01   ;    47.000;22   ;     ;01   ;
05.2004  ;    11.800;02   ;     ;01   ;   195.000;21   ;     ;01   ;
06.2004  ;    18.500;17   ;18   ;02   ;    76.500;29   ;     ;01   ;
07.2004  ;    21.300;13   ;31   ;02   ;    44.000;20   ;     ;01   ;
08.2004  ;    14.900;27   ;28   ;02   ;    41.000;16   ;     ;01   ;
09.2004  ;    15.600;26   ;30   ;02   ;    49.300;02   ;     ;01   ;
10.2004  ;     8.960;31   ;     ;01   ;    19.200;05   ;     ;01   ;
11.2004  ;     2.540;30   ;     ;01   ;     9.880;02   ;     ;01   ;
12.2004  ;     1.120;31   ;     ;01   ;     2.460;01   ;     ;01   ;
01.2005  ;     0.510;21   ;30   ;10   ;     1.090;01   ;     ;01   ;
02.2005  ;     0.360;27   ;28   ;02   ;     0.520;01   ;10   ;10   ;
03.2005  ;     0.290;23   ;24   ;02   ;     0.500;31   ;     ;01   ;
04.2005  ;     0.530;01   ;     ;01   ;   243.000;29   ;     ;01   ;
05.2005  ;    22.200;05   ;     ;01   ;    73.500;31   ;     ;01   ;
06.2005  ;    12.900;30   ;     ;01   ;    69.400;01   ;     ;01   ;
07.2005  ;    12.200;02   ;03   ;02   ;    38.400;05   ;18   ;02   ;
08.2005  ;     9.610;26   ;     ;01   ;    37.300;03   ;04   ;02   ;
09.2005  ;     6.710;28   ;29   ;02   ;    14.200;01   ;     ;01   ;
10.2005  ;     4.210;31   ;     ;01   ;    12.200;01   ;     ;01   ;
11.2005  ;     1.030;30   ;     ;01   ;     5.030;02   ;     ;01   ;
12.2005  ;     0.780;31   ;     ;01   ;     1.030;01   ;     ;01   ;
01.2006  ;     0.540;30   ;31   ;02   ;     0.780;01   ;     ;01   ;
02.2006  ;     0.310;28   ;     ;01   ;     0.530;01   ;     ;01   ;
03.2006  ;     0.100;28   ;30   ;03   ;     0.300;01   ;     ;01   ;
04.2006  ;     0.190;01   ;     ;01   ;     9.130;30   ;     ;01   ;
05.2006  ;     5.200;30   ;31   ;02   ;    19.100;18   ;     ;01   ;
06.2006  ;     4.800;05   ;     ;01   ;   232.000;28   ;     ;01   ;
07.2006  ;    33.200;30   ;     ;01   ;   249.000;13   ;     ;01   ;
08.2006  ;    24.900;26   ;27   ;02   ;    84.000;01   ;     ;01   ;
09.2006  ;    16.600;30   ;     ;01   ;    45.000;11   ;     ;01   ;
10.2006  ;     6.640;28   ;     ;01   ;    17.200;10   ;     ;01   ;
11.2006  ;     1.190;30   ;     ;01   ;     7.240;01   ;     ;01   ;
12.2006  ;     0.400;31   ;     ;01   ;     1.140;01   ;     ;01   ;
01.2007  ;     0.220;30   ;31   ;02   ;     0.400;01   ;     ;01   ;
02.2007  ;     0.200;15   ;23   ;09   ;     0.220;01   ;04   ;04   ;
03.2007  ;     0.210;01   ;07   ;07   ;     0.740;31   ;     ;01   ;
04.2007  ;     0.770;01   ;     ;01   ;    21.300;28   ;     ;01   ;
05.2007  ;    16.400;01   ;     ;01   ;    69.400;22   ;     ;01   ;
06.2007  ;     9.610;15   ;17   ;03   ;    31.300;21   ;     ;01   ;
07.2007  ;    11.200;03   ;     ;01   ;    28.500;07   ;     ;01   ;
08.2007  ;    11.700;06   ;     ;01   ;   127.000;22   ;     ;01   ;
09.2007  ;    18.100;30   ;     ;01   ;    60.200;03   ;     ;01   ;
10.2007  ;    10.100;29   ;     ;01   ;    41.600;08   ;     ;01   ;
11.2007  ;     1.550;30   ;     ;01   ;    11.500;01   ;     ;01   ;
12.2007  ;     0.570;24   ;31   ;08   ;     1.370;01   ;     ;01   ;
01.2008  ;     0.420;31   ;     ;01   ;     0.570;01   ;18   ;18   ;
02.2008  ;     0.260;15   ;29   ;15   ;     0.410;01   ;     ;01   ;
03.2008  ;     0.260;01   ;12   ;12   ;     1.950;31   ;     ;01   ;
04.2008  ;     2.140;01   ;     ;01   ;    13.700;30   ;     ;01   ;
05.2008  ;     7.000;28   ;     ;01   ;    65.500;29   ;     ;01   ;
06.2008  ;     7.000;26   ;27   ;02   ;    31.100;01   ;     ;01   ;
07.2008  ;     7.900;02   ;     ;01   ;    20.100;07   ;     ;01   ;
08.2008  ;     7.450;27   ;28   ;02   ;    33.100;03   ;     ;01   ;
09.2008  ;     7.000;05   ;06   ;02   ;    15.500;11   ;     ;01   ;
10.2008  ;     6.550;09   ;23   ;06   ;    14.900;25   ;     ;01   ;
11.2008  ;     3.410;30   ;     ;01   ;     8.570;01   ;     ;01   ;
12.2008  ;     0.650;20   ;31   ;03   ;     3.300;01   ;     ;01   ;
01.2009  ;     0.610;31   ;     ;01   ;     0.650;01   ;07   ;07   ;
02.2009  ;     0.430;26   ;28   ;03   ;     0.610;01   ;     ;01   ;
03.2009  ;     0.360;25   ;27   ;03   ;     0.420;01   ;04   ;04   ;
04.2009  ;     0.410;01   ;     ;01   ;    14.900;30   ;     ;01   ;
05.2009  ;     4.000;31   ;     ;01   ;    13.700;01   ;04   ;02   ;
06.2009  ;     4.630;01   ;     ;01   ;    66.800;21   ;     ;01   ;
07.2009  ;    24.400;13   ;     ;01   ;   133.000;18   ;     ;01   ;
08.2009  ;    21.800;11   ;     ;01   ;   110.000;21   ;     ;01   ;
09.2009  ;    16.100;30   ;     ;01   ;    60.200;01   ;     ;01   ;
10.2009  ;     6.610;31   ;     ;01   ;    19.300;02   ;     ;01   ;
11.2009  ;     2.210;30   ;     ;01   ;     6.020;04   ;     ;01   ;
12.2009  ;     0.810;31   ;     ;01   ;     2.140;01   ;     ;01   ;
01.2010  ;     0.650;31   ;     ;01   ;     0.810;01   ;     ;01   ;
02.2010  ;     0.420;25   ;26   ;02   ;     0.640;01   ;     ;01   ;
03.2010  ;     0.460;01   ;     ;01   ;     0.610;31   ;     ;01   ;
04.2010  ;     0.670;01   ;     ;01   ;     7.500;30   ;     ;01   ;
05.2010  ;     3.980;02   ;     ;01   ;   164.000;20   ;     ;01   ;
06.2010  ;     7.450;13   ;14   ;02   ;    16.100;21   ;     ;01   ;
07.2010  ;     8.350;14   ;17   ;03   ;    70.700;31   ;     ;01   ;
08.2010  ;    24.400;27   ;     ;01   ;   104.000;16   ;     ;01   ;
