Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 48    ; 55    ;02     ;
20.01.2000; 48    ; 52    ;02     ;
31.01.2000; 48    ; 35    ;02     ;
10.02.2000; 52    ; 18    ;02     ;
20.02.2000; 56    ; 15    ;02     ;
29.02.2000; 58    ; 10    ;02     ;
10.03.2000; 60    ; 10    ;02     ;
20.03.2000; 60    ; 10    ;02     ;
31.03.2000; 55    ;  4    ;02     ;
30.11.2000; 26    ;  5    ;02     ;
10.12.2000; 30    ;  5    ;02     ;
20.12.2000; 30    ;  5    ;02     ;
31.12.2000; 45    ;  5    ;02     ;
10.01.2001; 48    ; 18    ;02     ;
20.01.2001; 50    ; 19    ;02     ;
31.01.2001; 60    ; 20    ;02     ;
10.02.2001; 70    ; 14    ;02     ;
20.02.2001; 75    ; 15    ;02     ;
28.02.2001; 90    ; 10    ;02     ;
10.03.2001; 80    ; 10    ;02     ;
20.03.2001; 75    ;  8    ;02     ;
31.03.2001; 60    ;  3    ;02     ;
20.11.2001; 10    ;       ;02     ;
30.11.2001; 22    ;  3    ;02     ;
10.12.2001; 35    ;  5    ;02     ;
20.12.2001; 40    ;  8    ;02     ;
31.12.2001; 43    ;  5    ;02     ;
10.01.2002; 45    ;  5    ;02     ;
20.01.2002; 55    ;  8    ;02     ;
31.01.2002; 60    ; 15    ;02     ;
10.02.2002; 56    ; 15    ;02     ;
20.02.2002; 65    ; 10    ;02     ;
28.02.2002; 61    ; 15    ;02     ;
10.03.2002; 50    ;  5    ;02     ;
20.03.2002; 25    ;       ;02     ;
30.11.2002; 21    ;  5    ;02     ;
10.12.2002; 35    ;  5    ;02     ;
20.12.2002; 40    ;  5    ;02     ;
31.12.2002; 50    ;  5    ;02     ;
10.01.2003; 55    ;  7    ;02     ;
20.01.2003; 60    ;  7    ;02     ;
31.01.2003; 60    ; 13    ;02     ;
10.02.2003; 64    ; 10    ;02     ;
20.02.2003; 70    ; 10    ;02     ;
28.02.2003; 72    ; 10    ;02     ;
10.03.2003; 50    ;  6    ;02     ;
20.03.2003; 40    ;  3    ;02     ;
31.03.2003; 30    ;  2    ;02     ;
30.11.2003; 15    ;  7    ;02     ;
10.12.2003; 30    ;  5    ;02     ;
20.12.2003; 45    ;  8    ;02     ;
31.12.2003; 50    ; 10    ;02     ;
10.01.2004; 58    ;  5    ;02     ;
20.01.2004; 63    ; 10    ;02     ;
31.01.2004; 63    ; 28    ;02     ;
10.02.2004; 61    ; 29    ;02     ;
20.02.2004; 62    ; 35    ;02     ;
29.02.2004; 60    ; 35    ;02     ;
10.03.2004; 60    ; 18    ;02     ;
20.03.2004; 54    ; 10    ;02     ;
10.12.2004; 30    ; 10    ;02     ;
20.12.2004; 35    ; 15    ;02     ;
31.12.2004; 35    ; 35    ;02     ;
10.01.2005; 45    ; 28    ;02     ;
20.01.2005; 48    ; 30    ;02     ;
31.01.2005; 53    ; 33    ;02     ;
10.02.2005; 55    ; 33    ;02     ;
20.02.2005; 60    ; 45    ;02     ;
28.02.2005; 60    ; 43    ;02     ;
10.03.2005; 62    ; 40    ;02     ;
20.03.2005; 60    ; 20    ;02     ;
31.03.2005; 60    ; 15    ;02     ;
10.12.2005; 40    ;  5    ;02     ;
20.12.2005; 40    ;  5    ;02     ;
31.12.2005; 43    ;  5    ;02     ;
10.01.2006; 45    ;  4    ;02     ;
20.01.2006; 48    ;  6    ;02     ;
31.01.2006; 50    ;  9    ;02     ;
10.02.2006; 50    ; 10    ;02     ;
20.02.2006; 55    ; 14    ;02     ;
28.02.2006; 58    ; 25    ;02     ;
10.03.2006; 58    ; 15    ;02     ;
20.03.2006; 50    ;  5    ;02     ;
31.03.2006; 45    ; 13    ;02     ;
10.12.2006; 25    ;  9    ;02     ;
20.12.2006; 40    ;  7    ;02     ;
31.12.2006; 43    ;  5    ;02     ;
10.01.2007; 48    ;  6    ;02     ;
20.01.2007; 52    ;  6    ;02     ;
31.01.2007; 55    ; 14    ;02     ;
10.02.2007; 58    ; 10    ;02     ;
20.02.2007; 60    ;  6    ;02     ;
28.02.2007; 54    ;  8    ;02     ;
10.03.2007; 50    ; 15    ;02     ;
20.03.2007; 46    ; 10    ;02     ;
31.03.2007; 39    ;  4    ;02     ;
30.11.2007; 25    ;       ;02     ;
10.12.2007; 28    ;       ;02     ;
20.12.2007; 30    ;       ;02     ;
31.12.2007; 40    ; 15    ;02     ;
10.01.2008; 44    ; 15    ;02     ;
20.01.2008; 48    ; 10    ;02     ;
31.01.2008; 59    ;  5    ;02     ;
10.02.2008; 59    ;  4    ;02     ;
20.02.2008; 65    ;       ;02     ;
29.02.2008; 67    ;  2    ;02     ;
10.03.2008; 65    ;  3    ;02     ;
20.03.2008; 50    ;  1    ;02     ;
30.11.2008; 20    ;  5    ;02     ;
10.12.2008; 20    ;  9    ;02     ;
20.12.2008; 38    ;  8    ;02     ;
31.12.2008; 48    ; 12    ;02     ;
10.01.2009; 50    ; 14    ;02     ;
20.01.2009; 53    ; 23    ;02     ;
31.01.2009; 57    ; 40    ;02     ;
10.02.2009; 55    ;  9    ;02     ;
20.02.2009; 75    ; 12    ;02     ;
28.02.2009; 78    ;  8    ;02     ;
10.03.2009; 75    ; 15    ;02     ;
20.03.2009; 63    ;  8    ;02     ;
31.03.2009; 55    ;  4    ;02     ;
30.11.2009; 15    ;       ;02     ;
10.12.2009; 35    ; 19    ;02     ;
20.12.2009; 35    ; 20    ;02     ;
31.12.2009; 41    ; 33    ;02     ;
10.01.2010; 45    ; 28    ;02     ;
20.01.2010; 45    ; 25    ;02     ;
31.01.2010; 55    ; 20    ;02     ;
10.02.2010; 53    ; 20    ;02     ;
20.02.2010; 55    ; 15    ;02     ;
28.02.2010; 58    ; 23    ;02     ;
10.03.2010; 56    ; 18    ;02     ;
20.03.2010; 49    ; 19    ;02     ;
31.03.2010; 41    ; 13    ;02     ;
10.04.2010; 35    ;       ;02     ;
10.12.2010;  7    ; 10    ;02     ;
20.12.2010; 30    ; 15    ;02     ;
31.12.2010; 35    ; 19    ;02     ;
10.01.2011; 38    ; 23    ;02     ;
20.01.2011; 45    ; 21    ;02     ;
31.01.2011; 48    ; 21    ;02     ;
10.02.2011; 50    ; 20    ;02     ;
20.02.2011; 50    ; 14    ;02     ;
