Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     0.150;01   ;     ;01   ;     0.220;05   ;06   ;02   ;
02.2000  ;     0.160;28   ;29   ;02   ;     0.200;01   ;     ;01   ;
03.2000  ;     0.170;01   ;     ;01   ;     3.580;31   ;     ;01   ;
04.2000  ;     3.370;21   ;     ;01   ;    15.200;15   ;     ;01   ;
05.2000  ;     0.750;23   ;     ;01   ;     3.580;01   ;     ;01   ;
06.2000  ;     0.130;27   ;28   ;02   ;     3.070;01   ;     ;01   ;
07.2000  ;     0.120;05   ;     ;01   ;     3.370;30   ;     ;01   ;
08.2000  ;     0.750;19   ;20   ;02   ;    25.000;03   ;     ;01   ;
09.2000  ;     1.400;15   ;     ;01   ;    32.400;19   ;     ;01   ;
10.2000  ;     0.700;29   ;     ;01   ;     7.100;07   ;     ;01   ;
11.2000  ;     0.590;30   ;     ;01   ;     1.340;19   ;     ;01   ;
12.2000  ;     0.400;13   ;     ;01   ;     0.760;31   ;     ;01   ;
01.2001  ;     0.320;04   ;     ;01   ;     0.690;08   ;     ;01   ;
02.2001  ;     0.290;15   ;18   ;04   ;     0.600;01   ;     ;01   ;
03.2001  ;     0.340;10   ;     ;01   ;     5.870;31   ;     ;01   ;
04.2001  ;     1.580;30   ;     ;01   ;    15.200;10   ;     ;01   ;
05.2001  ;     0.860;23   ;31   ;03   ;     1.920;04   ;     ;01   ;
06.2001  ;     0.590;27   ;     ;01   ;     1.920;13   ;     ;01   ;
07.2001  ;     0.300;24   ;     ;01   ;     3.070;08   ;     ;01   ;
08.2001  ;     0.550;30   ;31   ;02   ;    11.500;11   ;     ;01   ;
09.2001  ;     0.300;23   ;     ;01   ;     0.510;16   ;28   ;04   ;
10.2001  ;     0.340;03   ;04   ;02   ;     1.290;13   ;     ;01   ;
11.2001  ;     0.440;30   ;     ;01   ;     0.860;03   ;     ;01   ;
12.2001  ;     0.250;23   ;31   ;09   ;     0.430;01   ;     ;01   ;
01.2002  ;     0.220;06   ;07   ;02   ;     0.290;19   ;20   ;02   ;
02.2002  ;     0.200;21   ;     ;01   ;     0.730;28   ;     ;01   ;
03.2002  ;     0.570;03   ;04   ;02   ;    14.800;17   ;     ;01   ;
04.2002  ;     3.050;16   ;23   ;03   ;    12.900;26   ;     ;01   ;
05.2002  ;     0.610;20   ;22   ;03   ;     3.050;01   ;     ;01   ;
06.2002  ;     0.730;02   ;03   ;02   ;     1.510;20   ;22   ;02   ;
07.2002  ;     0.730;08   ;09   ;02   ;     1.970;24   ;27   ;04   ;
08.2002  ;     0.730;22   ;     ;01   ;    18.700;30   ;     ;01   ;
09.2002  ;     0.570;30   ;     ;01   ;    22.800;04   ;     ;01   ;
10.2002  ;     0.570;01   ;03   ;03   ;     2.780;31   ;     ;01   ;
11.2002  ;     0.920;30   ;     ;01   ;     6.210;09   ;     ;01   ;
12.2002  ;     0.610;22   ;30   ;09   ;     1.180;02   ;03   ;02   ;
01.2003  ;     0.380;30   ;31   ;02   ;     0.650;01   ;     ;01   ;
02.2003  ;     0.380;01   ;07   ;07   ;     0.510;28   ;     ;01   ;
03.2003  ;     0.540;01   ;     ;01   ;    39.000;27   ;28   ;02   ;
04.2003  ;     3.570;30   ;     ;01   ;    21.800;01   ;     ;01   ;
05.2003  ;     0.370;25   ;31   ;04   ;     3.830;02   ;     ;01   ;
06.2003  ;     0.330;23   ;24   ;02   ;     0.620;30   ;     ;01   ;
07.2003  ;     0.170;15   ;     ;01   ;     0.730;01   ;     ;01   ;
08.2003  ;     0.140;09   ;20   ;02   ;     0.620;11   ;     ;01   ;
09.2003  ;     0.130;24   ;     ;01   ;     0.560;29   ;30   ;02   ;
10.2003  ;     0.300;06   ;     ;01   ;     1.380;23   ;     ;01   ;
11.2003  ;     0.330;27   ;28   ;02   ;     0.780;03   ;     ;01   ;
12.2003  ;     0.180;11   ;21   ;11   ;     0.350;01   ;     ;01   ;
01.2004  ;     0.160;09   ;10   ;02   ;     0.250;31   ;     ;01   ;
02.2004  ;     0.200;20   ;21   ;02   ;     0.300;26   ;27   ;02   ;
03.2004  ;     0.250;07   ;     ;01   ;    18.000;31   ;     ;01   ;
04.2004  ;     1.870;29   ;     ;01   ;    20.200;01   ;     ;01   ;
05.2004  ;     1.150;31   ;     ;01   ;     8.080;09   ;     ;01   ;
06.2004  ;     0.230;24   ;28   ;02   ;     1.200;01   ;     ;01   ;
07.2004  ;     0.260;02   ;     ;01   ;     2.620;15   ;     ;01   ;
