Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;24   ;31   ;08   ;     0.110;01   ;     ;01   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;06   ;06   ;    10.600;26   ;     ;01   ;
05.2000  ;     1.700;11   ;     ;01   ;     8.090;16   ;     ;01   ;
06.2000  ;     0.800;24   ;27   ;04   ;     2.370;01   ;     ;01   ;
07.2000  ;     0.760;16   ;     ;01   ;     9.200;31   ;     ;01   ;
08.2000  ;     3.260;14   ;     ;01   ;    10.800;04   ;     ;01   ;
09.2000  ;     1.650;30   ;     ;01   ;     7.180;01   ;     ;01   ;
10.2000  ;     1.260;31   ;     ;01   ;     1.810;07   ;     ;01   ;
11.2000  ;     0.150;30   ;     ;01   ;     1.240;01   ;     ;01   ;
12.2000  ;          ;21   ;31   ;11   ;     0.140;01   ;     ;01   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;06   ;06   ;     3.210;11   ;     ;01   ;
05.2001  ;     0.900;17   ;     ;01   ;     2.940;27   ;28   ;02   ;
06.2001  ;     0.450;26   ;     ;01   ;     1.750;01   ;     ;01   ;
07.2001  ;     0.480;09   ;     ;01   ;     7.410;31   ;     ;01   ;
08.2001  ;     3.010;20   ;     ;01   ;    36.700;03   ;     ;01   ;
09.2001  ;     1.140;29   ;30   ;02   ;     4.320;01   ;     ;01   ;
10.2001  ;     1.070;03   ;31   ;13   ;     2.370;10   ;     ;01   ;
11.2001  ;     0.240;29   ;30   ;02   ;     1.070;01   ;02   ;02   ;
12.2001  ;          ;27   ;31   ;05   ;     0.220;01   ;     ;01   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;02   ;02   ;     3.970;18   ;19   ;02   ;
05.2002  ;     0.630;23   ;31   ;09   ;     1.420;03   ;     ;01   ;
06.2002  ;     0.580;12   ;     ;01   ;     1.180;23   ;     ;01   ;
07.2002  ;     0.580;01   ;     ;01   ;     7.820;29   ;     ;01   ;
08.2002  ;     2.710;16   ;     ;01   ;    13.400;22   ;23   ;02   ;
09.2002  ;     0.890;28   ;30   ;03   ;     4.700;01   ;     ;01   ;
10.2002  ;     0.890;01   ;03   ;03   ;     2.550;08   ;10   ;03   ;
11.2002  ;     0.110;29   ;30   ;02   ;     1.140;01   ;     ;01   ;
12.2002  ;     0.010;31   ;     ;01   ;     0.110;01   ;04   ;04   ;
01.2003  ;          ;23   ;31   ;09   ;     0.010;01   ;     ;01   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;21   ;21   ;     1.850;30   ;     ;01   ;
04.2003  ;     0.760;30   ;     ;01   ;     1.620;01   ;     ;01   ;
05.2003  ;     0.700;10   ;12   ;03   ;     0.980;16   ;17   ;02   ;
06.2003  ;     0.300;12   ;13   ;02   ;     0.920;01   ;02   ;02   ;
07.2003  ;     0.630;01   ;     ;01   ;     2.450;21   ;     ;01   ;
08.2003  ;     0.830;01   ;     ;01   ;     7.120;13   ;14   ;02   ;
09.2003  ;     1.230;27   ;28   ;02   ;     3.330;15   ;17   ;02   ;
10.2003  ;     0.980;08   ;30   ;03   ;     1.970;14   ;     ;01   ;
11.2003  ;     0.460;24   ;30   ;07   ;     1.040;01   ;02   ;02   ;
12.2003  ;     0.090;31   ;     ;01   ;     0.450;01   ;06   ;06   ;
01.2004  ;     0.021;31   ;     ;01   ;     0.085;01   ;     ;01   ;
02.2004  ;     0.007;25   ;29   ;05   ;     0.021;01   ;     ;01   ;
03.2004  ;     0.005;07   ;10   ;04   ;     0.260;31   ;     ;01   ;
04.2004  ;     0.280;01   ;     ;01   ;     6.800;14   ;     ;01   ;
05.2004  ;     1.420;03   ;     ;01   ;    10.200;23   ;     ;01   ;
06.2004  ;     1.080;27   ;     ;01   ;     2.960;01   ;     ;01   ;
07.2004  ;     0.780;30   ;31   ;02   ;     1.540;25   ;     ;01   ;
08.2004  ;     0.650;04   ;     ;01   ;     2.000;20   ;     ;01   ;
09.2004  ;     0.740;30   ;     ;01   ;     2.000;18   ;     ;01   ;
10.2004  ;     0.590;29   ;31   ;03   ;     1.040;05   ;06   ;02   ;
11.2004  ;     0.280;30   ;     ;01   ;     0.910;03   ;     ;01   ;
12.2004  ;     0.079;31   ;     ;01   ;     0.270;01   ;     ;01   ;
01.2005  ;          ;28   ;31   ;04   ;     0.074;01   ;     ;01   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;05   ;05   ;     3.650;29   ;     ;01   ;
05.2005  ;     1.240;30   ;31   ;02   ;     6.170;03   ;     ;01   ;
