Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     1.540;31   ;     ;01   ;     2.590;01   ;     ;01   ;
02.2000  ;     1.500;25   ;29   ;05   ;     1.570;09   ;10   ;02   ;
03.2000  ;     1.370;31   ;     ;01   ;     1.500;01   ;05   ;05   ;
04.2000  ;     1.880;01   ;     ;01   ;    23.900;30   ;     ;01   ;
05.2000  ;    20.000;23   ;25   ;02   ;    46.000;07   ;     ;01   ;
06.2000  ;    12.000;24   ;     ;01   ;    27.300;02   ;     ;01   ;
07.2000  ;    12.400;05   ;     ;01   ;   160.000;31   ;     ;01   ;
08.2000  ;    15.600;31   ;     ;01   ;   266.000;02   ;     ;01   ;
09.2000  ;    10.200;15   ;     ;01   ;    23.300;19   ;     ;01   ;
10.2000  ;    12.400;31   ;     ;01   ;    28.600;11   ;     ;01   ;
11.2000  ;     4.460;30   ;     ;01   ;    12.000;04   ;     ;01   ;
12.2000  ;     2.490;30   ;31   ;02   ;     4.360;01   ;     ;01   ;
01.2001  ;     1.780;31   ;     ;01   ;     2.450;01   ;     ;01   ;
02.2001  ;     1.800;01   ;     ;01   ;     2.460;28   ;     ;01   ;
03.2001  ;     1.860;28   ;31   ;04   ;     2.430;01   ;     ;01   ;
04.2001  ;     1.870;01   ;     ;01   ;    33.700;30   ;     ;01   ;
05.2001  ;    22.100;29   ;     ;01   ;    56.900;04   ;     ;01   ;
06.2001  ;    13.700;26   ;     ;01   ;    32.900;11   ;     ;01   ;
07.2001  ;    13.300;03   ;     ;01   ;    45.100;13   ;     ;01   ;
08.2001  ;    11.200;07   ;08   ;02   ;    29.200;09   ;     ;01   ;
09.2001  ;     7.590;22   ;30   ;02   ;    14.100;01   ;     ;01   ;
10.2001  ;     5.390;30   ;     ;01   ;    10.000;04   ;     ;01   ;
11.2001  ;     1.660;30   ;     ;01   ;     6.340;19   ;     ;01   ;
12.2001  ;     1.170;31   ;     ;01   ;     1.640;01   ;     ;01   ;
01.2002  ;     1.000;30   ;31   ;02   ;     1.200;09   ;10   ;02   ;
02.2002  ;     0.950;10   ;11   ;02   ;     1.110;28   ;     ;01   ;
03.2002  ;     1.110;01   ;     ;01   ;     5.390;26   ;27   ;02   ;
04.2002  ;     3.990;09   ;13   ;05   ;    36.700;24   ;     ;01   ;
05.2002  ;    17.900;21   ;     ;01   ;    44.500;05   ;     ;01   ;
06.2002  ;    17.900;26   ;     ;01   ;    32.300;10   ;     ;01   ;
07.2002  ;    18.400;02   ;     ;01   ;    42.100;06   ;16   ;02   ;
08.2002  ;    16.300;22   ;     ;01   ;    53.500;05   ;     ;01   ;
09.2002  ;    10.000;29   ;30   ;02   ;    70.000;04   ;     ;01   ;
10.2002  ;    10.000;01   ;     ;01   ;    85.800;09   ;     ;01   ;
11.2002  ;     6.550;30   ;     ;01   ;    20.000;01   ;     ;01   ;
12.2002  ;     2.440;31   ;     ;01   ;     6.260;01   ;     ;01   ;
01.2003  ;     2.040;31   ;     ;01   ;     2.420;01   ;     ;01   ;
02.2003  ;     2.000;28   ;     ;01   ;     2.320;10   ;11   ;02   ;
03.2003  ;     1.680;10   ;     ;01   ;     1.970;01   ;     ;01   ;
04.2003  ;     2.510;01   ;     ;01   ;    26.100;29   ;30   ;02   ;
05.2003  ;    12.400;29   ;31   ;03   ;    25.600;01   ;     ;01   ;
06.2003  ;     6.520;28   ;30   ;03   ;    12.400;01   ;     ;01   ;
07.2003  ;     5.380;23   ;24   ;02   ;     6.750;04   ;     ;01   ;
08.2003  ;     5.500;01   ;08   ;06   ;    37.500;23   ;     ;01   ;
09.2003  ;     9.640;27   ;     ;01   ;    28.600;09   ;     ;01   ;
10.2003  ;    10.400;02   ;     ;01   ;    22.700;25   ;     ;01   ;
11.2003  ;     6.300;30   ;     ;01   ;    17.900;02   ;     ;01   ;
12.2003  ;     2.670;31   ;     ;01   ;     6.070;01   ;     ;01   ;
01.2004  ;     2.640;09   ;10   ;02   ;     2.820;20   ;31   ;12   ;
02.2004  ;     2.480;18   ;20   ;03   ;     2.790;01   ;     ;01   ;
03.2004  ;     2.190;31   ;     ;01   ;     2.700;19   ;20   ;02   ;
