Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;    28.100;31   ;     ;01   ;    56.400;01   ;     ;01   ;
02.2000  ;    22.200;29   ;     ;01   ;    27.800;01   ;     ;01   ;
03.2000  ;    17.600;12   ;     ;01   ;    36.400;31   ;     ;01   ;
04.2000  ;    38.600;01   ;     ;01   ;  1050.000;27   ;     ;01   ;
05.2000  ;   480.000;24   ;25   ;02   ;   900.000;04   ;05   ;02   ;
06.2000  ;   211.000;28   ;     ;01   ;   787.000;01   ;02   ;02   ;
07.2000  ;   211.000;20   ;21   ;02   ;  1150.000;27   ;     ;01   ;
08.2000  ;   546.000;31   ;     ;01   ;  6920.000;06   ;     ;01   ;
09.2000  ;   352.000;16   ;     ;01   ;   810.000;20   ;21   ;02   ;
10.2000  ;   277.000;31   ;     ;01   ;   776.000;12   ;     ;01   ;
11.2000  ;   118.000;30   ;     ;01   ;   263.000;01   ;     ;01   ;
12.2000  ;    57.700;31   ;     ;01   ;   115.000;01   ;     ;01   ;
01.2001  ;    49.300;31   ;     ;01   ;    57.100;01   ;     ;01   ;
02.2001  ;    33.400;28   ;     ;01   ;    48.500;01   ;     ;01   ;
03.2001  ;    30.100;24   ;25   ;02   ;    33.200;01   ;     ;01   ;
04.2001  ;    36.400;01   ;     ;01   ;   948.000;22   ;     ;01   ;
05.2001  ;   399.000;31   ;     ;01   ;  1070.000;03   ;04   ;02   ;
06.2001  ;   270.000;29   ;     ;01   ;   984.000;06   ;     ;01   ;
07.2001  ;   237.000;05   ;     ;01   ;   889.000;13   ;     ;01   ;
08.2001  ;   293.000;31   ;     ;01   ;   900.000;13   ;14   ;02   ;
09.2001  ;   120.000;28   ;30   ;03   ;   281.000;01   ;     ;01   ;
10.2001  ;   115.000;16   ;31   ;03   ;   127.000;01   ;     ;01   ;
11.2001  ;    66.800;30   ;     ;01   ;   113.000;01   ;     ;01   ;
12.2001  ;    21.000;31   ;     ;01   ;    64.500;01   ;     ;01   ;
01.2002  ;    17.400;18   ;     ;01   ;    20.600;01   ;     ;01   ;
02.2002  ;    18.000;06   ;07   ;02   ;    20.600;28   ;     ;01   ;
03.2002  ;    20.700;01   ;02   ;02   ;    31.900;31   ;     ;01   ;
04.2002  ;    35.000;01   ;     ;01   ;   984.000;28   ;     ;01   ;
05.2002  ;   214.000;23   ;24   ;02   ;   690.000;01   ;     ;01   ;
06.2002  ;   252.000;01   ;     ;01   ;   471.000;12   ;13   ;02   ;
07.2002  ;   281.000;05   ;     ;01   ;   501.000;08   ;     ;01   ;
08.2002  ;   399.000;22   ;     ;01   ;  1310.000;29   ;     ;01   ;
09.2002  ;   175.000;30   ;     ;01   ;  1810.000;08   ;     ;01   ;
10.2002  ;   158.000;03   ;04   ;02   ;  1770.000;13   ;     ;01   ;
11.2002  ;   101.000;30   ;     ;01   ;   426.000;01   ;     ;01   ;
