Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 26    ;  2    ;01     ;
10.01.2000; 32    ;  5    ;01     ;
20.01.2000; 37    ; 10    ;01     ;
31.01.2000; 40    ;  8    ;01     ;
10.02.2000; 45    ;  8    ;01     ;
20.02.2000; 47    ; 11    ;01     ;
29.02.2000; 50    ; 15    ;01     ;
10.03.2000; 42    ; 12    ;01     ;
20.03.2000; 38    ;  4    ;01     ;
31.03.2000; 36    ;  1    ;01     ;
10.12.2000; 28    ;  8    ;01     ;
15.12.2000; 29    ;  9    ;01     ;
20.12.2000; 30    ; 11    ;01     ;
25.12.2000; 30    ; 11    ;01     ;
31.12.2000; 32    ; 12    ;01     ;
10.01.2001; 32    ; 15    ;01     ;
20.01.2001; 37    ;  7    ;01     ;
31.01.2001; 37    ;  8    ;01     ;
10.02.2001; 38    ; 10    ;01     ;
20.02.2001; 49    ; 10    ;01     ;
28.02.2001; 46    ;  8    ;01     ;
05.03.2001; 21    ;  8    ;01     ;
10.03.2001; 14    ;  8    ;01     ;
15.03.2001; 10    ;  2    ;01     ;
05.12.2001; 15    ;  1    ;01     ;
10.12.2001; 25    ;  1    ;01     ;
15.12.2001; 31    ; 11    ;01     ;
20.12.2001; 34    ;  9    ;01     ;
25.12.2001; 33    ;  8    ;01     ;
31.12.2001; 31    ;  8    ;01     ;
05.01.2002; 36    ;  7    ;01     ;
10.01.2002; 37    ; 11    ;01     ;
15.01.2002; 36    ; 13    ;01     ;
20.01.2002; 41    ; 15    ;01     ;
25.01.2002; 45    ; 23    ;01     ;
31.01.2002; 49    ; 27    ;01     ;
05.02.2002; 47    ; 24    ;01     ;
10.02.2002; 48    ; 23    ;01     ;
15.02.2002; 48    ; 25    ;01     ;
20.02.2002; 46    ; 32    ;01     ;
25.02.2002; 45    ; 30    ;01     ;
28.02.2002; 42    ; 25    ;01     ;
05.03.2002; 41    ; 17    ;01     ;
10.03.2002; 38    ; 13    ;01     ;
15.03.2002; 19    ;       ;01     ;
20.03.2002; 15    ;       ;01     ;
25.03.2002; 10    ;       ;01     ;
05.12.2002; 16    ;  3    ;01     ;
10.12.2002; 17    ;  5    ;01     ;
15.12.2002; 18    ;  6    ;01     ;
20.12.2002; 18    ;  8    ;01     ;
25.12.2002; 21    ;  8    ;01     ;
31.12.2002; 22    ;  9    ;01     ;
05.01.2003; 27    ; 12    ;01     ;
10.01.2003; 32    ; 11    ;01     ;
15.01.2003; 34    ; 14    ;01     ;
20.01.2003; 37    ; 15    ;01     ;
25.01.2003; 37    ; 14    ;01     ;
31.01.2003; 36    ; 24    ;01     ;
05.02.2003; 41    ; 22    ;01     ;
