Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;07   ;07   ;    42.300;23   ;     ;01   ;
05.2000  ;     0.840;31   ;     ;01   ;     3.330;01   ;     ;01   ;
06.2000  ;     0.120;30   ;     ;01   ;     0.810;04   ;     ;01   ;
07.2000  ;     0.110;11   ;12   ;02   ;     2.690;23   ;     ;01   ;
08.2000  ;     0.510;16   ;     ;01   ;     3.650;18   ;     ;01   ;
09.2000  ;     0.610;15   ;     ;01   ;    18.700;19   ;     ;01   ;
10.2000  ;     0.640;30   ;31   ;02   ;     2.420;20   ;     ;01   ;
11.2000  ;          ;21   ;30   ;10   ;     1.450;06   ;     ;01   ;
12.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;05   ;05   ;     9.540;15   ;     ;01   ;
05.2001  ;     1.290;20   ;     ;01   ;    21.800;20   ;     ;01   ;
06.2001  ;     0.310;27   ;     ;01   ;     1.740;01   ;     ;01   ;
07.2001  ;     0.270;02   ;     ;01   ;     9.070;16   ;     ;01   ;
08.2001  ;     0.330;30   ;31   ;02   ;     2.310;09   ;     ;01   ;
09.2001  ;     0.190;16   ;     ;01   ;     0.450;26   ;     ;01   ;
10.2001  ;     0.200;27   ;     ;01   ;     0.420;06   ;     ;01   ;
11.2001  ;          ;30   ;     ;01   ;     0.250;02   ;     ;01   ;
12.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;     ;01   ;    22.400;25   ;     ;01   ;
05.2002  ;     0.690;29   ;30   ;02   ;     3.330;01   ;     ;01   ;
06.2002  ;     0.690;06   ;     ;01   ;     5.160;19   ;     ;01   ;
07.2002  ;     0.590;20   ;     ;01   ;     4.600;27   ;     ;01   ;
08.2002  ;     0.740;13   ;     ;01   ;    11.000;25   ;     ;01   ;
09.2002  ;     0.510;18   ;30   ;02   ;     1.510;01   ;     ;01   ;
10.2002  ;     0.510;10   ;20   ;02   ;     6.000;08   ;     ;01   ;
11.2002  ;          ;29   ;30   ;02   ;     1.090;01   ;     ;01   ;
12.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;25   ;25   ;     0.970;27   ;     ;01   ;
04.2003  ;     0.960;01   ;     ;01   ;     3.180;15   ;18   ;02   ;
05.2003  ;     0.460;31   ;     ;01   ;     1.120;01   ;     ;01   ;
06.2003  ;     0.190;13   ;     ;01   ;     6.000;18   ;     ;01   ;
07.2003  ;     0.100;25   ;31   ;07   ;     0.460;11   ;     ;01   ;
08.2003  ;     0.110;01   ;     ;01   ;     8.990;11   ;     ;01   ;
09.2003  ;     0.940;02   ;     ;01   ;     9.320;07   ;     ;01   ;
10.2003  ;     0.840;09   ;     ;01   ;     3.630;24   ;     ;01   ;
11.2003  ;     0.340;01   ;     ;01   ;     3.630;04   ;     ;01   ;
12.2003  ;          ;08   ;31   ;24   ;     0.260;01   ;     ;01   ;
01.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2004  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2004  ;          ;01   ;29   ;29   ;     2.860;30   ;     ;01   ;
04.2004  ;     0.590;01   ;     ;01   ;    30.200;21   ;     ;01   ;
05.2004  ;     2.330;30   ;     ;01   ;    24.900;08   ;     ;01   ;
06.2004  ;     0.300;30   ;     ;01   ;     7.600;01   ;     ;01   ;
07.2004  ;     0.220;03   ;05   ;03   ;     8.330;24   ;     ;01   ;
08.2004  ;     0.540;30   ;     ;01   ;    11.800;10   ;     ;01   ;
09.2004  ;     0.460;18   ;     ;01   ;     1.680;19   ;     ;01   ;
10.2004  ;     0.560;01   ;     ;01   ;     2.950;02   ;     ;01   ;
11.2004  ;     0.150;30   ;     ;01   ;     1.630;12   ;     ;01   ;
12.2004  ;          ;12   ;31   ;20   ;     0.100;01   ;     ;01   ;
01.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;06   ;06   ;    23.600;30   ;     ;01   ;
05.2005  ;     0.840;31   ;     ;01   ;    44.000;02   ;     ;01   ;
06.2005  ;     0.260;26   ;     ;01   ;     2.010;27   ;     ;01   ;
07.2005  ;     0.240;11   ;     ;01   ;     1.710;30   ;     ;01   ;
08.2005  ;     0.270;25   ;26   ;02   ;     2.700;01   ;     ;01   ;
09.2005  ;     0.400;10   ;     ;01   ;     3.030;13   ;     ;01   ;
10.2005  ;     0.280;30   ;31   ;02   ;     1.340;02   ;     ;01   ;
11.2005  ;     0.150;22   ;30   ;09   ;     1.070;07   ;     ;01   ;
12.2005  ;          ;11   ;31   ;21   ;     0.088;01   ;     ;01   ;
01.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;09   ;09   ;    24.900;26   ;     ;01   ;
05.2006  ;     1.100;31   ;     ;01   ;    28.000;11   ;     ;01   ;
06.2006  ;     0.810;04   ;     ;01   ;     4.600;10   ;     ;01   ;
07.2006  ;     0.390;13   ;14   ;02   ;    11.300;21   ;     ;01   ;
08.2006  ;     0.840;27   ;     ;01   ;    46.500;11   ;     ;01   ;
09.2006  ;     0.430;29   ;30   ;02   ;     5.020;05   ;     ;01   ;
10.2006  ;     0.370;08   ;09   ;02   ;     2.950;17   ;     ;01   ;
11.2006  ;     0.240;30   ;     ;01   ;     6.800;07   ;     ;01   ;
12.2006  ;          ;21   ;31   ;11   ;     0.220;01   ;     ;01   ;
01.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;05   ;05   ;    13.800;22   ;     ;01   ;
05.2007  ;     1.540;25   ;     ;01   ;     8.330;27   ;     ;01   ;
06.2007  ;     0.210;30   ;     ;01   ;     3.320;06   ;     ;01   ;
07.2007  ;     0.100;18   ;     ;01   ;     2.510;28   ;     ;01   ;
08.2007  ;     0.220;05   ;07   ;03   ;     8.990;12   ;     ;01   ;
09.2007  ;     0.280;07   ;     ;01   ;    11.000;10   ;     ;01   ;
10.2007  ;     0.450;18   ;     ;01   ;     3.030;21   ;     ;01   ;
11.2007  ;     0.043;30   ;     ;01   ;     0.990;01   ;02   ;02   ;
12.2007  ;          ;02   ;31   ;30   ;     0.021;01   ;     ;01   ;
01.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;24   ;24   ;     1.070;30   ;     ;01   ;
04.2008  ;     0.370;17   ;     ;01   ;     3.790;24   ;     ;01   ;
05.2008  ;     1.130;24   ;     ;01   ;    21.200;06   ;     ;01   ;
06.2008  ;     0.180;27   ;28   ;02   ;     1.360;01   ;     ;01   ;
07.2008  ;     0.140;14   ;     ;01   ;     1.100;18   ;     ;01   ;
08.2008  ;     0.160;26   ;28   ;03   ;     0.420;03   ;     ;01   ;
09.2008  ;     0.190;02   ;     ;01   ;     0.840;12   ;     ;01   ;
10.2008  ;     0.260;07   ;08   ;02   ;     0.670;20   ;     ;01   ;
11.2008  ;          ;29   ;30   ;02   ;     0.380;04   ;     ;01   ;
12.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;04   ;04   ;     3.450;23   ;     ;01   ;
05.2009  ;     0.400;31   ;     ;01   ;     4.520;13   ;     ;01   ;
06.2009  ;     0.310;19   ;     ;01   ;     8.000;25   ;     ;01   ;
07.2009  ;     1.130;08   ;     ;01   ;    24.900;16   ;     ;01   ;
08.2009  ;     0.360;14   ;     ;01   ;    14.200;28   ;     ;01   ;
09.2009  ;     0.730;15   ;     ;01   ;     2.560;01   ;     ;01   ;
10.2009  ;     0.400;31   ;     ;01   ;     1.260;03   ;     ;01   ;
11.2009  ;     0.044;30   ;     ;01   ;     0.580;07   ;     ;01   ;
12.2009  ;          ;03   ;31   ;29   ;     0.029;01   ;     ;01   ;
01.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;12   ;12   ;    11.800;30   ;     ;01   ;
05.2010  ;     1.470;31   ;     ;01   ;    23.600;01   ;     ;01   ;
06.2010  ;     0.300;29   ;     ;01   ;     3.210;21   ;     ;01   ;
07.2010  ;     0.280;17   ;18   ;02   ;     3.930;21   ;     ;01   ;
08.2010  ;     0.370;05   ;     ;01   ;    14.700;13   ;     ;01   ;
09.2010  ;     0.310;24   ;     ;01   ;     1.360;30   ;     ;01   ;
10.2010  ;     0.340;31   ;     ;01   ;     0.990;05   ;     ;01   ;
11.2010  ;     0.120;30   ;     ;01   ;     0.370;01   ;02   ;02   ;
12.2010  ;          ;05   ;31   ;27   ;     0.098;01   ;     ;01   ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;03   ;03   ;    10.100;09   ;     ;01   ;
05.2011  ;     0.610;31   ;     ;01   ;     4.520;01   ;     ;01   ;
06.2011  ;     0.290;28   ;     ;01   ;     4.970;16   ;     ;01   ;
07.2011  ;     0.240;31   ;     ;01   ;     5.310;05   ;     ;01   ;
08.2011  ;     0.180;31   ;     ;01   ;     1.130;10   ;     ;01   ;
09.2011  ;     0.190;01   ;     ;01   ;    16.800;07   ;     ;01   ;
10.2011  ;     0.330;14   ;     ;01   ;     0.870;01   ;     ;01   ;
11.2011  ;          ;28   ;30   ;03   ;     0.670;03   ;     ;01   ;
12.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;11   ;11   ;     8.330;28   ;     ;01   ;
05.2012  ;     0.810;31   ;     ;01   ;    10.600;09   ;     ;01   ;
06.2012  ;     0.200;30   ;     ;01   ;     0.960;09   ;     ;01   ;
07.2012  ;     0.200;01   ;02   ;02   ;     7.620;31   ;     ;01   ;
