Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     1.730;20   ;     ;01   ;     1.960;10   ;     ;01   ;
02.2000  ;     1.950;29   ;     ;01   ;     3.440;20   ;     ;01   ;
03.2000  ;     1.990;01   ;     ;01   ;     3.980;31   ;     ;01   ;
04.2000  ;     4.230;01   ;     ;01   ;    23.000;27   ;     ;01   ;
05.2000  ;     6.000;23   ;31   ;04   ;    11.100;01   ;     ;01   ;
06.2000  ;     5.000;17   ;22   ;06   ;     6.410;01   ;02   ;02   ;
07.2000  ;     5.400;01   ;09   ;02   ;     9.160;22   ;     ;01   ;
08.2000  ;     5.200;14   ;31   ;03   ;     7.520;01   ;     ;01   ;
09.2000  ;     5.200;01   ;30   ;26   ;     5.400;04   ;26   ;09   ;
10.2000  ;     3.880;31   ;     ;01   ;     6.000;15   ;     ;01   ;
11.2000  ;     1.190;30   ;     ;01   ;     3.680;01   ;     ;01   ;
12.2000  ;     1.100;20   ;     ;01   ;     1.360;31   ;     ;01   ;
01.2001  ;     1.290;10   ;12   ;03   ;     1.350;01   ;02   ;02   ;
02.2001  ;     1.300;01   ;04   ;04   ;     1.680;20   ;     ;01   ;
03.2001  ;     1.380;20   ;     ;01   ;     1.580;01   ;     ;01   ;
04.2001  ;     1.470;01   ;     ;01   ;    12.100;26   ;     ;01   ;
05.2001  ;     4.860;27   ;     ;01   ;    12.600;13   ;     ;01   ;
06.2001  ;     4.390;23   ;     ;01   ;     4.960;06   ;07   ;02   ;
07.2001  ;     4.470;30   ;31   ;02   ;     4.960;15   ;     ;01   ;
08.2001  ;     4.300;13   ;14   ;02   ;     8.180;22   ;     ;01   ;
09.2001  ;     4.300;22   ;30   ;08   ;     4.470;06   ;18   ;10   ;
10.2001  ;     3.920;25   ;     ;01   ;     4.750;22   ;     ;01   ;
11.2001  ;     1.490;30   ;     ;01   ;     4.240;01   ;     ;01   ;
12.2001  ;     1.410;11   ;     ;01   ;     1.880;31   ;     ;01   ;
01.2002  ;     1.300;31   ;     ;01   ;     1.840;01   ;     ;01   ;
02.2002  ;     1.320;01   ;     ;01   ;     1.490;10   ;11   ;02   ;
03.2002  ;     1.360;01   ;     ;01   ;     2.260;31   ;     ;01   ;
04.2002  ;     2.180;03   ;     ;01   ;     5.850;28   ;     ;01   ;
05.2002  ;     4.940;25   ;     ;01   ;     6.790;31   ;     ;01   ;
06.2002  ;     4.220;25   ;     ;01   ;     6.280;01   ;     ;01   ;
07.2002  ;     3.730;31   ;     ;01   ;     5.310;10   ;     ;01   ;
08.2002  ;     3.560;31   ;     ;01   ;     4.960;05   ;     ;01   ;
09.2002  ;     3.560;26   ;     ;01   ;     3.730;21   ;     ;01   ;
10.2002  ;     3.370;31   ;     ;01   ;     4.680;12   ;     ;01   ;
11.2002  ;     1.560;20   ;21   ;02   ;     3.280;01   ;     ;01   ;
12.2002  ;     1.580;01   ;     ;01   ;     2.000;30   ;31   ;02   ;
01.2003  ;     1.050;31   ;     ;01   ;     1.930;01   ;     ;01   ;
02.2003  ;     0.680;28   ;     ;01   ;     1.050;01   ;02   ;02   ;
03.2003  ;     0.350;10   ;     ;01   ;     2.340;31   ;     ;01   ;
04.2003  ;     2.400;01   ;     ;01   ;     5.100;30   ;     ;01   ;
05.2003  ;     4.490;27   ;28   ;02   ;     6.180;03   ;     ;01   ;
06.2003  ;     4.040;20   ;25   ;06   ;     5.140;03   ;     ;01   ;
07.2003  ;     3.970;11   ;12   ;02   ;     7.220;07   ;     ;01   ;
08.2003  ;     3.930;07   ;08   ;02   ;     6.220;01   ;     ;01   ;
09.2003  ;     4.040;07   ;08   ;02   ;     6.030;17   ;18   ;02   ;
10.2003  ;     3.670;31   ;     ;01   ;     4.640;12   ;     ;01   ;
11.2003  ;     2.040;30   ;     ;01   ;     3.670;01   ;03   ;03   ;
12.2003  ;     2.060;01   ;     ;01   ;     2.260;10   ;15   ;06   ;
01.2004  ;     2.140;01   ;     ;01   ;     2.690;31   ;     ;01   ;
02.2004  ;     2.720;01   ;     ;01   ;     3.020;10   ;     ;01   ;
03.2004  ;     2.240;10   ;     ;01   ;     3.480;31   ;     ;01   ;
04.2004  ;     3.670;01   ;     ;01   ;    31.500;26   ;     ;01   ;
05.2004  ;     4.220;27   ;     ;01   ;    25.500;01   ;     ;01   ;
06.2004  ;     3.980;25   ;     ;01   ;     4.960;01   ;     ;01   ;
07.2004  ;     3.740;14   ;16   ;03   ;     5.950;20   ;21   ;02   ;
08.2004  ;     3.740;03   ;26   ;05   ;     5.310;30   ;31   ;02   ;
09.2004  ;     3.980;09   ;26   ;14   ;     5.680;01   ;     ;01   ;
10.2004  ;     3.740;15   ;16   ;02   ;     4.060;01   ;     ;01   ;
11.2004  ;     1.960;20   ;     ;01   ;     4.180;05   ;     ;01   ;
12.2004  ;     1.160;31   ;     ;01   ;     2.120;01   ;     ;01   ;
01.2005  ;     1.250;01   ;     ;01   ;     2.860;20   ;     ;01   ;
02.2005  ;     1.820;20   ;     ;01   ;     2.290;10   ;     ;01   ;
03.2005  ;     1.540;10   ;     ;01   ;     2.390;20   ;     ;01   ;
04.2005  ;     2.480;01   ;     ;01   ;     5.990;15   ;     ;01   ;
05.2005  ;     4.590;25   ;     ;01   ;    11.500;07   ;     ;01   ;
06.2005  ;     3.040;30   ;     ;01   ;     4.850;01   ;     ;01   ;
07.2005  ;     2.600;15   ;16   ;02   ;     4.220;05   ;     ;01   ;
08.2005  ;     3.300;15   ;     ;01   ;     7.130;17   ;     ;01   ;
09.2005  ;     3.130;30   ;     ;01   ;     4.040;01   ;     ;01   ;
10.2005  ;     2.670;23   ;     ;01   ;     3.910;29   ;     ;01   ;
11.2005  ;     2.150;20   ;     ;01   ;     3.700;01   ;     ;01   ;
12.2005  ;     1.290;10   ;     ;01   ;     2.370;01   ;     ;01   ;
01.2006  ;     1.170;10   ;     ;01   ;     1.570;01   ;     ;01   ;
02.2006  ;     1.110;28   ;     ;01   ;     1.520;01   ;     ;01   ;
03.2006  ;     1.180;01   ;     ;01   ;     1.930;12   ;     ;01   ;
04.2006  ;     1.440;01   ;02   ;02   ;    15.000;28   ;     ;01   ;
05.2006  ;     4.320;27   ;31   ;03   ;     9.920;01   ;     ;01   ;
06.2006  ;     3.380;01   ;02   ;02   ;     6.680;14   ;     ;01   ;
07.2006  ;     3.900;06   ;     ;01   ;    21.000;24   ;     ;01   ;
08.2006  ;     4.040;13   ;31   ;08   ;     5.030;01   ;03   ;03   ;
09.2006  ;     3.820;05   ;27   ;13   ;     4.460;16   ;17   ;02   ;
10.2006  ;     3.020;23   ;     ;01   ;     4.170;17   ;     ;01   ;
11.2006  ;     1.670;25   ;     ;01   ;     3.620;01   ;     ;01   ;
12.2006  ;     1.410;20   ;     ;01   ;     2.090;31   ;     ;01   ;
01.2007  ;     2.060;31   ;     ;01   ;     2.600;20   ;     ;01   ;
02.2007  ;     1.710;10   ;     ;01   ;     2.260;28   ;     ;01   ;
03.2007  ;     2.330;01   ;     ;01   ;     3.430;20   ;     ;01   ;
04.2007  ;     2.930;01   ;     ;01   ;     5.540;25   ;     ;01   ;
05.2007  ;     4.390;23   ;     ;01   ;     5.540;26   ;     ;01   ;
06.2007  ;     3.900;13   ;17   ;03   ;     6.830;27   ;     ;01   ;
07.2007  ;     3.670;19   ;     ;01   ;     4.900;06   ;     ;01   ;
08.2007  ;     3.430;09   ;11   ;03   ;     4.900;26   ;     ;01   ;
09.2007  ;     3.670;02   ;23   ;12   ;     4.140;29   ;     ;01   ;
10.2007  ;     3.540;31   ;     ;01   ;     4.090;25   ;     ;01   ;
11.2007  ;     1.430;23   ;     ;01   ;     3.450;01   ;     ;01   ;
12.2007  ;     1.470;23   ;24   ;02   ;     2.140;31   ;     ;01   ;
01.2008  ;     1.570;14   ;     ;01   ;     2.440;31   ;     ;01   ;
02.2008  ;     2.450;12   ;     ;01   ;     2.660;29   ;     ;01   ;
03.2008  ;     2.180;10   ;     ;01   ;     3.660;31   ;     ;01   ;
04.2008  ;     2.460;23   ;     ;01   ;     5.550;30   ;     ;01   ;
05.2008  ;     3.270;22   ;23   ;02   ;     6.490;01   ;     ;01   ;
06.2008  ;     3.010;19   ;30   ;04   ;     3.940;01   ;     ;01   ;
