Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 27    ; 27    ;01     ;
10.01.2000; 28    ; 30    ;01     ;
15.01.2000; 32    ; 28    ;01     ;
20.01.2000; 34    ; 26    ;01     ;
31.01.2000; 38    ; 22    ;01     ;
10.02.2000; 44    ; 20    ;01     ;
20.02.2000; 44    ; 18    ;01     ;
29.02.2000; 44    ; 22    ;01     ;
10.03.2000; 42    ; 25    ;01     ;
15.03.2000; 40    ; 20    ;01     ;
20.03.2000; 38    ; 14    ;01     ;
25.03.2000; 25    ; 16    ;01     ;
05.12.2000; 10    ; 20    ;01     ;
10.12.2000; 18    ; 22    ;01     ;
15.12.2000; 18    ; 22    ;01     ;
20.12.2000; 22    ; 32    ;01     ;
25.12.2000; 23    ; 33    ;01     ;
31.12.2000; 26    ; 40    ;01     ;
05.01.2001; 28    ; 38    ;01     ;
10.01.2001; 28    ; 38    ;01     ;
15.01.2001; 30    ; 40    ;01     ;
20.01.2001; 32    ; 40    ;01     ;
31.01.2001; 34    ; 40    ;01     ;
10.02.2001; 36    ; 30    ;01     ;
20.02.2001; 34    ; 25    ;01     ;
28.02.2001; 30    ; 21    ;01     ;
05.03.2001; 30    ; 21    ;01     ;
10.03.2001; 30    ; 20    ;01     ;
05.12.2001; 15    ;  0    ;01     ;
10.12.2001; 18    ;  0    ;01     ;
15.12.2001; 22    ; 10    ;01     ;
20.12.2001; 28    ; 12    ;01     ;
25.12.2001; 30    ; 12    ;01     ;
31.12.2001; 34    ; 12    ;01     ;
10.01.2002; 40    ; 20    ;01     ;
20.01.2002; 44    ; 20    ;01     ;
31.01.2002; 46    ; 24    ;01     ;
10.02.2002; 46    ; 22    ;01     ;
20.02.2002; 44    ; 38    ;01     ;
28.02.2002; 38    ; 28    ;01     ;
10.03.2002; 36    ; 10    ;01     ;
10.12.2002; 30    ;  0    ;01     ;
20.12.2002; 32    ;  7    ;01     ;
31.12.2002; 36    ; 10    ;01     ;
10.01.2003; 40    ; 17    ;01     ;
20.01.2003; 46    ; 20    ;01     ;
31.01.2003; 48    ; 28    ;01     ;
10.02.2003; 56    ; 32    ;01     ;
20.02.2003; 56    ; 32    ;01     ;
28.02.2003; 56    ; 25    ;01     ;
10.03.2003; 64    ; 15    ;01     ;
20.03.2003; 60    ;  3    ;01     ;
30.11.2003; 10    ; 13    ;01     ;
05.12.2003; 12    ; 13    ;01     ;
10.12.2003; 15    ; 14    ;01     ;
15.12.2003; 15    ; 14    ;01     ;
20.12.2003; 16    ; 14    ;01     ;
25.12.2003; 20    ; 20    ;01     ;
31.12.2003; 22    ; 20    ;01     ;
10.01.2004; 24    ; 23    ;01     ;
20.01.2004; 30    ; 22    ;01     ;
31.01.2004; 34    ; 34    ;01     ;
10.02.2004; 38    ; 35    ;01     ;
20.02.2004; 36    ; 39    ;01     ;
29.02.2004; 34    ; 36    ;01     ;
10.03.2004; 30    ; 35    ;01     ;
05.12.2004;  6    ;  3    ;01     ;
10.12.2004; 10    ;  4    ;01     ;
15.12.2004; 16    ; 20    ;01     ;
20.12.2004; 18    ; 24    ;01     ;
25.12.2004; 23    ; 22    ;01     ;
31.12.2004; 25    ; 22    ;01     ;
10.01.2005; 28    ; 25    ;01     ;
20.01.2005; 36    ; 36    ;01     ;
31.01.2005; 40    ; 36    ;01     ;
10.02.2005; 42    ; 36    ;01     ;
20.02.2005; 42    ; 40    ;01     ;
28.02.2005; 44    ; 40    ;01     ;
10.03.2005; 42    ; 26    ;01     ;
20.03.2005; 40    ; 16    ;01     ;
05.12.2005;  6    ;  2    ;01     ;
10.12.2005; 12    ;  4    ;01     ;
15.12.2005; 15    ; 10    ;01     ;
20.12.2005; 18    ; 12    ;01     ;
25.12.2005; 21    ; 18    ;01     ;
31.12.2005; 24    ; 18    ;01     ;
10.01.2006; 28    ; 23    ;01     ;
20.01.2006; 36    ; 30    ;01     ;
31.01.2006; 42    ; 32    ;01     ;
10.02.2006; 42    ; 32    ;01     ;
20.02.2006; 40    ; 26    ;01     ;
28.02.2006; 40    ; 36    ;01     ;
10.03.2006; 38    ; 17    ;01     ;
20.03.2006; 34    ;  4    ;01     ;
10.12.2006; 10    ;  3    ;01     ;
20.12.2006; 16    ;  3    ;01     ;
31.12.2006; 18    ; 12    ;01     ;
10.01.2007; 22    ; 16    ;01     ;
20.01.2007; 28    ; 16    ;01     ;
31.01.2007; 32    ; 18    ;01     ;
10.02.2007; 32    ; 21    ;01     ;
20.02.2007; 34    ; 28    ;01     ;
28.02.2007; 34    ; 14    ;01     ;
10.03.2007; 32    ; 18    ;01     ;
20.03.2007; 30    ;  6    ;01     ;
25.03.2007; 28    ;  2    ;01     ;
05.12.2007;  5    ;  1    ;01     ;
10.12.2007; 10    ;  2    ;01     ;
15.12.2007; 12    ;  3    ;01     ;
20.12.2007; 16    ;  5    ;01     ;
25.12.2007; 18    ;  4    ;01     ;
31.12.2007; 20    ; 30    ;01     ;
10.01.2008; 24    ; 20    ;01     ;
20.01.2008; 30    ; 18    ;01     ;
31.01.2008; 36    ; 16    ;01     ;
10.02.2008; 48    ; 14    ;01     ;
20.02.2008; 54    ; 16    ;01     ;
29.02.2008; 60    ; 16    ;01     ;
10.03.2008; 60    ;  4    ;01     ;
10.12.2008; 10    ;  2    ;02     ;
20.12.2008; 16    ;  2    ;02     ;
31.12.2008; 22    ;  7    ;02     ;
10.01.2009; 26    ;  7    ;01     ;
20.01.2009; 30    ; 20    ;01     ;
31.01.2009; 34    ; 26    ;01     ;
10.02.2009; 36    ; 28    ;01     ;
20.02.2009; 40    ; 67    ;01     ;
28.02.2009; 42    ; 70    ;01     ;
10.03.2009; 44    ; 52    ;01     ;
10.12.2009; 26    ; 12    ;01     ;
20.12.2009; 38    ; 32    ;01     ;
31.12.2009; 46    ; 36    ;01     ;
10.01.2010; 50    ; 36    ;01     ;
20.01.2010; 60    ; 33    ;01     ;
31.01.2010; 66    ; 32    ;01     ;
10.02.2010; 68    ; 36    ;01     ;
20.02.2010; 68    ; 36    ;01     ;
28.02.2010; 68    ; 35    ;01     ;
10.03.2010; 66    ; 40    ;01     ;
20.03.2010; 64    ; 38    ;01     ;
10.12.2010; 18    ;  5    ;01     ;
20.12.2010; 20    ; 10    ;01     ;
31.12.2010; 22    ; 18    ;01     ;
10.01.2011; 24    ; 24    ;01     ;
20.01.2011; 30    ; 25    ;01     ;
31.01.2011; 38    ; 27    ;01     ;
10.02.2011; 42    ; 25    ;01     ;
20.02.2011; 44    ; 25    ;01     ;
28.02.2011; 45    ; 27    ;01     ;
10.03.2011; 44    ; 18    ;01     ;
05.12.2011; 20    ;  4    ;01     ;
10.12.2011; 22    ;  4    ;01     ;
15.12.2011; 24    ;  5    ;01     ;
20.12.2011; 26    ;  6    ;01     ;
25.12.2011; 28    ;  7    ;01     ;
31.12.2011; 30    ;  8    ;01     ;
10.01.2012; 34    ; 10    ;01     ;
20.01.2012; 44    ; 10    ;01     ;
31.01.2012; 75    ; 14    ;01     ;
10.02.2012; 94    ; 14    ;01     ;
20.02.2012; 96    ; 20    ;01     ;
29.02.2012; 94    ; 25    ;01     ;
10.03.2012; 70    ; 25    ;01     ;
20.03.2012; 62    ;  8    ;01     ;
20.12.2012; 20    ;  3    ;01     ;
31.12.2012; 36    ; 17    ;01     ;
10.01.2014; 26    ;  8    ;01     ;
20.01.2014; 30    ; 10    ;01     ;
31.01.2014; 36    ; 12    ;01     ;
10.02.2014; 42    ; 16    ;01     ;
20.02.2014; 52    ; 14    ;01     ;
28.02.2014; 54    ;  6    ;01     ;
10.03.2014; 56    ;  2    ;01     ;
20.03.2014; 50    ;  0    ;01     ;
10.12.2014; 18    ;  2    ;01     ;
20.12.2014; 24    ; 16    ;01     ;
31.12.2014; 28    ; 32    ;01     ;
10.01.2015; 32    ; 38    ;01     ;
20.01.2015; 34    ; 38    ;01     ;
31.01.2015; 36    ; 35    ;01     ;
10.02.2015; 38    ; 36    ;01     ;
20.02.2015; 42    ; 36    ;01     ;
28.02.2015; 44    ; 25    ;01     ;
10.03.2015; 46    ; 30    ;01     ;
10.12.2015; 16    ;  5    ;01     ;
20.12.2015; 18    ;  5    ;01     ;
31.12.2015; 24    ;  5    ;01     ;
10.01.2016; 30    ;  1    ;01     ;
20.01.2016; 36    ; 10    ;01     ;
31.01.2016; 40    ;  8    ;01     ;
10.02.2016; 44    ;  6    ;01     ;
20.02.2016; 46    ; 14    ;01     ;
29.02.2016; 50    ; 14    ;01     ;
10.03.2016; 50    ; 11    ;01     ;
10.12.2016; 20    ;  4    ;01     ;
15.12.2016; 22    ;  5    ;01     ;
20.12.2016; 25    ;  6    ;01     ;
25.12.2016; 25    ;  6    ;01     ;
31.12.2016; 27    ; 12    ;01     ;
10.01.2017; 30    ; 18    ;01     ;
20.01.2017; 34    ; 23    ;01     ;
31.01.2017; 38    ; 25    ;01     ;
10.02.2017; 40    ; 24    ;01     ;
20.02.2017; 40    ; 18    ;01     ;
28.02.2017; 40    ; 22    ;01     ;
10.03.2017; 37    ; 20    ;01     ;
30.11.2017;  8    ;  2    ;01     ;
10.12.2017; 18    ;  4    ;01     ;
20.12.2017; 22    ; 22    ;01     ;
31.12.2017; 24    ; 22    ;01     ;
10.01.2018; 30    ; 26    ;01     ;
20.01.2018; 42    ; 32    ;01     ;
31.01.2018; 52    ; 24    ;01     ;
10.02.2018; 58    ; 22    ;01     ;
20.02.2018; 60    ; 20    ;01     ;
28.02.2018; 60    ; 20    ;01     ;
10.03.2018; 60    ; 30    ;01     ;
20.03.2018; 56    ; 15    ;01     ;
10.01.1984; 45    ; 17    ;01     ;
20.01.1984; 48    ; 20    ;01     ;
31.01.1984; 58    ; 40    ;01     ;
10.02.1984; 64    ; 35    ;01     ;
20.02.1984; 68    ; 35    ;01     ;
29.02.1984; 71    ; 50    ;01     ;
10.03.1984; 72    ; 18    ;01     ;
20.03.1984; 66    ;       ;01     ;
20.12.1984; 30    ;  5    ;01     ;
31.12.1984; 39    ;  5    ;01     ;
10.01.1985; 51    ;  5    ;01     ;
20.01.1985; 71    ; 16    ;01     ;
31.01.1985; 78    ; 16    ;01     ;
10.02.1985; 88    ; 20    ;01     ;
20.02.1985; 92    ; 22    ;01     ;
28.02.1985; 98    ; 35    ;01     ;
10.03.1985; 98    ; 30    ;01     ;
20.03.1985; 88    ; 12    ;01     ;
31.03.1985; 65    ;       ;01     ;
10.12.1985; 34    ;       ;01     ;
20.12.1985; 37    ;  3    ;01     ;
31.12.1985; 42    ;  5    ;01     ;
10.01.1986; 46    ;  6    ;01     ;
20.01.1986; 48    ;  7    ;01     ;
31.01.1986; 54    ;  8    ;01     ;
10.02.1986; 60    ;  9    ;01     ;
20.02.1986; 64    ;  8    ;01     ;
28.02.1986; 74    ; 10    ;01     ;
10.03.1986; 74    ;  8    ;01     ;
20.03.1986; 70    ; 13    ;01     ;
10.12.1986; 18    ;  1    ;01     ;
20.12.1986; 33    ;  2    ;01     ;
31.12.1986; 40    ;  5    ;01     ;
10.01.1987; 47    ; 14    ;01     ;
20.01.1987; 58    ; 25    ;01     ;
31.01.1987; 62    ; 24    ;01     ;
10.02.1987; 68    ; 21    ;01     ;
20.02.1987; 75    ; 20    ;01     ;
28.02.1987; 78    ; 28    ;01     ;
10.03.1987; 82    ; 22    ;01     ;
20.03.1987; 82    ; 20    ;01     ;
25.03.1987; 80    ; 24    ;01     ;
31.03.1987; 74    ;  4    ;01     ;
05.12.1987; 14    ;  1    ;01     ;
10.12.1987; 20    ;  3    ;01     ;
20.12.1987; 38    ; 10    ;01     ;
31.12.1987; 42    ; 12    ;01     ;
10.01.1988; 50    ; 15    ;01     ;
20.01.1988; 51    ; 16    ;01     ;
31.01.1988; 56    ; 24    ;01     ;
10.02.1988; 58    ; 21    ;01     ;
20.02.1988; 63    ; 24    ;01     ;
29.02.1988; 72    ; 20    ;01     ;
10.03.1988; 76    ; 20    ;01     ;
20.03.1988; 68    ;  2    ;01     ;
25.03.1988; 48    ;  2    ;01     ;
31.03.1988; 46    ;  1    ;01     ;
05.04.1988; 32    ;       ;01     ;
10.12.1988; 20    ; 26    ;01     ;
20.12.1988; 28    ;  8    ;01     ;
31.12.1988; 40    ;  5    ;01     ;
10.01.1989; 56    ; 10    ;01     ;
20.01.1989; 60    ; 10    ;01     ;
31.01.1989; 62    ; 12    ;01     ;
10.02.1989; 68    ; 10    ;01     ;
20.02.1989; 70    ; 15    ;01     ;
28.02.1989; 72    ; 22    ;01     ;
10.03.1989; 74    ; 19    ;01     ;
20.03.1989; 56    ;  0    ;01     ;
25.03.1989; 56    ;  1    ;01     ;
31.03.1989; 48    ;  0    ;01     ;
10.12.1989; 20    ;  7    ;01     ;
15.12.1989; 32    ;  7    ;01     ;
20.12.1989; 40    ;  7    ;01     ;
31.12.1989; 42    ; 11    ;01     ;
10.01.1990; 46    ; 11    ;01     ;
20.01.1990; 56    ; 17    ;01     ;
31.01.1990; 68    ; 18    ;01     ;
10.02.1990; 70    ; 20    ;01     ;
20.02.1990; 70    ; 26    ;01     ;
28.02.1990; 68    ; 25    ;01     ;
10.03.1990; 64    ; 23    ;01     ;
20.12.1990; 11    ;  2    ;01     ;
25.12.1990; 14    ;  6    ;01     ;
31.12.1990; 18    ; 10    ;01     ;
10.01.1991; 30    ; 13    ;01     ;
20.01.1991; 38    ; 14    ;01     ;
31.01.1991; 40    ; 14    ;01     ;
05.02.1991;       ;       ;01     ;
10.02.1991; 48    ; 14    ;01     ;
15.02.1991;       ;       ;01     ;
20.02.1991; 54    ; 15    ;01     ;
25.02.1991;       ;       ;01     ;
28.02.1991; 56    ; 18    ;01     ;
05.12.1991;       ;       ;01     ;
10.12.1991; 20    ;  6    ;01     ;
15.12.1991;       ;       ;01     ;
20.12.1991; 28    ;  0    ;01     ;
25.12.1991;       ;       ;01     ;
31.12.1991; 36    ;  5    ;01     ;
05.01.1992;       ;       ;01     ;
10.01.1992; 40    ;  6    ;01     ;
15.01.1992;       ;       ;01     ;
20.01.1992; 46    ; 16    ;01     ;
25.01.1992;       ;       ;01     ;
31.01.1992; 52    ; 17    ;01     ;
05.02.1992;       ;       ;01     ;
10.02.1992; 68    ; 18    ;01     ;
15.02.1992;       ;       ;01     ;
20.02.1992; 74    ; 23    ;01     ;
25.02.1992;       ;       ;01     ;
29.02.1992; 70    ; 12    ;01     ;
05.03.1992;       ;       ;01     ;
10.03.1992; 68    ;  4    ;01     ;
15.03.1992;       ;       ;01     ;
20.03.1992;       ;       ;01     ;
25.03.1992;       ;       ;01     ;
31.03.1992;       ;       ;01     ;
05.12.1992;       ;       ;01     ;
10.12.1992; 12    ;  4    ;01     ;
15.12.1992; 18    ;  6    ;01     ;
20.12.1992; 26    ;  9    ;01     ;
25.12.1992; 34    ; 15    ;01     ;
31.12.1992; 38    ; 18    ;01     ;
05.01.1993;       ;       ;01     ;
10.01.1993; 42    ; 18    ;01     ;
15.01.1993;       ;       ;01     ;
20.01.1993; 44    ; 23    ;01     ;
25.01.1993;       ;       ;01     ;
31.01.1993; 45    ; 21    ;01     ;
