Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     2.960;31   ;     ;01   ;     4.480;01   ;     ;01   ;
02.2000  ;     2.010;29   ;     ;01   ;     2.930;01   ;     ;01   ;
03.2000  ;     2.050;01   ;     ;01   ;     3.280;31   ;     ;01   ;
04.2000  ;     5.720;01   ;     ;01   ;   227.000;25   ;26   ;02   ;
05.2000  ;    73.900;22   ;23   ;02   ;   612.000;30   ;     ;01   ;
06.2000  ;    13.000;30   ;     ;01   ;   345.000;01   ;     ;01   ;
07.2000  ;     5.750;17   ;     ;01   ;   387.000;31   ;     ;01   ;
08.2000  ;    42.400;18   ;     ;01   ;   860.000;02   ;     ;01   ;
09.2000  ;    27.100;30   ;     ;01   ;   373.000;03   ;     ;01   ;
10.2000  ;    10.800;31   ;     ;01   ;    30.800;05   ;06   ;02   ;
11.2000  ;     5.500;30   ;     ;01   ;    12.400;06   ;07   ;02   ;
12.2000  ;     3.190;31   ;     ;01   ;     5.440;01   ;     ;01   ;
01.2001  ;     3.230;01   ;     ;01   ;     4.720;31   ;     ;01   ;
02.2001  ;     3.780;28   ;     ;01   ;     4.690;01   ;     ;01   ;
03.2001  ;     3.450;19   ;20   ;02   ;     5.980;31   ;     ;01   ;
04.2001  ;     6.120;01   ;     ;01   ;   348.000;20   ;     ;01   ;
05.2001  ;    66.000;30   ;     ;01   ;   186.000;01   ;     ;01   ;
06.2001  ;    14.400;30   ;     ;01   ;   112.000;04   ;     ;01   ;
07.2001  ;    13.100;04   ;05   ;02   ;   159.000;09   ;     ;01   ;
08.2001  ;    19.900;31   ;     ;01   ;   340.000;10   ;     ;01   ;
09.2001  ;     8.450;30   ;     ;01   ;    20.500;01   ;08   ;02   ;
10.2001  ;     8.450;01   ;04   ;04   ;    17.900;14   ;     ;01   ;
11.2001  ;     5.760;30   ;     ;01   ;    10.200;02   ;04   ;03   ;
12.2001  ;     1.520;31   ;     ;01   ;     5.550;01   ;     ;01   ;
01.2002  ;     1.540;31   ;     ;01   ;     1.920;16   ;     ;01   ;
02.2002  ;     1.400;15   ;     ;01   ;     2.060;28   ;     ;01   ;
03.2002  ;     2.090;01   ;     ;01   ;    13.900;31   ;     ;01   ;
04.2002  ;    13.500;01   ;     ;01   ;   117.000;25   ;     ;01   ;
05.2002  ;    21.200;23   ;     ;01   ;    59.700;01   ;     ;01   ;
06.2002  ;    24.400;11   ;     ;01   ;   182.000;23   ;     ;01   ;
07.2002  ;    27.800;13   ;     ;01   ;    86.700;26   ;     ;01   ;
08.2002  ;    19.700;22   ;23   ;02   ;   145.000;29   ;     ;01   ;
09.2002  ;    16.100;30   ;     ;01   ;   229.000;03   ;     ;01   ;
10.2002  ;    15.500;01   ;02   ;02   ;   192.000;08   ;     ;01   ;
11.2002  ;    10.900;30   ;     ;01   ;    27.200;01   ;     ;01   ;
12.2002  ;     4.870;31   ;     ;01   ;    10.300;01   ;     ;01   ;
01.2003  ;     2.140;31   ;     ;01   ;     4.710;01   ;     ;01   ;
02.2003  ;     2.120;12   ;15   ;04   ;     2.760;28   ;     ;01   ;
03.2003  ;     2.770;01   ;     ;01   ;    23.800;30   ;     ;01   ;
04.2003  ;    23.300;01   ;     ;01   ;   173.000;19   ;     ;01   ;
