Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 60    ; 16    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 65    ; 12    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 71    ; 19    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 75    ; 17    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 79    ; 17    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 84    ; 22    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 86    ; 19    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 82    ; 16    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 77    ; 11    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000; 71    ;  8    ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
25.10.2000;       ;       ;01     ;
31.10.2000;       ;       ;01     ;
05.11.2000;       ;       ;01     ;
10.11.2000; 30    ;  1    ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 36    ;  3    ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 40    ;  3    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 45    ;  4    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 50    ;  4    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 59    ;  8    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 73    ;  8    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 95    ; 12    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 95    ; 12    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 97    ; 16    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 96    ; 13    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 80    ; 11    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 76    ; 13    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001; 71    ;  9    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001; 64    ;  7    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001; 17    ;  3    ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001; 41    ;  2    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 49    ;  2    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 60    ;  2    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 67    ;  4    ;01     ;
10.01.2002; 70    ;  3    ;01     ;
20.01.2002; 73    ;  3    ;01     ;
31.01.2002; 80    ;  7    ;01     ;
10.02.2002; 82    ;  9    ;01     ;
20.02.2002; 85    ; 10    ;01     ;
28.02.2002; 88    ; 21    ;01     ;
10.03.2002; 95    ; 19    ;01     ;
20.03.2002;101    ; 17    ;01     ;
31.03.2002; 91    ; 18    ;01     ;
10.04.2002; 79    ;  8    ;01     ;
25.10.2002;  8    ;  1    ;01     ;
31.10.2002; 13    ;  1    ;01     ;
05.11.2002; 16    ;  1    ;01     ;
10.11.2002; 19    ;  1    ;01     ;
15.11.2002; 23    ;  1    ;01     ;
20.11.2002; 31    ;  2    ;01     ;
25.11.2002; 39    ;  2    ;01     ;
30.11.2002; 46    ;  2    ;01     ;
05.12.2002; 53    ;  6    ;01     ;
10.12.2002; 63    ;  7    ;01     ;
15.12.2002; 68    ;  8    ;01     ;
20.12.2002; 73    ;  7    ;01     ;
25.12.2002; 77    ;  9    ;01     ;
31.12.2002; 84    ;  8    ;01     ;
10.01.2003; 91    ;  8    ;01     ;
20.01.2003;102    ;  8    ;01     ;
31.01.2003;110    ;  8    ;01     ;
10.02.2003;114    ;  9    ;01     ;
20.02.2003;116    ; 10    ;01     ;
28.02.2003;118    ; 12    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;116    ;       ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;100    ;       ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003;100    ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
20.04.2003;       ;       ;01     ;
25.04.2003;       ;       ;01     ;
30.04.2003;       ;       ;01     ;
20.11.2003; 15    ;       ;01     ;
