Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 63    ; 29    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 72    ; 29    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 74    ; 28    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 83    ; 28    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 82    ; 28    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 85    ; 30    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 90    ;       ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 88    ;       ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 87    ;       ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
05.11.2000;       ;       ;01     ;
10.11.2000;  5    ;       ;01     ;
15.11.2000;  9    ;       ;01     ;
20.11.2000; 18    ;       ;01     ;
25.11.2000; 25    ;       ;01     ;
30.11.2000; 45    ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 67    ;  2    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 77    ;  4    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 87    ;  4    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 87    ;  6    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 96    ;  6    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;110    ;  6    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;118    ;  7    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;137    ;  8    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;146    ; 10    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;155    ; 10    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;163    ; 11    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;163    ;  5    ;01     ;
05.04.2001;151    ;       ;01     ;
10.04.2001;140    ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
20.11.2001; 25    ;       ;01     ;
25.11.2001; 38    ;       ;01     ;
30.11.2001; 50    ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 65    ;  3    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 75    ;  3    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 78    ;  3    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 90    ;       ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002;100    ;       ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;110    ;       ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002;110    ;       ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;115    ;       ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;127    ;       ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;118    ;       ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;116    ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;113    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002;       ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 50    ;       ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 75    ;       ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 97    ;       ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002;110    ;       ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003;105    ;  1    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;115    ;  3    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;120    ;  4    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;120    ;       ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;128    ;       ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;130    ;       ;01     ;
05.03.2003;140    ;  2    ;01     ;
10.03.2003;140    ;  2    ;01     ;
15.03.2003;140    ;       ;01     ;
20.03.2003;135    ;       ;01     ;
25.03.2003;135    ;       ;01     ;
31.03.2003;       ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
10.11.2003;       ;       ;01     ;
15.11.2003;       ;       ;01     ;
20.11.2003; 28    ;  2    ;01     ;
