Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     0.990;31   ;     ;01   ;     1.260;01   ;     ;01   ;
02.2000  ;     0.550;29   ;     ;01   ;     0.970;01   ;     ;01   ;
03.2000  ;     0.560;01   ;02   ;02   ;     0.770;31   ;     ;01   ;
04.2000  ;     0.770;01   ;     ;01   ;    16.600;24   ;25   ;02   ;
05.2000  ;     9.040;31   ;     ;01   ;    17.000;15   ;16   ;02   ;
06.2000  ;     3.480;30   ;     ;01   ;     8.720;01   ;     ;01   ;
07.2000  ;     3.390;04   ;     ;01   ;    21.900;26   ;     ;01   ;
08.2000  ;     5.120;23   ;     ;01   ;    62.200;30   ;     ;01   ;
09.2000  ;     7.380;30   ;     ;01   ;    41.000;01   ;     ;01   ;
10.2000  ;     6.990;01   ;     ;01   ;    14.300;09   ;     ;01   ;
11.2000  ;     3.720;29   ;     ;01   ;    10.100;01   ;     ;01   ;
12.2000  ;     1.680;31   ;     ;01   ;     3.570;01   ;     ;01   ;
01.2001  ;     0.810;20   ;31   ;12   ;     1.640;01   ;     ;01   ;
02.2001  ;     0.700;19   ;21   ;03   ;     0.800;01   ;     ;01   ;
03.2001  ;     0.720;01   ;     ;01   ;     1.100;31   ;     ;01   ;
04.2001  ;     0.970;01   ;     ;01   ;    80.200;19   ;     ;01   ;
05.2001  ;    11.100;15   ;17   ;03   ;    38.900;22   ;     ;01   ;
06.2001  ;     4.360;24   ;26   ;03   ;    13.800;03   ;     ;01   ;
07.2001  ;     4.560;05   ;10   ;03   ;    20.400;16   ;     ;01   ;
08.2001  ;     4.630;24   ;     ;01   ;    11.800;28   ;     ;01   ;
09.2001  ;     2.870;30   ;     ;01   ;     6.970;01   ;     ;01   ;
10.2001  ;     1.690;31   ;     ;01   ;     2.870;01   ;     ;01   ;
11.2001  ;     1.270;27   ;30   ;04   ;     1.840;04   ;     ;01   ;
12.2001  ;     1.220;27   ;31   ;05   ;     1.260;01   ;04   ;04   ;
01.2002  ;     0.990;29   ;     ;01   ;     1.730;10   ;     ;01   ;
02.2002  ;     1.020;01   ;     ;01   ;     1.300;28   ;     ;01   ;
03.2002  ;     1.330;01   ;     ;01   ;     2.470;31   ;     ;01   ;
04.2002  ;     2.840;01   ;     ;01   ;    67.700;28   ;     ;01   ;
05.2002  ;     7.430;31   ;     ;01   ;    34.000;01   ;     ;01   ;
06.2002  ;     4.620;29   ;30   ;02   ;    20.200;11   ;     ;01   ;
07.2002  ;     4.370;02   ;     ;01   ;    10.300;14   ;     ;01   ;
08.2002  ;     6.690;01   ;     ;01   ;    43.700;21   ;     ;01   ;
09.2002  ;     3.780;26   ;30   ;03   ;    11.100;01   ;     ;01   ;
10.2002  ;     3.910;01   ;     ;01   ;    15.600;11   ;     ;01   ;
11.2002  ;     6.030;30   ;     ;01   ;     6.600;01   ;     ;01   ;
12.2002  ;     4.840;31   ;     ;01   ;     5.980;01   ;     ;01   ;
01.2003  ;     1.690;31   ;     ;01   ;     4.810;01   ;     ;01   ;
02.2003  ;     1.230;27   ;28   ;02   ;     1.670;01   ;     ;01   ;
