Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 50    ; 30    ;01     ;
20.01.2000; 56    ; 23    ;01     ;
31.01.2000; 55    ; 23    ;01     ;
10.02.2000; 55    ; 25    ;01     ;
20.02.2000; 62    ; 25    ;01     ;
29.02.2000; 60    ; 25    ;01     ;
10.03.2000; 46    ; 17    ;01     ;
15.03.2000; 43    ;  0    ;01     ;
25.11.2000; 12    ;       ;01     ;
30.11.2000; 12    ;  8    ;01     ;
05.12.2000; 14    ;  6    ;01     ;
10.12.2000; 14    ; 10    ;01     ;
15.12.2000; 16    ;  8    ;01     ;
20.12.2000; 17    ; 18    ;01     ;
25.12.2000; 21    ;  3    ;01     ;
31.12.2000; 33    ;  4    ;01     ;
10.01.2001; 33    ;  3    ;01     ;
20.01.2001; 37    ; 12    ;01     ;
31.01.2001; 42    ; 16    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 41    ; 17    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 40    ; 17    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 39    ;  4    ;01     ;
10.03.2001; 38    ; 14    ;01     ;
20.03.2001; 36    ;  0    ;01     ;
30.11.2001;  7    ;       ;01     ;
05.12.2001; 13    ;       ;01     ;
10.12.2001; 18    ;       ;01     ;
15.12.2001; 19    ;  6    ;01     ;
20.12.2001; 21    ;  6    ;01     ;
25.12.2001; 23    ;  6    ;01     ;
31.12.2001; 24    ;  5    ;01     ;
05.01.2002; 24    ;  9    ;01     ;
10.01.2002; 24    ;  9    ;01     ;
15.01.2002; 25    ;  9    ;01     ;
20.01.2002; 34    ;  8    ;01     ;
31.01.2002; 30    ; 31    ;01     ;
10.02.2002; 31    ; 11    ;01     ;
20.02.2002; 38    ; 11    ;01     ;
28.02.2002; 35    ;  5    ;01     ;
10.03.2002; 37    ;       ;01     ;
25.11.2002; 14    ;       ;01     ;
30.11.2002; 20    ;  1    ;01     ;
05.12.2002; 20    ;  1    ;01     ;
10.12.2002; 22    ;       ;01     ;
15.12.2002; 34    ;  5    ;01     ;
20.12.2002; 35    ;  3    ;01     ;
31.12.2002; 45    ;  1    ;01     ;
10.01.2003; 57    ;  3    ;01     ;
20.01.2003; 57    ;  1    ;01     ;
31.01.2003; 68    ; 14    ;01     ;
10.02.2003; 66    ; 11    ;01     ;
20.02.2003; 68    ; 10    ;01     ;
28.02.2003; 70    ; 10    ;01     ;
10.03.2003; 71    ;  5    ;01     ;
05.12.2003; 15    ;       ;01     ;
10.12.2003; 25    ;       ;01     ;
15.12.2003; 32    ;       ;01     ;
20.12.2003; 38    ;       ;01     ;
31.12.2003; 40    ;       ;01     ;
10.01.2004; 45    ;       ;01     ;
20.01.2004; 48    ;       ;01     ;
31.01.2004; 42    ; 11    ;01     ;
10.02.2004; 42    ; 21    ;01     ;
20.02.2004; 40    ; 23    ;01     ;
29.02.2004; 40    ; 17    ;01     ;
10.03.2004; 40    ; 10    ;01     ;
