Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 78    ; 30    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 85    ; 30    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 89    ; 27    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 90    ; 15    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 95    ; 10    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 95    ;  8    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;118    ; 25    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;118    ; 14    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;110    ; 10    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
31.10.2000;       ;       ;01     ;
05.11.2000;       ;       ;01     ;
10.11.2000; 12    ;  0    ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 20    ;  0    ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 29    ;  1    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 45    ;  1    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 55    ;  2    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 68    ;  2    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 79    ;  6    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 90    ;  7    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;110    ;  7    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;124    ;  7    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;128    ;  6    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;134    ;  7    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;155    ; 10    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;160    ;  7    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;137    ;  0    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
05.11.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001; 10    ;       ;01     ;
25.11.2001; 12    ;       ;01     ;
30.11.2001; 15    ;       ;01     ;
05.12.2001; 18    ;       ;01     ;
10.12.2001; 20    ;       ;01     ;
15.12.2001; 23    ;  3    ;01     ;
20.12.2001; 25    ;  3    ;01     ;
25.12.2001; 28    ;  2    ;01     ;
31.12.2001; 35    ;  2    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 46    ;  2    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 52    ;  5    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 60    ;  3    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 69    ;  6    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 75    ;  4    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 90    ;  2    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;110    ;  2    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;115    ;  1    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;113    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
25.10.2002;       ;       ;01     ;
31.10.2002;       ;       ;01     ;
05.11.2002;  8    ;       ;01     ;
10.11.2002; 10    ;       ;01     ;
15.11.2002; 13    ;  0    ;01     ;
20.11.2002; 17    ;       ;01     ;
25.11.2002; 19    ;       ;01     ;
30.11.2002; 25    ;  1    ;01     ;
05.12.2002; 25    ;  1    ;01     ;
10.12.2002; 32    ;  4    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 36    ;  4    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 50    ;  6    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 58    ;  4    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 60    ;  2    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 75    ;  2    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 86    ;  2    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 98    ;  2    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;108    ;  2    ;01     ;
