Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     2.760;31   ;     ;01   ;     7.530;01   ;     ;01   ;
02.2000  ;     1.910;29   ;     ;01   ;     2.730;01   ;     ;01   ;
03.2000  ;     1.560;15   ;     ;01   ;     1.890;01   ;     ;01   ;
04.2000  ;     1.740;01   ;     ;01   ;    22.000;30   ;     ;01   ;
05.2000  ;    22.000;01   ;     ;01   ;   119.000;09   ;     ;01   ;
06.2000  ;    29.200;23   ;28   ;03   ;    95.700;06   ;     ;01   ;
07.2000  ;    41.800;20   ;21   ;02   ;   194.000;31   ;     ;01   ;
08.2000  ;    48.000;23   ;     ;01   ;   466.000;04   ;     ;01   ;
09.2000  ;    34.200;10   ;16   ;03   ;    92.100;20   ;     ;01   ;
10.2000  ;    28.400;31   ;     ;01   ;    90.300;10   ;     ;01   ;
11.2000  ;    11.900;30   ;     ;01   ;    31.100;05   ;     ;01   ;
12.2000  ;     4.240;27   ;31   ;02   ;    16.900;06   ;     ;01   ;
01.2001  ;     2.670;31   ;     ;01   ;     4.190;01   ;     ;01   ;
02.2001  ;     1.250;28   ;     ;01   ;     2.620;01   ;     ;01   ;
03.2001  ;     0.680;22   ;23   ;02   ;     1.720;31   ;     ;01   ;
04.2001  ;     1.490;01   ;     ;01   ;   132.000;27   ;     ;01   ;
05.2001  ;    60.100;29   ;     ;01   ;   194.000;15   ;     ;01   ;
06.2001  ;    49.300;25   ;     ;01   ;   133.000;04   ;     ;01   ;
07.2001  ;    58.600;03   ;04   ;02   ;   167.000;15   ;     ;01   ;
08.2001  ;    45.600;31   ;     ;01   ;   110.000;10   ;     ;01   ;
09.2001  ;    33.200;16   ;     ;01   ;    62.900;19   ;     ;01   ;
10.2001  ;    22.000;31   ;     ;01   ;    34.200;01   ;     ;01   ;
11.2001  ;     4.460;30   ;     ;01   ;    23.600;01   ;     ;01   ;
12.2001  ;     2.710;31   ;     ;01   ;     4.420;01   ;     ;01   ;
01.2002  ;     1.270;27   ;31   ;05   ;     2.640;01   ;     ;01   ;
02.2002  ;     1.280;01   ;     ;01   ;     1.460;17   ;     ;01   ;
03.2002  ;     1.340;11   ;13   ;03   ;     1.680;31   ;     ;01   ;
04.2002  ;     1.700;01   ;     ;01   ;    50.800;30   ;     ;01   ;
05.2002  ;    37.000;03   ;     ;01   ;    97.900;25   ;     ;01   ;
06.2002  ;    35.100;30   ;     ;01   ;   140.000;09   ;     ;01   ;
07.2002  ;    34.200;01   ;     ;01   ;   246.000;14   ;     ;01   ;
08.2002  ;    73.800;14   ;15   ;02   ;   130.000;25   ;     ;01   ;
09.2002  ;    40.900;30   ;     ;01   ;   124.000;03   ;     ;01   ;
10.2002  ;    39.900;01   ;     ;01   ;   140.000;15   ;     ;01   ;
11.2002  ;    17.700;30   ;     ;01   ;    69.100;01   ;     ;01   ;
12.2002  ;    12.100;31   ;     ;01   ;    17.500;01   ;     ;01   ;
01.2003  ;     3.820;31   ;     ;01   ;    11.800;01   ;     ;01   ;
02.2003  ;     2.440;28   ;     ;01   ;     3.770;01   ;     ;01   ;
03.2003  ;     1.600;17   ;     ;01   ;     2.390;01   ;     ;01   ;
04.2003  ;     2.260;01   ;     ;01   ;   115.000;28   ;     ;01   ;
05.2003  ;    41.900;12   ;     ;01   ;   144.000;20   ;21   ;02   ;
06.2003  ;    54.500;30   ;     ;01   ;    81.800;01   ;     ;01   ;
07.2003  ;    30.600;30   ;     ;01   ;    54.500;01   ;     ;01   ;
08.2003  ;    34.200;01   ;     ;01   ;   339.000;18   ;     ;01   ;
09.2003  ;    38.000;28   ;30   ;02   ;   128.000;08   ;     ;01   ;
10.2003  ;    22.700;31   ;     ;01   ;    36.000;01   ;12   ;02   ;
11.2003  ;     4.190;30   ;     ;01   ;    26.100;03   ;     ;01   ;
12.2003  ;     3.690;31   ;     ;01   ;     4.150;01   ;     ;01   ;
01.2004  ;     3.270;31   ;     ;01   ;     3.680;01   ;     ;01   ;
02.2004  ;     2.870;29   ;     ;01   ;     3.250;01   ;     ;01   ;
03.2004  ;     2.550;30   ;31   ;02   ;     2.860;01   ;     ;01   ;
04.2004  ;     2.310;21   ;     ;01   ;    68.200;30   ;     ;01   ;
