Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 65    ; 29    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 77    ; 29    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 88    ; 28    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 95    ; 25    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;105    ; 17    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;110    ; 12    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;117    ;  8    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;120    ;  6    ;01     ;
25.03.2000;122    ;  6    ;01     ;
31.03.2000;120    ;  4    ;01     ;
05.04.2000;150    ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
31.10.2000;       ;       ;01     ;
05.11.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000; 12    ;  6    ;01     ;
20.11.2000; 21    ;  4    ;01     ;
25.11.2000; 30    ;  4    ;01     ;
30.11.2000; 38    ;  3    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 37    ;  4    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 55    ;  6    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 72    ;  6    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 89    ;  9    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;105    ; 10    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;115    ; 10    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;125    ; 10    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;132    ; 10    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;140    ; 10    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;146    ; 15    ;01     ;
15.03.2001;149    ; 13    ;01     ;
20.03.2001;149    ;  9    ;01     ;
25.03.2001;149    ;  5    ;01     ;
31.03.2001;145    ;  4    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001; 22    ;  0    ;01     ;
10.12.2001; 30    ;  1    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 41    ;  1    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 48    ;  2    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 57    ;  6    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 66    ; 21    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 74    ; 17    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 85    ; 10    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;107    ; 12    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;120    ;  9    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;127    ;  5    ;01     ;
15.03.2002;122    ;  3    ;01     ;
20.03.2002;118    ;       ;01     ;
25.03.2002;118    ;       ;01     ;
31.03.2002;120    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
31.10.2002;       ;       ;01     ;
05.11.2002;       ;       ;01     ;
10.11.2002;       ;       ;01     ;
15.11.2002; 21    ;  6    ;01     ;
20.11.2002; 35    ;  6    ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 39    ;  6    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 55    ;  3    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 66    ;  1    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 80    ;  1    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 91    ;  4    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;102    ;  6    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;112    ;  4    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;122    ;  4    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;130    ;  4    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;138    ;  2    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;138    ;  2    ;01     ;
15.03.2003;130    ;  0    ;01     ;
20.03.2003;       ;       ;01     ;
25.03.2003;       ;       ;01     ;
