Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000;       ;       ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000;       ;       ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000;       ;       ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000;       ;       ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;       ;       ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;       ;       ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;       ;       ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;       ;       ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;       ;       ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000;       ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000;       ;       ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000;       ;       ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000;       ;       ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;       ;       ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;       ;       ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;       ;       ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;       ;       ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;       ;       ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;       ;       ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;       ;       ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;       ;       ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;       ;       ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.11.2001;  4    ;  3    ;01     ;
20.11.2001;  5    ;  2    ;01     ;
25.11.2001;  8    ;  5    ;01     ;
30.11.2001;  9    ;  4    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001;       ;       ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001;       ;       ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001;       ;       ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002;       ;       ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002;       ;       ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;       ;       ;01     ;
05.02.2002; 20    ;  2    ;01     ;
10.02.2002; 20    ;  5    ;01     ;
15.02.2002; 20    ;  6    ;01     ;
20.02.2002; 18    ;  5    ;01     ;
25.02.2002; 18    ;  4    ;01     ;
28.02.2002; 18    ;  4    ;01     ;
05.03.2002; 20    ;  4    ;01     ;
10.03.2002; 15    ;  4    ;01     ;
15.03.2002; 15    ;  3    ;01     ;
20.03.2002; 15    ;  3    ;01     ;
25.03.2002; 15    ; 10    ;01     ;
31.03.2002; 15    ;  7    ;01     ;
05.11.2002;       ;       ;01     ;
10.11.2002;  6    ;       ;01     ;
15.11.2002; 10    ;       ;01     ;
20.11.2002; 10    ;       ;01     ;
25.11.2002; 10    ;  5    ;01     ;
30.11.2002; 20    ;  5    ;01     ;
05.12.2002; 20    ; 15    ;01     ;
10.12.2002; 20    ; 15    ;01     ;
15.12.2002; 21    ; 15    ;01     ;
20.12.2002; 21    ; 15    ;01     ;
25.12.2002; 22    ; 13    ;01     ;
31.12.2002; 22    ; 13    ;01     ;
05.01.2003; 20    ; 15    ;01     ;
10.01.2003; 22    ; 10    ;01     ;
15.01.2003; 22    ; 10    ;01     ;
20.01.2003; 22    ; 10    ;01     ;
25.01.2003; 22    ; 10    ;01     ;
31.01.2003; 22    ; 15    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 21    ; 21    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 21    ; 12    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003; 21    ; 18    ;01     ;
05.03.2003; 18    ; 15    ;01     ;
10.03.2003; 18    ; 12    ;01     ;
15.03.2003; 15    ; 10    ;01     ;
20.03.2003;       ;       ;01     ;
25.03.2003;       ;       ;01     ;
15.11.2003;  6    ; 12    ;01     ;
20.11.2003; 18    ; 20    ;01     ;
25.11.2003; 22    ; 20    ;01     ;
30.11.2003; 25    ; 20    ;01     ;
05.12.2003; 28    ; 20    ;01     ;
10.12.2003; 28    ; 20    ;01     ;
15.12.2003; 28    ; 20    ;01     ;
20.12.2003; 29    ; 20    ;01     ;
25.12.2003; 29    ; 20    ;01     ;
