Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;  2490.000;31   ;     ;01   ;  3110.000;06   ;     ;01   ;
02.2000  ;  2050.000;29   ;     ;01   ;  2470.000;01   ;     ;01   ;
03.2000  ;  2020.000;21   ;22   ;02   ;  2160.000;31   ;     ;01   ;
04.2000  ;  2170.000;01   ;     ;01   ; 15900.000;30   ;     ;01   ;
05.2000  ; 14400.000;06   ;07   ;02   ; 19200.000;18   ;19   ;02   ;
06.2000  ;  6380.000;30   ;     ;01   ; 16600.000;01   ;     ;01   ;
07.2000  ;  6050.000;05   ;     ;01   ; 12600.000;31   ;     ;01   ;
08.2000  ; 12800.000;01   ;     ;01   ; 21400.000;22   ;     ;01   ;
09.2000  ; 12700.000;19   ;30   ;02   ; 19400.000;01   ;     ;01   ;
10.2000  ;  8270.000;31   ;     ;01   ; 12600.000;01   ;     ;01   ;
11.2000  ;  2230.000;30   ;     ;01   ;  8060.000;01   ;     ;01   ;
12.2000  ;  1960.000;15   ;     ;01   ;  2210.000;01   ;     ;01   ;
01.2001  ;  2160.000;01   ;     ;01   ;  2440.000;25   ;     ;01   ;
02.2001  ;  2030.000;28   ;     ;01   ;  2370.000;01   ;     ;01   ;
03.2001  ;  1640.000;31   ;     ;01   ;  2020.000;14   ;     ;01   ;
04.2001  ;  1600.000;03   ;     ;01   ; 15300.000;20   ;     ;01   ;
05.2001  ; 14900.000;10   ;     ;01   ; 18700.000;22   ;     ;01   ;
06.2001  ;  8060.000;30   ;     ;01   ; 17900.000;01   ;     ;01   ;
07.2001  ;  6620.000;08   ;     ;01   ; 11100.000;25   ;26   ;02   ;
08.2001  ; 10200.000;01   ;02   ;02   ; 16500.000;23   ;26   ;04   ;
09.2001  ;  7670.000;30   ;     ;01   ; 15700.000;03   ;04   ;02   ;
10.2001  ;  5300.000;31   ;     ;01   ;  7580.000;01   ;     ;01   ;
11.2001  ;  1910.000;30   ;     ;01   ;  5250.000;01   ;     ;01   ;
12.2001  ;  1690.000;19   ;     ;01   ;  1890.000;01   ;     ;01   ;
01.2002  ;  1510.000;31   ;     ;01   ;  1860.000;09   ;     ;01   ;
02.2002  ;  1480.000;19   ;28   ;10   ;  1490.000;01   ;18   ;18   ;
03.2002  ;  1260.000;24   ;28   ;05   ;  1480.000;01   ;06   ;06   ;
04.2002  ;  1390.000;01   ;     ;01   ; 14900.000;28   ;     ;01   ;
05.2002  ;  9730.000;13   ;     ;01   ; 12100.000;29   ;30   ;02   ;
