Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 40    ; 23    ;01     ;
20.01.2000; 52    ; 23    ;01     ;
31.01.2000; 61    ; 25    ;01     ;
10.02.2000; 71    ; 22    ;01     ;
20.02.2000; 74    ; 20    ;01     ;
29.02.2000; 76    ; 21    ;01     ;
10.03.2000; 89    ; 23    ;01     ;
20.03.2000; 89    ; 21    ;01     ;
31.03.2000; 86    ;  2    ;01     ;
10.12.2000; 27    ;  6    ;01     ;
20.12.2000; 37    ; 13    ;01     ;
31.12.2000; 40    ; 13    ;01     ;
10.01.2001; 46    ; 30    ;01     ;
20.01.2001; 50    ; 23    ;01     ;
31.01.2001; 55    ; 21    ;01     ;
10.02.2001; 59    ; 25    ;01     ;
20.02.2001; 63    ; 25    ;01     ;
28.02.2001; 66    ; 15    ;01     ;
10.03.2001; 65    ; 18    ;01     ;
20.03.2001; 64    ; 10    ;01     ;
31.03.2001; 60    ; 10    ;01     ;
30.11.2001; 14    ;       ;01     ;
10.12.2001; 35    ;       ;01     ;
20.12.2001; 45    ;  7    ;01     ;
31.12.2001; 55    ;  9    ;01     ;
10.01.2002; 65    ;  6    ;01     ;
20.01.2002; 68    ; 10    ;01     ;
31.01.2002; 68    ; 19    ;01     ;
10.02.2002; 68    ; 21    ;01     ;
20.02.2002; 73    ; 23    ;01     ;
28.02.2002; 74    ; 14    ;01     ;
10.03.2002; 75    ;  5    ;01     ;
20.03.2002; 63    ;       ;01     ;
31.03.2002; 31    ;       ;01     ;
30.11.2002; 29    ; 10    ;01     ;
10.12.2002; 42    ;  4    ;01     ;
20.12.2002; 48    ;  5    ;01     ;
31.12.2002; 67    ;  5    ;01     ;
10.01.2003; 68    ; 12    ;01     ;
20.01.2003; 72    ; 14    ;01     ;
31.01.2003; 77    ; 22    ;01     ;
10.02.2003; 78    ; 23    ;01     ;
20.02.2003; 81    ; 21    ;01     ;
28.02.2003; 85    ; 21    ;01     ;
10.03.2003; 88    ; 17    ;01     ;
20.03.2003; 89    ;  4    ;01     ;
10.12.2003; 25    ;  1    ;01     ;
20.12.2003; 44    ;  5    ;01     ;
31.12.2003; 51    ; 11    ;01     ;
10.01.2004; 55    ; 10    ;01     ;
20.01.2004; 60    ; 10    ;01     ;
31.01.2004; 61    ; 24    ;01     ;
10.02.2004; 62    ; 31    ;01     ;
20.02.2004; 65    ; 32    ;01     ;
29.02.2004; 69    ; 25    ;01     ;
10.03.2004; 72    ; 20    ;01     ;
20.03.2004; 72    ;  1    ;01     ;
10.12.2004; 21    ;  2    ;01     ;
20.12.2004; 34    ; 20    ;01     ;
31.12.2004; 40    ; 22    ;01     ;
10.01.2005; 46    ; 22    ;01     ;
20.01.2005; 50    ; 25    ;01     ;
31.01.2005; 61    ; 28    ;01     ;
10.02.2005; 61    ; 31    ;01     ;
20.02.2005; 61    ; 31    ;01     ;
28.02.2005; 62    ; 38    ;01     ;
10.03.2005; 61    ; 14    ;01     ;
20.03.2005; 60    ; 11    ;01     ;
31.03.2005; 53    ; 13    ;01     ;
10.12.2005; 13    ;  5    ;01     ;
20.12.2005; 31    ;  5    ;01     ;
31.12.2005; 38    ;  7    ;01     ;
10.01.2006; 52    ; 10    ;01     ;
20.01.2006; 62    ; 18    ;01     ;
31.01.2006; 64    ; 18    ;01     ;
10.02.2006; 64    ; 17    ;01     ;
20.02.2006; 64    ; 22    ;01     ;
28.02.2006; 64    ; 26    ;01     ;
10.03.2006; 62    ; 27    ;01     ;
20.03.2006; 56    ; 14    ;01     ;
31.03.2006; 56    ;  9    ;01     ;
30.11.2006; 20    ;       ;01     ;
10.12.2006; 33    ;  3    ;01     ;
20.12.2006; 43    ;  4    ;01     ;
31.12.2006; 53    ;  6    ;01     ;
10.01.2007; 62    ;  7    ;01     ;
20.01.2007; 72    ;  7    ;01     ;
31.01.2007; 78    ;  8    ;01     ;
10.02.2007; 82    ; 13    ;01     ;
20.02.2007; 83    ; 17    ;01     ;
28.02.2007; 80    ; 11    ;01     ;
10.03.2007; 82    ; 36    ;01     ;
20.03.2007; 77    ; 48    ;01     ;
31.03.2007; 72    ; 28    ;01     ;
30.11.2007; 23    ;       ;01     ;
10.12.2007; 31    ;  2    ;01     ;
20.12.2007; 45    ;  2    ;01     ;
31.12.2007; 57    ; 34    ;01     ;
10.01.2008; 59    ; 23    ;01     ;
20.01.2008; 62    ; 21    ;01     ;
31.01.2008; 67    ; 21    ;01     ;
10.02.2008; 74    ; 20    ;01     ;
20.02.2008; 77    ; 19    ;01     ;
29.02.2008; 80    ; 20    ;01     ;
10.03.2008; 81    ;  9    ;01     ;
20.03.2008; 78    ;       ;01     ;
10.12.2008; 24    ; 11    ;01     ;
20.12.2008; 29    ; 12    ;01     ;
31.12.2008; 35    ; 13    ;01     ;
10.01.2009; 41    ; 14    ;01     ;
20.01.2009; 46    ; 25    ;01     ;
31.01.2009; 47    ; 26    ;01     ;
10.02.2009; 49    ; 27    ;01     ;
20.02.2009; 55    ; 35    ;01     ;
28.02.2009; 59    ; 36    ;01     ;
10.03.2009; 66    ; 25    ;01     ;
20.03.2009; 68    ; 19    ;01     ;
31.03.2009; 68    ;  9    ;01     ;
10.12.2009; 24    ; 15    ;01     ;
20.12.2009; 35    ; 19    ;01     ;
31.12.2009; 43    ; 32    ;01     ;
10.01.2010; 50    ; 11    ;01     ;
20.01.2010; 68    ; 11    ;01     ;
31.01.2010; 69    ; 11    ;01     ;
10.02.2010; 74    ; 14    ;01     ;
20.02.2010; 78    ; 14    ;01     ;
28.02.2010; 80    ; 21    ;01     ;
10.03.2010; 82    ; 22    ;01     ;
20.03.2010; 83    ; 30    ;01     ;
31.03.2010; 83    ; 24    ;01     ;
10.12.2010; 20    ; 11    ;01     ;
20.12.2010; 28    ; 16    ;01     ;
31.12.2010; 32    ; 39    ;01     ;
10.01.2011; 36    ; 11    ;01     ;
20.01.2011; 45    ; 15    ;01     ;
31.01.2011; 53    ; 16    ;01     ;
10.02.2011; 60    ; 15    ;01     ;
20.02.2011; 63    ; 16    ;01     ;
28.02.2011; 66    ; 13    ;01     ;
10.03.2011; 67    ; 11    ;01     ;
20.03.2011; 57    ;  3    ;01     ;
31.03.2011; 51    ;       ;01     ;
30.11.2011; 12    ;  3    ;01     ;
10.12.2011; 17    ; 12    ;01     ;
20.12.2011; 33    ; 15    ;01     ;
31.12.2011; 38    ; 18    ;01     ;
10.01.2012; 50    ; 20    ;01     ;
20.01.2012; 59    ; 20    ;01     ;
31.01.2012; 69    ; 20    ;01     ;
10.02.2012; 70    ; 22    ;01     ;
20.02.2012; 72    ; 22    ;01     ;
29.02.2012; 72    ; 21    ;01     ;
10.03.2012; 72    ; 18    ;01     ;
20.03.2012; 72    ; 19    ;01     ;
31.03.2012; 72    ;       ;01     ;
30.11.2012; 12    ;  3    ;01     ;
10.12.2012; 21    ; 16    ;01     ;
20.12.2012; 34    ; 18    ;01     ;
31.12.2012; 40    ; 20    ;01     ;
10.01.2014; 32    ;  7    ;01     ;
20.01.2014; 40    ;  7    ;01     ;
31.01.2014; 48    ; 10    ;01     ;
10.02.2014; 53    ; 12    ;01     ;
20.02.2014; 57    ; 12    ;01     ;
28.02.2014; 59    ; 11    ;01     ;
10.03.2014; 61    ;  5    ;01     ;
20.03.2014; 59    ;       ;01     ;
30.11.2014; 24    ;  3    ;01     ;
10.12.2014; 32    ; 15    ;01     ;
20.12.2014; 38    ; 10    ;01     ;
31.12.2014; 44    ; 13    ;01     ;
10.01.2015; 50    ; 15    ;01     ;
20.01.2015; 54    ; 18    ;01     ;
31.01.2015; 57    ; 19    ;01     ;
10.02.2015; 58    ; 17    ;01     ;
20.02.2015; 58    ; 14    ;01     ;
28.02.2015; 58    ;  9    ;01     ;
10.03.2015; 60    ; 13    ;01     ;
20.03.2015; 59    ;  5    ;01     ;
10.12.2015; 25    ;  6    ;01     ;
20.12.2015; 29    ; 10    ;01     ;
31.12.2015; 34    ; 11    ;01     ;
10.01.2016; 39    ; 11    ;01     ;
20.01.2016; 41    ; 12    ;01     ;
31.01.2016; 44    ; 11    ;01     ;
10.02.2016; 50    ; 13    ;01     ;
20.02.2016; 52    ;  3    ;01     ;
29.02.2016; 53    ;  4    ;01     ;
10.03.2016; 53    ; 11    ;01     ;
20.03.2016; 53    ;       ;01     ;
20.12.2016; 35    ;  4    ;01     ;
31.12.2016; 38    ;  6    ;01     ;
10.01.2017; 46    ;  7    ;01     ;
20.01.2017; 55    ; 14    ;01     ;
31.01.2017; 63    ; 14    ;01     ;
10.02.2017; 67    ; 12    ;01     ;
20.02.2017; 68    ; 12    ;01     ;
28.02.2017; 70    ;  9    ;01     ;
10.03.2017; 71    ;  8    ;01     ;
20.12.2017; 44    ; 15    ;01     ;
31.12.2017; 47    ; 13    ;01     ;
20.01.2018; 53    ; 30    ;01     ;
10.02.2018; 58    ; 28    ;01     ;
20.02.2018; 60    ; 27    ;01     ;
28.02.2018; 60    ; 25    ;01     ;
20.03.2018; 60    ; 35    ;01     ;
31.12.2018; 35    ;       ;01     ;
10.01.1984; 62    ;  9    ;01     ;
20.01.1984; 72    ; 12    ;01     ;
31.01.1984; 79    ; 20    ;01     ;
10.02.1984; 83    ; 18    ;01     ;
20.02.1984; 90    ; 18    ;01     ;
29.02.1984; 90    ; 30    ;01     ;
10.03.1984; 95    ; 20    ;01     ;
20.03.1984; 98    ; 20    ;01     ;
31.03.1984; 98    ; 15    ;01     ;
10.04.1984; 84    ;       ;01     ;
20.11.1984; 16    ;       ;01     ;
30.11.1984; 27    ;       ;01     ;
10.12.1984; 38    ;  0    ;01     ;
20.12.1984; 45    ;  2    ;01     ;
31.12.1984; 62    ;  3    ;01     ;
10.01.1985; 67    ;  3    ;01     ;
20.01.1985; 80    ; 18    ;01     ;
31.01.1985; 84    ; 18    ;01     ;
