Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;18   ;18   ;   318.000;28   ;     ;01   ;
05.2000  ;     5.620;24   ;     ;01   ;   202.000;26   ;     ;01   ;
06.2000  ;     2.970;21   ;23   ;03   ;   189.000;26   ;     ;01   ;
07.2000  ;    17.600;22   ;23   ;02   ;   359.000;04   ;     ;01   ;
08.2000  ;    11.800;30   ;     ;01   ;    27.300;01   ;     ;01   ;
09.2000  ;    12.900;23   ;     ;01   ;    67.000;26   ;     ;01   ;
10.2000  ;     6.210;31   ;     ;01   ;    29.000;01   ;     ;01   ;
11.2000  ;     1.570;30   ;     ;01   ;     6.170;01   ;     ;01   ;
12.2000  ;          ;18   ;31   ;14   ;     1.480;01   ;     ;01   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;08   ;08   ;    89.400;30   ;     ;01   ;
05.2001  ;     1.600;28   ;     ;01   ;   114.000;30   ;     ;01   ;
06.2001  ;     3.830;03   ;     ;01   ;    24.400;01   ;     ;01   ;
07.2001  ;     5.990;06   ;     ;01   ;   182.000;20   ;     ;01   ;
08.2001  ;     5.990;27   ;28   ;02   ;    18.600;16   ;     ;01   ;
09.2001  ;     7.150;01   ;03   ;03   ;    47.600;15   ;     ;01   ;
10.2001  ;     4.490;29   ;     ;01   ;    11.500;10   ;     ;01   ;
11.2001  ;     1.360;30   ;     ;01   ;     5.340;01   ;     ;01   ;
12.2001  ;          ;12   ;31   ;20   ;     1.240;01   ;     ;01   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;15   ;15   ;   205.000;30   ;     ;01   ;
05.2002  ;     9.000;29   ;     ;01   ;   200.000;13   ;     ;01   ;
06.2002  ;     5.950;25   ;     ;01   ;    33.000;06   ;     ;01   ;
07.2002  ;     5.280;23   ;     ;01   ;    33.000;13   ;     ;01   ;
08.2002  ;     5.280;01   ;     ;01   ;   130.000;04   ;     ;01   ;
09.2002  ;     8.600;30   ;     ;01   ;    36.400;01   ;     ;01   ;
10.2002  ;     2.770;31   ;     ;01   ;     8.400;01   ;     ;01   ;
11.2002  ;          ;27   ;30   ;04   ;     2.720;01   ;     ;01   ;
12.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2003  ;          ;01   ;11   ;11   ;    55.600;27   ;     ;01   ;
05.2003  ;     6.800;23   ;     ;01   ;    29.500;31   ;     ;01   ;
06.2003  ;     7.120;27   ;     ;01   ;   340.000;30   ;     ;01   ;
07.2003  ;    16.700;13   ;     ;01   ;   512.000;07   ;     ;01   ;
08.2003  ;    16.000;16   ;     ;01   ;   109.000;05   ;     ;01   ;
09.2003  ;    10.900;28   ;30   ;03   ;   126.000;18   ;     ;01   ;
10.2003  ;     2.560;31   ;     ;01   ;    16.000;11   ;     ;01   ;
11.2003  ;          ;22   ;30   ;09   ;          ;     ;     ;     ;
12.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;16   ;16   ;    23.600;30   ;     ;01   ;
05.2005  ;    17.600;28   ;     ;01   ;   144.000;21   ;     ;01   ;
06.2005  ;    12.600;06   ;     ;01   ;   120.000;24   ;     ;01   ;
07.2005  ;     6.300;31   ;     ;01   ;    54.500;06   ;     ;01   ;
08.2005  ;     5.900;02   ;03   ;02   ;   393.000;30   ;     ;01   ;
09.2005  ;    25.800;30   ;     ;01   ;   355.000;11   ;     ;01   ;
10.2005  ;     5.180;31   ;     ;01   ;    25.300;01   ;     ;01   ;
11.2005  ;     2.200;19   ;     ;01   ;     5.020;01   ;     ;01   ;
12.2005  ;          ;31   ;     ;01   ;     2.340;01   ;     ;01   ;
01.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;21   ;21   ;   133.000;30   ;     ;01   ;
05.2006  ;     8.500;31   ;     ;01   ;   129.000;04   ;     ;01   ;
06.2006  ;     8.500;02   ;03   ;02   ;   282.000;08   ;     ;01   ;
07.2006  ;    11.700;01   ;     ;01   ;   170.000;20   ;     ;01   ;
08.2006  ;    11.700;04   ;     ;01   ;   362.000;08   ;     ;01   ;
09.2006  ;    29.000;25   ;     ;01   ;   282.000;01   ;     ;01   ;
10.2006  ;     4.300;31   ;     ;01   ;    32.300;01   ;     ;01   ;
11.2006  ;     4.530;30   ;     ;01   ;     8.460;05   ;     ;01   ;
12.2006  ;     1.390;31   ;     ;01   ;     4.430;01   ;     ;01   ;
01.2007  ;          ;11   ;31   ;21   ;     1.260;01   ;     ;01   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;09   ;09   ;   290.000;23   ;     ;01   ;
05.2007  ;    20.000;31   ;     ;01   ;   338.000;13   ;     ;01   ;
06.2007  ;    10.200;10   ;     ;01   ;   802.000;27   ;     ;01   ;
07.2007  ;    17.800;08   ;09   ;02   ;   599.000;13   ;     ;01   ;
08.2007  ;    25.000;11   ;     ;01   ;    67.500;26   ;     ;01   ;
09.2007  ;    22.300;17   ;18   ;02   ;   123.000;02   ;     ;01   ;
10.2007  ;     5.930;24   ;     ;01   ;    30.200;01   ;     ;01   ;
11.2007  ;     0.280;30   ;     ;01   ;    10.600;01   ;     ;01   ;
12.2007  ;          ;09   ;31   ;23   ;     0.250;01   ;     ;01   ;
01.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;     ;     ;     ;   258.000;28   ;     ;01   ;
05.2009  ;    11.700;25   ;26   ;02   ;   143.000;04   ;     ;01   ;
06.2009  ;    11.700;18   ;     ;01   ;   121.000;21   ;     ;01   ;
07.2009  ;     7.250;31   ;     ;01   ;    49.500;10   ;     ;01   ;
08.2009  ;     7.000;01   ;     ;01   ;   192.000;04   ;     ;01   ;
09.2009  ;    20.900;02   ;     ;01   ;   321.000;07   ;     ;01   ;
10.2009  ;     6.950;31   ;     ;01   ;   163.000;02   ;     ;01   ;
11.2009  ;     2.320;30   ;     ;01   ;     6.790;01   ;     ;01   ;
12.2009  ;          ;16   ;31   ;16   ;     2.160;01   ;     ;01   ;
01.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;24   ;24   ;   113.000;30   ;     ;01   ;
05.2010  ;    20.500;30   ;     ;01   ;   442.000;20   ;     ;01   ;
06.2010  ;    10.200;11   ;     ;01   ;   157.000;28   ;     ;01   ;
07.2010  ;    20.000;15   ;     ;01   ;   326.000;28   ;     ;01   ;
08.2010  ;    20.900;18   ;30   ;03   ;   136.000;21   ;     ;01   ;
09.2010  ;    16.500;28   ;29   ;02   ;    59.000;02   ;     ;01   ;
10.2010  ;     9.070;31   ;     ;01   ;    16.500;01   ;     ;01   ;
11.2010  ;     1.530;30   ;     ;01   ;     8.680;01   ;     ;01   ;
12.2010  ;          ;21   ;31   ;11   ;     1.460;01   ;     ;01   ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;13   ;13   ;   180.000;29   ;     ;01   ;
05.2011  ;     7.500;22   ;26   ;02   ;   183.000;31   ;     ;01   ;
06.2011  ;     6.300;20   ;     ;01   ;   257.000;02   ;     ;01   ;
07.2011  ;     5.700;21   ;22   ;02   ;   121.000;31   ;     ;01   ;
08.2011  ;    13.100;29   ;31   ;03   ;   183.000;05   ;     ;01   ;
09.2011  ;    13.100;01   ;04   ;04   ;    66.300;16   ;     ;01   ;
10.2011  ;     5.880;31   ;     ;01   ;    18.700;01   ;     ;01   ;
11.2011  ;     0.130;30   ;     ;01   ;     5.550;01   ;     ;01   ;
12.2011  ;          ;02   ;31   ;29   ;     0.085;01   ;     ;01   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;20   ;20   ;   102.000;30   ;     ;01   ;
05.2012  ;    10.500;20   ;21   ;02   ;   442.000;23   ;     ;01   ;
06.2012  ;     7.750;19   ;     ;01   ;   429.000;30   ;     ;01   ;
07.2012  ;    13.400;17   ;     ;01   ;   543.000;02   ;     ;01   ;
08.2012  ;    20.500;06   ;     ;01   ;   395.000;22   ;     ;01   ;
09.2012  ;    37.400;26   ;     ;01   ;   181.000;10   ;     ;01   ;
10.2012  ;    13.600;31   ;     ;01   ;    68.600;06   ;     ;01   ;
11.2012  ;     3.590;30   ;     ;01   ;    13.100;01   ;     ;01   ;
12.2012  ;          ;24   ;31   ;08   ;     3.380;01   ;     ;01   ;
01.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2013  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2013  ;          ;01   ;17   ;17   ;   101.000;30   ;     ;01   ;
05.2013  ;    24.500;29   ;     ;01   ;   347.000;12   ;     ;01   ;
06.2013  ;    12.700;30   ;     ;01   ;    88.000;04   ;     ;01   ;
07.2013  ;    10.200;03   ;04   ;02   ;   812.000;29   ;     ;01   ;
08.2013  ;    81.800;31   ;     ;01   ;   577.000;05   ;     ;01   ;
09.2013  ;    45.000;08   ;10   ;03   ;   188.000;24   ;     ;01   ;
10.2013  ;    15.300;31   ;     ;01   ;    62.000;01   ;     ;01   ;
11.2013  ;     7.680;30   ;     ;01   ;    15.100;01   ;     ;01   ;
12.2013  ;     2.580;31   ;     ;01   ;     7.490;01   ;     ;01   ;
01.2014  ;          ;16   ;31   ;16   ;     2.400;01   ;     ;01   ;
02.2014  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2014  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2014  ;          ;01   ;05   ;05   ;   198.000;30   ;     ;01   ;
05.2014  ;     8.250;22   ;23   ;02   ;   353.000;24   ;     ;01   ;
06.2014  ;     5.900;27   ;28   ;02   ;    60.000;07   ;     ;01   ;
07.2014  ;     7.250;02   ;     ;01   ;   395.000;06   ;     ;01   ;
08.2014  ;    14.200;27   ;     ;01   ;   153.000;02   ;     ;01   ;
