Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 51    ; 10    ;01     ;
10.01.2000; 56    ; 21    ;01     ;
15.01.2000; 63    ; 18    ;01     ;
20.01.2000; 69    ; 21    ;01     ;
25.01.2000; 72    ; 24    ;01     ;
31.01.2000; 78    ; 30    ;01     ;
05.02.2000; 81    ; 34    ;01     ;
10.02.2000; 85    ; 30    ;01     ;
15.02.2000; 89    ; 27    ;01     ;
20.02.2000; 95    ; 31    ;01     ;
25.02.2000; 98    ; 27    ;01     ;
29.02.2000;104    ; 26    ;01     ;
05.03.2000;105    ; 24    ;01     ;
10.03.2000;106    ; 33    ;01     ;
15.03.2000;106    ; 31    ;01     ;
20.03.2000;105    ; 23    ;01     ;
25.03.2000;105    ; 37    ;01     ;
31.03.2000;105    ; 18    ;01     ;
05.04.2000;101    ; 11    ;01     ;
10.04.2000;100    ;       ;01     ;
15.04.2000; 94    ;       ;01     ;
20.04.2000; 89    ;       ;01     ;
20.11.2000;  6    ;       ;01     ;
25.11.2000; 11    ;  2    ;01     ;
30.11.2000; 34    ;  2    ;01     ;
05.12.2000; 39    ;  4    ;01     ;
10.12.2000; 45    ;  2    ;01     ;
15.12.2000; 60    ;  4    ;01     ;
20.12.2000; 68    ;  1    ;01     ;
25.12.2000; 74    ;  2    ;01     ;
31.12.2000; 83    ;  6    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 95    ; 18    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;113    ; 16    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;130    ; 24    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;134    ; 29    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;135    ; 30    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;134    ; 27    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;136    ; 21    ;01     ;
15.03.2001;138    ; 19    ;01     ;
20.03.2001;134    ; 14    ;01     ;
25.03.2001;133    ; 11    ;01     ;
31.03.2001;130    ;  7    ;01     ;
05.04.2001;132    ; 12    ;01     ;
10.04.2001;130    ;  1    ;01     ;
15.04.2001;127    ;  5    ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001; 16    ;  2    ;01     ;
30.11.2001; 26    ;  5    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 39    ;  1    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 53    ;  9    ;01     ;
