Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 63    ; 16    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 69    ; 20    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 69    ; 16    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 83    ; 14    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 83    ; 16    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 83    ; 14    ;01     ;
05.03.2000; 83    ; 14    ;01     ;
10.03.2000; 83    ; 23    ;01     ;
15.03.2000; 85    ; 25    ;01     ;
20.03.2000; 85    ; 15    ;01     ;
25.03.2000; 85    ; 10    ;01     ;
31.03.2000; 84    ;  8    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000; 80    ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 18    ;  0    ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 28    ;  2    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 40    ;  2    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 48    ;  2    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 58    ;  9    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 78    ; 16    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 83    ; 14    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 83    ; 14    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 85    ; 20    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 85    ; 20    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 85    ; 24    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 85    ; 20    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001; 85    ; 15    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001; 85    ; 20    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
05.11.2001;       ;       ;01     ;
10.11.2001;  4    ;  1    ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001; 18    ;  1    ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001; 26    ;  3    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 40    ;  4    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 48    ;  8    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 56    ;  8    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 60    ;  8    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 70    ; 12    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 70    ; 25    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 70    ; 35    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 75    ; 35    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 75    ; 32    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 75    ; 32    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 75    ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 75    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.11.2002;  7    ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002; 30    ;  4    ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 38    ; 10    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 50    ;  9    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 67    ; 10    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 67    ;  8    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 67    ; 20    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 75    ; 23    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 75    ; 27    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 78    ; 35    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 78    ; 34    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003; 78    ; 33    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003; 80    ; 26    ;01     ;
15.03.2003; 80    ; 24    ;01     ;
20.03.2003; 78    ; 24    ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003; 75    ;       ;01     ;
05.04.2003;       ;       ;01     ;
15.11.2003;       ;       ;01     ;
20.11.2003; 20    ;  0    ;01     ;
