Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 49    ; 10    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 53    ; 14    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 58    ; 13    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 64    ; 14    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 70    ; 17    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 74    ; 18    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 77    ; 15    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 77    ; 12    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 74    ; 12    ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 19    ;  5    ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 25    ;  9    ;01     ;
10.12.2000; 32    ;  7    ;01     ;
20.12.2000; 39    ;  9    ;01     ;
31.12.2000; 43    ; 17    ;01     ;
10.01.2001; 46    ; 17    ;01     ;
20.01.2001; 50    ; 19    ;01     ;
31.01.2001; 61    ; 21    ;01     ;
10.02.2001; 67    ; 21    ;01     ;
20.02.2001; 70    ; 18    ;01     ;
28.02.2001; 71    ; 17    ;01     ;
10.03.2001; 70    ; 24    ;01     ;
20.03.2001; 72    ; 14    ;01     ;
31.03.2001; 72    ;  7    ;01     ;
20.11.2001; 20    ;       ;01     ;
30.11.2001; 26    ;  1    ;01     ;
10.12.2001; 40    ;  2    ;01     ;
20.12.2001; 49    ;  9    ;01     ;
31.12.2001; 59    ; 11    ;01     ;
10.01.2002; 67    ; 29    ;01     ;
20.01.2002; 70    ; 48    ;01     ;
31.01.2002; 72    ; 49    ;01     ;
10.02.2002; 74    ; 35    ;01     ;
20.02.2002; 75    ; 29    ;01     ;
28.02.2002; 75    ; 24    ;01     ;
10.03.2002; 84    ;  9    ;01     ;
20.03.2002; 80    ;       ;01     ;
31.03.2002; 71    ;       ;01     ;
30.11.2002; 27    ; 10    ;01     ;
10.12.2002; 54    ;  4    ;01     ;
20.12.2002; 58    ;  4    ;01     ;
31.12.2002; 66    ;  7    ;01     ;
10.01.2003; 70    ; 18    ;01     ;
20.01.2003; 72    ; 21    ;01     ;
31.01.2003; 73    ; 33    ;01     ;
10.02.2003; 82    ; 32    ;01     ;
20.02.2003; 83    ; 33    ;01     ;
28.02.2003; 87    ; 30    ;01     ;
10.03.2003; 91    ; 26    ;01     ;
20.03.2003; 84    ;       ;01     ;
30.11.2003; 17    ;  0    ;01     ;
10.12.2003; 41    ;  3    ;01     ;
20.12.2003; 46    ;  6    ;01     ;
31.12.2003; 53    ; 16    ;01     ;
10.01.2004; 58    ; 17    ;01     ;
20.01.2004; 61    ; 18    ;01     ;
31.01.2004; 62    ; 24    ;01     ;
10.02.2004; 63    ; 26    ;01     ;
20.02.2004; 65    ; 30    ;01     ;
29.02.2004; 65    ; 23    ;01     ;
10.03.2004; 58    ; 17    ;01     ;
20.03.2004; 56    ;       ;01     ;
10.12.2004; 31    ;  9    ;01     ;
20.12.2004; 38    ; 14    ;01     ;
31.12.2004; 44    ; 16    ;01     ;
10.01.2005; 48    ; 15    ;01     ;
20.01.2005; 53    ; 15    ;01     ;
31.01.2005; 52    ; 24    ;01     ;
10.02.2005; 65    ; 27    ;01     ;
20.02.2005; 74    ; 30    ;01     ;
28.02.2005; 71    ; 29    ;01     ;
10.03.2005; 73    ; 29    ;01     ;
20.03.2005; 68    ;  7    ;01     ;
31.03.2005; 69    ; 10    ;01     ;
30.11.2005; 31    ;  2    ;01     ;
10.12.2005; 37    ;  9    ;01     ;
20.12.2005; 45    ; 12    ;01     ;
31.12.2005; 50    ; 16    ;01     ;
10.01.2006; 53    ; 18    ;01     ;
20.01.2006; 56    ; 23    ;01     ;
31.01.2006; 59    ; 23    ;01     ;
10.02.2006; 68    ; 27    ;01     ;
20.02.2006; 69    ; 29    ;01     ;
28.02.2006; 70    ; 34    ;01     ;
10.03.2006; 72    ; 33    ;01     ;
20.03.2006; 77    ;  6    ;01     ;
31.03.2006; 77    ;  3    ;01     ;
30.11.2006; 26    ;  4    ;01     ;
10.12.2006; 39    ;  4    ;01     ;
20.12.2006; 43    ;  7    ;01     ;
31.12.2006; 50    ; 13    ;01     ;
10.01.2007; 61    ; 13    ;01     ;
20.01.2007; 64    ; 14    ;01     ;
31.01.2007; 69    ; 21    ;01     ;
10.02.2007; 68    ; 21    ;01     ;
