Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     0.110;30   ;31   ;02   ;     0.170;01   ;     ;01   ;
02.2000  ;     0.043;11   ;     ;01   ;     0.100;01   ;     ;01   ;
03.2000  ;     0.055;10   ;     ;01   ;     0.460;31   ;     ;01   ;
04.2000  ;     0.660;01   ;     ;01   ;     8.980;30   ;     ;01   ;
05.2000  ;     9.200;01   ;06   ;04   ;    35.400;25   ;26   ;02   ;
06.2000  ;     1.790;29   ;30   ;02   ;    20.100;01   ;     ;01   ;
07.2000  ;     1.230;19   ;20   ;02   ;     5.180;31   ;     ;01   ;
08.2000  ;     3.810;10   ;     ;01   ;    42.700;25   ;     ;01   ;
09.2000  ;    10.100;16   ;     ;01   ;    68.200;20   ;21   ;02   ;
10.2000  ;     6.100;31   ;     ;01   ;    25.100;05   ;     ;01   ;
11.2000  ;     2.010;30   ;     ;01   ;     6.100;01   ;     ;01   ;
12.2000  ;     0.750;31   ;     ;01   ;     1.930;01   ;     ;01   ;
01.2001  ;     0.660;31   ;     ;01   ;     0.750;01   ;02   ;02   ;
02.2001  ;     0.270;27   ;28   ;02   ;     0.650;01   ;     ;01   ;
03.2001  ;     0.280;01   ;03   ;03   ;     5.370;31   ;     ;01   ;
04.2001  ;     9.010;01   ;     ;01   ;    26.300;05   ;     ;01   ;
05.2001  ;    12.400;31   ;     ;01   ;    59.100;14   ;     ;01   ;
06.2001  ;     4.620;30   ;     ;01   ;    20.800;04   ;05   ;02   ;
07.2001  ;     3.920;03   ;     ;01   ;    27.300;14   ;     ;01   ;
08.2001  ;     4.810;21   ;     ;01   ;    19.300;09   ;     ;01   ;
09.2001  ;     1.730;30   ;     ;01   ;     5.750;01   ;     ;01   ;
10.2001  ;     1.600;03   ;04   ;02   ;     3.250;07   ;08   ;02   ;
11.2001  ;     0.840;30   ;     ;01   ;     2.140;13   ;     ;01   ;
12.2001  ;     0.094;31   ;     ;01   ;     0.790;01   ;     ;01   ;
01.2002  ;     0.082;01   ;     ;01   ;     0.130;14   ;23   ;10   ;
02.2002  ;     0.110;15   ;19   ;05   ;     0.190;28   ;     ;01   ;
03.2002  ;     0.190;01   ;     ;01   ;     2.250;31   ;     ;01   ;
04.2002  ;     2.320;01   ;     ;01   ;     8.380;25   ;27   ;03   ;
05.2002  ;     4.270;30   ;31   ;02   ;     7.530;18   ;     ;01   ;
06.2002  ;     3.090;13   ;17   ;05   ;    11.100;21   ;23   ;03   ;
07.2002  ;     1.870;11   ;12   ;02   ;    69.600;25   ;     ;01   ;
08.2002  ;    17.900;01   ;     ;01   ;   164.000;12   ;     ;01   ;
09.2002  ;     5.210;30   ;     ;01   ;    63.100;01   ;     ;01   ;
10.2002  ;     4.550;05   ;07   ;03   ;    11.000;10   ;     ;01   ;
11.2002  ;     2.340;30   ;     ;01   ;     5.430;01   ;03   ;03   ;
12.2002  ;     0.510;31   ;     ;01   ;     2.320;01   ;     ;01   ;
01.2003  ;     0.160;20   ;31   ;12   ;     0.480;01   ;     ;01   ;
02.2003  ;     0.150;16   ;18   ;03   ;     0.240;28   ;     ;01   ;
03.2003  ;     0.240;01   ;11   ;11   ;    11.700;31   ;     ;01   ;
04.2003  ;     5.780;29   ;30   ;02   ;    15.300;03   ;     ;01   ;
05.2003  ;     5.780;01   ;31   ;07   ;     8.980;15   ;20   ;06   ;
06.2003  ;     2.630;11   ;17   ;07   ;     5.600;01   ;     ;01   ;
07.2003  ;     2.250;17   ;20   ;04   ;     5.780;03   ;     ;01   ;
08.2003  ;     2.630;07   ;09   ;03   ;    11.300;15   ;16   ;02   ;
09.2003  ;     1.640;29   ;30   ;02   ;     7.620;01   ;     ;01   ;
10.2003  ;     1.530;04   ;23   ;20   ;     2.130;30   ;31   ;02   ;
11.2003  ;     0.710;30   ;     ;01   ;     2.130;01   ;02   ;02   ;
12.2003  ;     0.220;30   ;31   ;02   ;     0.680;01   ;     ;01   ;
01.2004  ;     0.180;08   ;19   ;12   ;     0.220;01   ;     ;01   ;
02.2004  ;     0.050;28   ;     ;01   ;     0.180;01   ;     ;01   ;
03.2004  ;     0.051;01   ;     ;01   ;     4.910;28   ;     ;01   ;
04.2004  ;     3.390;19   ;24   ;06   ;     6.260;03   ;     ;01   ;
05.2004  ;     3.540;01   ;02   ;02   ;   125.000;25   ;     ;01   ;
06.2004  ;     3.540;26   ;28   ;03   ;    42.300;01   ;     ;01   ;
07.2004  ;     4.440;03   ;05   ;03   ;    36.000;13   ;     ;01   ;
08.2004  ;     1.580;28   ;30   ;03   ;     7.170;01   ;03   ;03   ;
09.2004  ;     1.330;29   ;30   ;02   ;     2.070;15   ;     ;01   ;
10.2004  ;     1.210;10   ;31   ;22   ;     1.330;01   ;10   ;10   ;
11.2004  ;     0.790;30   ;     ;01   ;     1.450;07   ;13   ;07   ;
12.2004  ;     0.220;31   ;     ;01   ;     0.750;01   ;     ;01   ;
01.2005  ;     0.110;27   ;30   ;04   ;     0.220;01   ;     ;01   ;
02.2005  ;     0.073;28   ;     ;01   ;     0.150;14   ;16   ;03   ;
03.2005  ;     0.075;01   ;     ;01   ;     1.010;31   ;     ;01   ;
04.2005  ;     1.130;01   ;     ;01   ;     5.950;24   ;27   ;04   ;
05.2005  ;     3.120;07   ;08   ;02   ;    33.500;21   ;24   ;04   ;
06.2005  ;     3.480;30   ;     ;01   ;    14.600;01   ;     ;01   ;
07.2005  ;     2.090;20   ;22   ;03   ;    19.000;31   ;     ;01   ;
08.2005  ;     9.940;25   ;     ;01   ;   186.000;06   ;     ;01   ;
09.2005  ;     3.480;28   ;30   ;03   ;    17.100;01   ;     ;01   ;
10.2005  ;     2.650;31   ;     ;01   ;     3.740;09   ;12   ;04   ;
11.2005  ;     1.050;30   ;     ;01   ;     2.650;01   ;08   ;08   ;
12.2005  ;     0.230;29   ;31   ;03   ;     1.010;01   ;     ;01   ;
01.2006  ;     0.110;28   ;31   ;04   ;     0.220;01   ;02   ;02   ;
02.2006  ;     0.042;13   ;     ;01   ;     0.100;01   ;02   ;02   ;
03.2006  ;     0.063;11   ;     ;01   ;     0.380;31   ;     ;01   ;
04.2006  ;     0.480;01   ;     ;01   ;    39.100;28   ;     ;01   ;
05.2006  ;    10.100;31   ;     ;01   ;    31.300;01   ;     ;01   ;
06.2006  ;     6.750;15   ;     ;01   ;    60.500;21   ;     ;01   ;
