Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;02     ;
10.01.2000; 84    ; 12    ;02     ;
15.01.2000;       ;       ;02     ;
20.01.2000; 89    ; 12    ;02     ;
25.01.2000;       ;       ;02     ;
31.01.2000; 95    ; 11    ;02     ;
05.02.2000;       ;       ;02     ;
10.02.2000;103    ; 11    ;02     ;
15.02.2000;       ;       ;02     ;
20.02.2000;109    ; 20    ;02     ;
25.02.2000;       ;       ;02     ;
29.02.2000;115    ; 18    ;02     ;
05.03.2000;       ;       ;02     ;
10.03.2000;120    ; 20    ;02     ;
15.03.2000;       ;       ;02     ;
20.03.2000;122    ; 17    ;02     ;
25.03.2000;       ;       ;02     ;
31.03.2000;124    ; 16    ;02     ;
05.04.2000;       ;       ;02     ;
10.04.2000;124    ; 11    ;02     ;
15.04.2000;       ;       ;02     ;
20.04.2000;120    ;  6    ;02     ;
25.04.2000;       ;       ;02     ;
15.11.2000; 13    ;       ;02     ;
20.11.2000; 34    ;       ;02     ;
30.11.2000; 52    ;       ;02     ;
05.12.2000;       ;       ;02     ;
10.12.2000; 64    ;       ;02     ;
15.12.2000;       ;       ;02     ;
20.12.2000; 79    ;       ;02     ;
25.12.2000;       ;       ;02     ;
31.12.2000; 95    ;  4    ;02     ;
05.01.2001;       ;       ;02     ;
10.01.2001;103    ; 19    ;02     ;
15.01.2001;       ;       ;02     ;
20.01.2001;111    ; 20    ;02     ;
25.01.2001;       ;       ;02     ;
31.01.2001;116    ; 23    ;02     ;
05.02.2001;       ;       ;02     ;
10.02.2001;122    ; 20    ;02     ;
15.02.2001;       ;       ;02     ;
20.02.2001;127    ; 22    ;02     ;
25.02.2001;       ;       ;02     ;
28.02.2001;130    ; 24    ;02     ;
05.03.2001;       ;       ;02     ;
10.03.2001;133    ; 21    ;02     ;
15.03.2001;       ;       ;02     ;
20.03.2001;134    ; 23    ;02     ;
25.03.2001;       ;       ;02     ;
31.03.2001;135    ; 27    ;02     ;
05.04.2001;       ;       ;01     ;
10.04.2001;135    ; 24    ;01     ;
10.11.2001; 15    ;       ;02     ;
15.11.2001; 21    ;       ;02     ;
20.11.2001; 28    ;       ;02     ;
30.11.2001; 38    ;       ;02     ;
05.12.2001;       ;       ;02     ;
10.12.2001; 58    ;  7    ;02     ;
15.12.2001;       ;       ;02     ;
20.12.2001; 72    ; 22    ;02     ;
25.12.2001;       ;       ;02     ;
31.12.2001; 85    ; 22    ;02     ;
05.01.2002;       ;       ;02     ;
10.01.2002; 99    ; 35    ;02     ;
15.01.2002;       ;       ;02     ;
20.01.2002;106    ; 29    ;02     ;
25.01.2002;       ;       ;02     ;
31.01.2002;113    ; 39    ;02     ;
05.02.2002;       ;       ;02     ;
10.02.2002;119    ; 41    ;02     ;
15.02.2002;       ;       ;02     ;
20.02.2002;122    ; 52    ;02     ;
25.02.2002;       ;       ;02     ;
28.02.2002;124    ; 46    ;02     ;
05.03.2002;       ;       ;02     ;
10.03.2002;127    ; 44    ;02     ;
15.03.2002;       ;       ;02     ;
20.03.2002;129    ; 41    ;02     ;
25.03.2002;       ;       ;02     ;
31.03.2002;131    ; 35    ;02     ;
05.04.2002;       ;       ;02     ;
10.04.2002;131    ; 30    ;02     ;
15.04.2002;       ;       ;02     ;
20.04.2002;       ;       ;02     ;
25.04.2002;       ;       ;02     ;
10.11.2002;       ;       ;02     ;
15.11.2002; 19    ;  2    ;02     ;
20.11.2002; 27    ;  3    ;02     ;
25.11.2002;       ;       ;02     ;
30.11.2002; 42    ;  5    ;02     ;
05.12.2002;       ;       ;02     ;
10.12.2002; 55    ; 15    ;02     ;
15.12.2002;       ;       ;02     ;
20.12.2002; 73    ;  7    ;02     ;
25.12.2002;       ;       ;02     ;
31.12.2002; 89    ;  9    ;02     ;
05.01.2003;       ;       ;02     ;
10.01.2003;102    ; 10    ;02     ;
15.01.2003;       ;       ;02     ;
20.01.2003;109    ; 10    ;02     ;
25.01.2003;       ;       ;02     ;
31.01.2003;114    ; 20    ;02     ;
05.02.2003;       ;       ;02     ;
10.02.2003;122    ; 22    ;02     ;
15.02.2003;       ;       ;02     ;
20.02.2003;130    ; 24    ;02     ;
25.02.2003;       ;       ;02     ;
28.02.2003;135    ; 24    ;02     ;
05.03.2003;       ;       ;02     ;
10.03.2003;138    ; 27    ;02     ;
15.03.2003;       ;       ;02     ;
20.03.2003;140    ; 24    ;02     ;
25.03.2003;       ;       ;02     ;
31.03.2003;141    ; 20    ;02     ;
05.04.2003;140    ; 15    ;02     ;
10.04.2003;138    ; 10    ;02     ;
15.04.2003;       ;       ;02     ;
20.04.2003;       ;       ;02     ;
10.11.2003; 13    ;       ;02     ;
15.11.2003;       ;       ;02     ;
20.11.2003; 21    ;  2    ;02     ;
25.11.2003; 30    ;       ;02     ;
30.11.2003; 38    ;  3    ;02     ;
05.12.2003;       ;       ;02     ;
