Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 74    ; 32    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 86    ; 26    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 98    ; 26    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000;106    ; 26    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;119    ; 26    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;124    ; 26    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;127    ; 27    ;01     ;
15.03.2000;130    ;       ;01     ;
20.03.2000;135    ; 25    ;01     ;
25.03.2000;135    ;       ;01     ;
31.03.2000;137    ;       ;01     ;
05.04.2000;130    ;       ;01     ;
10.04.2000;132    ;       ;01     ;
15.04.2000;115    ;       ;01     ;
20.04.2000; 60    ;       ;01     ;
25.04.2000; 15    ;       ;01     ;
31.10.2000;       ;       ;01     ;
05.11.2000;       ;       ;01     ;
10.11.2000;  1    ;       ;01     ;
15.11.2000; 23    ;       ;01     ;
20.11.2000; 34    ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 49    ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 60    ;  5    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 70    ;  5    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 86    ;       ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;101    ;       ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;121    ;       ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;126    ;       ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;130    ;       ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;141    ;       ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;145    ;       ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;151    ;       ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;154    ; 15    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;159    ;       ;01     ;
05.04.2001;160    ;       ;01     ;
10.04.2001;115    ;       ;01     ;
15.04.2001;115    ;       ;01     ;
20.04.2001; 80    ;       ;01     ;
25.04.2001; 50    ;       ;01     ;
05.11.2001; 13    ;       ;01     ;
10.11.2001; 19    ;       ;01     ;
15.11.2001; 22    ;       ;01     ;
20.11.2001; 25    ;       ;01     ;
25.11.2001; 30    ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 53    ;       ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 70    ;       ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 92    ;       ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 95    ;  4    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002;106    ;  8    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;119    ; 10    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002;121    ; 10    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;122    ; 12    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;126    ; 10    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;126    ;  0    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;126    ;  0    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;127    ;  0    ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;115    ;       ;01     ;
15.04.2002;       ;       ;01     ;
20.04.2002; 86    ;       ;01     ;
25.04.2002; 75    ;       ;01     ;
31.10.2002;       ;       ;01     ;
05.11.2002;       ;       ;01     ;
10.11.2002; 15    ;  2    ;01     ;
15.11.2002; 20    ;  2    ;01     ;
20.11.2002; 28    ;  2    ;01     ;
25.11.2002; 35    ;  2    ;01     ;
30.11.2002; 46    ;  3    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 59    ;  3    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 71    ;  3    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002;102    ;  3    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003;115    ;  1    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;125    ;  4    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;142    ;  4    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;148    ;       ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;159    ;       ;01     ;
25.02.2003;       ;       ;01     ;
