Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 48    ; 11    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 61    ; 13    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 77    ; 12    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 82    ; 10    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 83    ; 10    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 84    ;  8    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 96    ;  8    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;105    ;  8    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 98    ;  5    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000; 95    ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000;       ;       ;01     ;
05.12.2000; 50    ;       ;01     ;
10.12.2000; 51    ;       ;01     ;
15.12.2000; 53    ;       ;01     ;
20.12.2000; 56    ;       ;01     ;
25.12.2000; 58    ;       ;01     ;
31.12.2000; 64    ;       ;01     ;
05.01.2001; 64    ;  5    ;01     ;
10.01.2001; 65    ;  5    ;01     ;
15.01.2001; 68    ;  4    ;01     ;
20.01.2001; 70    ;  4    ;01     ;
25.01.2001; 76    ;  4    ;01     ;
31.01.2001; 80    ;  4    ;01     ;
05.02.2001; 86    ;  1    ;01     ;
10.02.2001; 88    ;  1    ;01     ;
15.02.2001; 90    ;  5    ;01     ;
20.02.2001; 90    ;  5    ;01     ;
25.02.2001; 90    ;  5    ;01     ;
28.02.2001; 94    ;  5    ;01     ;
05.03.2001; 96    ;  5    ;01     ;
10.03.2001; 96    ; 11    ;01     ;
15.03.2001; 96    ; 13    ;01     ;
20.03.2001; 97    ; 15    ;01     ;
25.03.2001; 97    ; 17    ;01     ;
31.03.2001; 96    ; 13    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001; 25    ;  3    ;01     ;
10.12.2001; 34    ;  3    ;01     ;
15.12.2001; 37    ;  5    ;01     ;
20.12.2001; 42    ;  5    ;01     ;
25.12.2001; 48    ;  5    ;01     ;
31.12.2001; 60    ;  5    ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002; 97    ;       ;01     ;
15.04.2002;       ;       ;01     ;
20.04.2002;       ;       ;01     ;
25.04.2002;       ;       ;01     ;
30.04.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002; 39    ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 59    ;  1    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 74    ;  8    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 80    ;  8    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 89    ;  6    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003;109    ;  9    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;118    ;  9    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;126    ; 15    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;129    ; 16    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;124    ; 16    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;138    ; 17    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;137    ; 15    ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;138    ; 15    ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003;138    ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
20.04.2003;       ;       ;01     ;
10.11.2003;       ;       ;01     ;
15.11.2003;       ;       ;01     ;
20.11.2003; 28    ;  9    ;01     ;
25.11.2003;       ;       ;01     ;
30.11.2003; 35    ; 22    ;01     ;
05.01.2004;       ;       ;01     ;
10.01.2004; 86    ; 21    ;01     ;
15.01.2004;       ;       ;01     ;
20.01.2004; 91    ; 23    ;01     ;
25.01.2004;       ;       ;01     ;
31.01.2004; 88    ; 23    ;01     ;
05.02.2004;       ;       ;01     ;
