Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     1.990;31   ;     ;01   ;     4.160;01   ;     ;01   ;
02.2000  ;     0.650;29   ;     ;01   ;     1.920;01   ;     ;01   ;
03.2000  ;     0.680;01   ;     ;01   ;     1.490;31   ;     ;01   ;
04.2000  ;     1.490;01   ;02   ;02   ;    37.200;30   ;     ;01   ;
05.2000  ;    31.900;28   ;     ;01   ;   105.000;29   ;     ;01   ;
06.2000  ;    15.000;26   ;     ;01   ;    46.000;01   ;     ;01   ;
07.2000  ;    14.400;20   ;     ;01   ;   101.000;31   ;     ;01   ;
08.2000  ;    37.200;19   ;21   ;03   ;   228.000;03   ;     ;01   ;
09.2000  ;    18.600;16   ;     ;01   ;    65.100;17   ;18   ;02   ;
10.2000  ;    18.600;31   ;     ;01   ;    98.000;05   ;     ;01   ;
11.2000  ;     9.890;13   ;     ;01   ;    19.800;01   ;     ;01   ;
12.2000  ;     3.350;31   ;     ;01   ;    13.200;01   ;     ;01   ;
01.2001  ;     1.340;21   ;     ;01   ;     3.310;01   ;     ;01   ;
02.2001  ;     1.020;27   ;28   ;02   ;     1.640;01   ;     ;01   ;
03.2001  ;     0.650;10   ;14   ;05   ;     0.980;01   ;     ;01   ;
04.2001  ;     1.070;01   ;     ;01   ;    45.000;30   ;     ;01   ;
05.2001  ;    26.300;29   ;     ;01   ;    67.000;15   ;     ;01   ;
06.2001  ;    24.700;26   ;     ;01   ;   268.000;02   ;03   ;02   ;
07.2001  ;    22.400;04   ;     ;01   ;    59.100;13   ;     ;01   ;
08.2001  ;    18.600;31   ;     ;01   ;    58.000;10   ;     ;01   ;
09.2001  ;     5.900;30   ;     ;01   ;    22.400;01   ;03   ;03   ;
10.2001  ;     4.900;04   ;     ;01   ;     8.700;17   ;     ;01   ;
11.2001  ;     2.100;30   ;     ;01   ;     5.900;01   ;02   ;02   ;
12.2001  ;     0.560;31   ;     ;01   ;     1.980;01   ;     ;01   ;
01.2002  ;     0.570;01   ;     ;01   ;     0.890;20   ;     ;01   ;
02.2002  ;     0.650;01   ;     ;01   ;     1.110;28   ;     ;01   ;
03.2002  ;     1.000;10   ;     ;01   ;     2.020;31   ;     ;01   ;
04.2002  ;     2.350;01   ;     ;01   ;    54.600;23   ;26   ;02   ;
05.2002  ;    10.400;22   ;23   ;02   ;    39.000;26   ;     ;01   ;
06.2002  ;    13.400;26   ;     ;01   ;    44.000;02   ;03   ;02   ;
07.2002  ;    12.400;20   ;     ;01   ;    19.800;25   ;     ;01   ;
08.2002  ;    12.400;13   ;     ;01   ;    31.000;29   ;30   ;02   ;
09.2002  ;    12.900;29   ;30   ;02   ;   112.000;03   ;     ;01   ;
10.2002  ;    11.800;01   ;02   ;02   ;   102.000;10   ;     ;01   ;
11.2002  ;    10.600;30   ;     ;01   ;    35.400;01   ;     ;01   ;
12.2002  ;     3.510;31   ;     ;01   ;    10.400;01   ;     ;01   ;
01.2003  ;     1.830;31   ;     ;01   ;     3.450;01   ;     ;01   ;
02.2003  ;     1.300;20   ;     ;01   ;     1.830;01   ;10   ;10   ;
03.2003  ;     1.580;01   ;     ;01   ;     2.670;31   ;     ;01   ;
04.2003  ;     2.820;01   ;     ;01   ;    51.200;19   ;     ;01   ;
05.2003  ;    18.600;30   ;     ;01   ;    32.800;02   ;     ;01   ;
06.2003  ;     9.840;30   ;     ;01   ;    19.200;01   ;     ;01   ;
07.2003  ;     5.750;27   ;31   ;04   ;    12.000;12   ;     ;01   ;
08.2003  ;     6.060;01   ;     ;01   ;    19.200;23   ;24   ;02   ;
