Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     4.460;31   ;     ;01   ;     9.060;01   ;     ;01   ;
02.2000  ;     1.390;25   ;29   ;05   ;     4.310;01   ;     ;01   ;
03.2000  ;     1.390;01   ;     ;01   ;     2.760;31   ;     ;01   ;
04.2000  ;     2.910;01   ;     ;01   ;   619.000;24   ;     ;01   ;
05.2000  ;    98.000;31   ;     ;01   ;   632.000;23   ;     ;01   ;
06.2000  ;    35.300;25   ;     ;01   ;   113.000;03   ;     ;01   ;
07.2000  ;    53.000;12   ;16   ;02   ;   477.000;24   ;     ;01   ;
08.2000  ;   101.000;23   ;30   ;03   ;   252.000;01   ;     ;01   ;
09.2000  ;    46.300;30   ;     ;01   ;   113.000;03   ;     ;01   ;
10.2000  ;    46.300;07   ;     ;01   ;    74.000;12   ;     ;01   ;
11.2000  ;    11.400;30   ;     ;01   ;    52.200;01   ;     ;01   ;
12.2000  ;     6.620;31   ;     ;01   ;    11.200;01   ;     ;01   ;
01.2001  ;     3.010;31   ;     ;01   ;     6.470;01   ;     ;01   ;
02.2001  ;     1.670;28   ;     ;01   ;     2.960;01   ;     ;01   ;
03.2001  ;     0.230;30   ;     ;01   ;     1.620;01   ;     ;01   ;
04.2001  ;     0.250;01   ;     ;01   ;   217.000;30   ;     ;01   ;
05.2001  ;    66.800;29   ;     ;01   ;   265.000;24   ;     ;01   ;
06.2001  ;    23.400;25   ;     ;01   ;   126.000;30   ;     ;01   ;
07.2001  ;    74.000;06   ;09   ;02   ;   147.000;13   ;     ;01   ;
08.2001  ;    74.000;02   ;     ;01   ;   255.000;10   ;     ;01   ;
09.2001  ;    40.700;04   ;     ;01   ;   149.000;07   ;     ;01   ;
10.2001  ;    29.500;31   ;     ;01   ;    55.000;21   ;     ;01   ;
11.2001  ;     9.850;30   ;     ;01   ;    28.700;01   ;     ;01   ;
12.2001  ;     5.200;31   ;     ;01   ;     9.700;01   ;     ;01   ;
01.2002  ;     0.550;31   ;     ;01   ;     5.050;01   ;     ;01   ;
02.2002  ;     0.240;28   ;     ;01   ;     0.540;01   ;     ;01   ;
03.2002  ;     0.250;01   ;     ;01   ;     3.330;31   ;     ;01   ;
04.2002  ;     3.500;01   ;     ;01   ;   577.000;24   ;     ;01   ;
05.2002  ;    58.000;24   ;29   ;02   ;   206.000;02   ;     ;01   ;
06.2002  ;    53.000;14   ;     ;01   ;   406.000;01   ;     ;01   ;
07.2002  ;    83.000;01   ;     ;01   ;   318.000;06   ;     ;01   ;
08.2002  ;    93.500;31   ;     ;01   ;   598.000;04   ;     ;01   ;
09.2002  ;    60.000;30   ;     ;01   ;   184.000;05   ;     ;01   ;
10.2002  ;    59.000;02   ;03   ;02   ;   127.000;15   ;     ;01   ;
11.2002  ;    16.700;30   ;     ;01   ;    58.800;01   ;     ;01   ;
12.2002  ;     4.750;31   ;     ;01   ;    16.300;01   ;     ;01   ;
01.2003  ;     1.040;31   ;     ;01   ;     4.360;01   ;     ;01   ;
02.2003  ;     0.790;28   ;     ;01   ;     1.040;01   ;03   ;03   ;
03.2003  ;     0.390;31   ;     ;01   ;     0.780;01   ;     ;01   ;
04.2003  ;     1.040;01   ;     ;01   ;   136.000;20   ;     ;01   ;
05.2003  ;    42.500;13   ;     ;01   ;   376.000;31   ;     ;01   ;
06.2003  ;    46.300;22   ;23   ;02   ;   349.000;01   ;     ;01   ;
07.2003  ;    59.000;30   ;31   ;02   ;   281.000;13   ;     ;01   ;
08.2003  ;    55.000;03   ;     ;01   ;   199.000;20   ;     ;01   ;
09.2003  ;   106.000;02   ;14   ;02   ;   135.000;04   ;27   ;04   ;
10.2003  ;    60.500;31   ;     ;01   ;   123.000;01   ;     ;01   ;
11.2003  ;    18.200;30   ;     ;01   ;    61.800;02   ;     ;01   ;
12.2003  ;     2.010;31   ;     ;01   ;    16.600;01   ;     ;01   ;
01.2004  ;     0.490;30   ;     ;01   ;     1.960;01   ;     ;01   ;
02.2004  ;     0.840;01   ;     ;01   ;     2.470;28   ;29   ;02   ;
03.2004  ;     2.470;01   ;04   ;04   ;     2.860;31   ;     ;01   ;
04.2004  ;     3.090;01   ;     ;01   ;   180.000;25   ;     ;01   ;
05.2004  ;   136.000;03   ;     ;01   ;  1000.000;22   ;     ;01   ;
06.2004  ;    82.100;20   ;     ;01   ;   355.000;01   ;     ;01   ;
07.2004  ;    96.500;14   ;     ;01   ;   478.000;21   ;     ;01   ;
08.2004  ;   153.000;26   ;     ;01   ;   352.000;17   ;18   ;02   ;
09.2004  ;   118.000;27   ;28   ;02   ;   256.000;06   ;     ;01   ;
10.2004  ;    64.100;31   ;     ;01   ;   116.000;01   ;     ;01   ;
11.2004  ;    19.600;30   ;     ;01   ;    60.700;01   ;     ;01   ;
12.2004  ;     2.940;31   ;     ;01   ;    19.000;01   ;     ;01   ;
01.2005  ;     1.080;31   ;     ;01   ;     2.780;01   ;     ;01   ;
02.2005  ;     0.670;27   ;28   ;02   ;     1.070;01   ;     ;01   ;
03.2005  ;     0.620;20   ;21   ;02   ;     0.700;30   ;31   ;02   ;
04.2005  ;     0.710;01   ;     ;01   ;   309.000;30   ;     ;01   ;
05.2005  ;   144.000;12   ;     ;01   ;   917.000;31   ;     ;01   ;
06.2005  ;    71.800;30   ;     ;01   ;   818.000;01   ;     ;01   ;
07.2005  ;    49.000;17   ;     ;01   ;    91.000;28   ;     ;01   ;
08.2005  ;    32.200;29   ;     ;01   ;    71.800;31   ;     ;01   ;
09.2005  ;    42.400;30   ;     ;01   ;    91.000;02   ;     ;01   ;
10.2005  ;    29.100;31   ;     ;01   ;    53.000;17   ;     ;01   ;
11.2005  ;    10.400;30   ;     ;01   ;    29.800;01   ;     ;01   ;
12.2005  ;     1.910;31   ;     ;01   ;    10.000;01   ;     ;01   ;
01.2006  ;     0.230;30   ;31   ;02   ;     1.780;01   ;     ;01   ;
02.2006  ;     0.150;24   ;27   ;02   ;     0.220;01   ;04   ;04   ;
03.2006  ;     0.160;01   ;02   ;02   ;     0.230;28   ;31   ;04   ;
04.2006  ;     0.440;01   ;     ;01   ;    75.200;27   ;     ;01   ;
05.2006  ;    35.100;31   ;     ;01   ;   185.000;12   ;     ;01   ;
06.2006  ;    31.000;03   ;05   ;03   ;   845.000;29   ;     ;01   ;
07.2006  ;    58.600;08   ;     ;01   ;  1610.000;13   ;     ;01   ;
