Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 35    ; 23    ;01     ;
20.01.2000; 37    ; 29    ;01     ;
31.01.2000; 44    ; 22    ;01     ;
10.02.2000; 47    ; 16    ;01     ;
20.02.2000; 48    ; 16    ;01     ;
29.02.2000; 49    ; 15    ;01     ;
10.03.2000; 50    ; 23    ;01     ;
20.03.2000; 50    ; 29    ;01     ;
31.03.2000; 46    ; 25    ;01     ;
10.12.2000; 24    ; 19    ;01     ;
20.12.2000; 27    ; 23    ;01     ;
31.12.2000; 34    ; 27    ;01     ;
10.01.2001; 39    ; 29    ;01     ;
20.01.2001; 48    ; 30    ;01     ;
31.01.2001; 52    ; 30    ;01     ;
10.02.2001; 56    ; 38    ;01     ;
20.02.2001; 58    ; 38    ;01     ;
28.02.2001; 60    ; 39    ;01     ;
10.03.2001; 61    ; 40    ;01     ;
20.03.2001; 59    ; 36    ;01     ;
31.03.2001; 53    ; 36    ;01     ;
10.04.2001; 38    ;  0    ;01     ;
10.12.2001; 22    ;  6    ;01     ;
20.12.2001; 40    ; 20    ;01     ;
31.12.2001; 54    ; 16    ;01     ;
10.01.2002; 60    ; 27    ;01     ;
20.01.2002; 62    ; 33    ;01     ;
31.01.2002; 64    ; 49    ;01     ;
10.02.2002; 67    ; 27    ;01     ;
20.02.2002; 70    ; 31    ;01     ;
28.02.2002; 69    ; 27    ;01     ;
10.03.2002; 76    ; 15    ;01     ;
20.03.2002; 78    ;  6    ;01     ;
31.03.2002; 80    ;       ;01     ;
30.11.2002; 38    ; 37    ;01     ;
10.12.2002; 44    ; 33    ;01     ;
20.12.2002; 47    ; 35    ;01     ;
31.12.2002; 48    ; 35    ;01     ;
10.01.2003; 56    ; 41    ;01     ;
20.01.2003; 59    ; 41    ;01     ;
31.01.2003; 64    ; 44    ;01     ;
10.02.2003; 68    ; 43    ;01     ;
20.02.2003; 70    ; 42    ;01     ;
28.02.2003; 72    ; 43    ;01     ;
10.03.2003; 71    ; 36    ;01     ;
20.03.2003; 84    ;       ;01     ;
