Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 53    ; 25    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 56    ; 25    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 59    ; 27    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 59    ; 25    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 61    ; 21    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 60    ; 18    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;       ;       ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;       ;       ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;       ;       ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000;       ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 22    ;  2    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 32    ; 10    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 37    ; 11    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 44    ; 23    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 46    ; 30    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 55    ; 41    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 60    ; 45    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 63    ; 50    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 65    ; 55    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;       ;       ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;       ;       ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;       ;       ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001;       ;       ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001;       ;       ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001;       ;       ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002;       ;       ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 32    ; 35    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 40    ; 37    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 45    ; 40    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 48    ; 44    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 51    ; 47    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 55    ; 45    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 48    ; 37    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;       ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
20.11.2002;       ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 20    ;       ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 29    ; 37    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 43    ; 39    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 38    ; 40    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 45    ; 42    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 46    ; 43    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 51    ; 52    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;       ;       ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;       ;       ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;       ;       ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;       ;       ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;       ;       ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003;       ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
25.11.2003;       ;       ;01     ;
30.11.2003;       ;       ;01     ;
05.12.2003;       ;       ;01     ;
10.12.2003; 30    ; 29    ;01     ;
15.12.2003;       ;       ;01     ;
20.12.2003; 33    ; 31    ;01     ;
25.12.2003;       ;       ;01     ;
31.12.2003; 37    ; 34    ;01     ;
