Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 48    ; 36    ;01     ;
10.01.2000; 50    ; 38    ;01     ;
15.01.2000; 53    ; 32    ;01     ;
20.01.2000; 53    ; 33    ;01     ;
25.01.2000; 53    ; 30    ;01     ;
31.01.2000; 54    ; 31    ;01     ;
05.02.2000; 54    ; 30    ;01     ;
10.02.2000; 54    ; 30    ;01     ;
15.02.2000; 56    ; 31    ;01     ;
20.02.2000; 61    ; 33    ;01     ;
25.02.2000; 62    ; 34    ;01     ;
29.02.2000; 62    ; 34    ;01     ;
05.03.2000; 62    ; 32    ;01     ;
10.03.2000; 63    ; 35    ;01     ;
15.03.2000; 64    ; 37    ;01     ;
20.03.2000; 69    ; 36    ;01     ;
25.03.2000; 69    ; 32    ;01     ;
31.03.2000; 67    ; 30    ;01     ;
05.04.2000; 64    ; 25    ;01     ;
10.04.2000; 62    ; 23    ;01     ;
15.04.2000; 56    ; 12    ;01     ;
20.04.2000; 46    ;       ;01     ;
25.04.2000; 30    ;       ;01     ;
10.11.2000;  8    ;       ;01     ;
15.11.2000; 13    ;       ;01     ;
20.11.2000; 20    ;       ;01     ;
25.11.2000; 32    ;       ;01     ;
30.11.2000; 52    ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000;       ;       ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000;       ;       ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000;       ;       ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;       ;       ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;       ;       ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;       ;       ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;       ;       ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;       ;       ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;       ;       ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;       ;       ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;       ;       ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;       ;       ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001; 34    ;       ;01     ;
10.12.2001;       ;       ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001;       ;       ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001;       ;       ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002;       ;       ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002;       ;       ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;       ;       ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002;       ;       ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;       ;       ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;       ;       ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;       ;       ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;       ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 74    ; 45    ;01     ;
05.04.2002; 74    ; 36    ;01     ;
10.04.2002; 74    ; 38    ;01     ;
15.04.2002; 70    ;       ;01     ;
20.04.2002; 70    ; 15    ;01     ;
25.04.2002; 65    ; 10    ;01     ;
30.04.2002; 63    ;       ;01     ;
20.11.2002; 10    ;       ;01     ;
25.11.2002; 14    ;       ;01     ;
30.11.2002; 20    ;  7    ;01     ;
05.12.2002; 20    ;  7    ;01     ;
10.12.2002; 28    ;       ;01     ;
15.12.2002; 32    ; 25    ;01     ;
20.12.2002; 34    ; 28    ;01     ;
25.12.2002; 35    ; 27    ;01     ;
31.12.2002; 35    ; 24    ;01     ;
05.01.2003; 37    ; 20    ;01     ;
10.01.2003; 46    ; 22    ;01     ;
15.01.2003; 45    ;       ;01     ;
20.01.2003; 51    ;       ;01     ;
25.01.2003; 56    ;       ;01     ;
31.01.2003; 56    ;  5    ;01     ;
05.02.2003; 58    ;       ;01     ;
10.02.2003; 60    ;       ;01     ;
15.02.2003; 60    ;       ;01     ;
20.02.2003; 62    ;       ;01     ;
25.02.2003; 60    ;       ;01     ;
28.02.2003; 57    ;       ;01     ;
05.03.2003; 60    ;       ;01     ;
10.03.2003; 55    ;       ;01     ;
15.03.2003; 59    ;       ;01     ;
20.03.2003; 59    ;       ;01     ;
25.03.2003; 57    ;       ;01     ;
31.03.2003; 57    ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
05.12.2003; 24    ;  2    ;01     ;
10.12.2003; 28    ;  2    ;01     ;
15.12.2003; 37    ;       ;01     ;
20.12.2003; 41    ;       ;01     ;
