Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 70    ; 20    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 79    ; 15    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 86    ; 15    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 88    ; 15    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 91    ; 14    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;101    ; 15    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;103    ; 20    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;102    ; 19    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;101    ; 16    ;01     ;
05.04.2000;100    ; 15    ;01     ;
10.04.2000; 99    ;  0    ;01     ;
15.04.2000; 98    ;       ;01     ;
20.04.2000; 96    ;       ;01     ;
10.11.2000;  6    ;       ;01     ;
15.11.2000; 13    ;       ;01     ;
20.11.2000; 37    ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 51    ;  1    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 60    ;  2    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 78    ;  4    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 87    ;  5    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 94    ;  6    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 98    ;  6    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;106    ;  7    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;112    ;  8    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;117    ;  8    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;124    ; 10    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;124    ; 10    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;124    ; 20    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;125    ; 15    ;01     ;
05.04.2001;125    ;  2    ;01     ;
10.04.2001;123    ;       ;01     ;
15.04.2001;120    ;       ;01     ;
20.04.2001;120    ;       ;01     ;
25.04.2001;       ;       ;01     ;
10.11.2001;  9    ;       ;01     ;
15.11.2001; 17    ;       ;01     ;
20.11.2001; 23    ;       ;01     ;
25.11.2001; 30    ;       ;01     ;
30.11.2001; 40    ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 53    ;  1    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 68    ;  3    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 82    ;  4    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 88    ;  4    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 96    ;  6    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;103    ;  6    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002;106    ;  7    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;110    ;  7    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;112    ;  6    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;118    ;  6    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;120    ;  3    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;121    ;  1    ;01     ;
05.04.2002;121    ;       ;01     ;
10.04.2002;121    ;       ;01     ;
15.04.2002;119    ;       ;01     ;
20.04.2002;       ;       ;01     ;
25.04.2002;       ;       ;01     ;
31.10.2002;  7    ;       ;01     ;
05.11.2002; 17    ;       ;01     ;
10.11.2002; 22    ;       ;01     ;
15.11.2002; 30    ;       ;01     ;
20.11.2002; 40    ;  1    ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 53    ;  1    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 63    ;  2    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 73    ;  2    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 86    ;  2    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 95    ;  2    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;105    ;  4    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;112    ;  5    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;122    ;  6    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;128    ;  7    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;130    ;  7    ;01     ;
