Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;    11.000;31   ;     ;01   ;    15.500;01   ;     ;01   ;
02.2000  ;     8.590;29   ;     ;01   ;    11.000;01   ;09   ;09   ;
03.2000  ;     7.040;12   ;     ;01   ;     9.630;31   ;     ;01   ;
04.2000  ;    10.000;01   ;     ;01   ;   376.000;24   ;     ;01   ;
05.2000  ;   111.000;10   ;11   ;02   ;   369.000;23   ;     ;01   ;
06.2000  ;    52.600;26   ;     ;01   ;   145.000;01   ;     ;01   ;
07.2000  ;    49.700;12   ;     ;01   ;   376.000;31   ;     ;01   ;
08.2000  ;   129.000;24   ;     ;01   ;   450.000;02   ;     ;01   ;
09.2000  ;    66.200;27   ;     ;01   ;   251.000;01   ;     ;01   ;
10.2000  ;    50.400;30   ;31   ;02   ;    73.000;13   ;     ;01   ;
11.2000  ;    20.100;30   ;     ;01   ;    51.800;01   ;02   ;02   ;
12.2000  ;     5.430;31   ;     ;01   ;    19.500;01   ;     ;01   ;
01.2001  ;     2.600;31   ;     ;01   ;     5.270;01   ;     ;01   ;
02.2001  ;     1.320;28   ;     ;01   ;     2.560;01   ;     ;01   ;
03.2001  ;     1.280;13   ;14   ;02   ;     2.250;31   ;     ;01   ;
04.2001  ;     2.460;01   ;     ;01   ;   148.000;17   ;     ;01   ;
05.2001  ;    94.000;19   ;     ;01   ;   301.000;24   ;     ;01   ;
06.2001  ;    62.400;26   ;     ;01   ;   121.000;01   ;02   ;02   ;
07.2001  ;    60.600;04   ;06   ;03   ;   555.000;31   ;     ;01   ;
08.2001  ;   171.000;20   ;     ;01   ;  1060.000;09   ;     ;01   ;
09.2001  ;    71.700;30   ;     ;01   ;   176.000;01   ;     ;01   ;
10.2001  ;    58.700;27   ;     ;01   ;   102.000;06   ;07   ;02   ;
11.2001  ;    25.100;30   ;     ;01   ;    63.200;05   ;     ;01   ;
12.2001  ;     5.750;31   ;     ;01   ;    23.000;01   ;     ;01   ;
01.2002  ;     2.450;31   ;     ;01   ;     5.480;01   ;     ;01   ;
02.2002  ;     2.150;17   ;20   ;04   ;     2.410;01   ;     ;01   ;
03.2002  ;     2.350;01   ;     ;01   ;     6.430;31   ;     ;01   ;
04.2002  ;     6.930;01   ;     ;01   ;   239.000;24   ;     ;01   ;
05.2002  ;   105.000;29   ;30   ;02   ;   215.000;01   ;     ;01   ;
06.2002  ;   103.000;15   ;16   ;02   ;   131.000;21   ;     ;01   ;
07.2002  ;   121.000;01   ;     ;01   ;   295.000;27   ;     ;01   ;
08.2002  ;   168.000;13   ;     ;01   ;   551.000;19   ;     ;01   ;
09.2002  ;   108.000;28   ;30   ;02   ;   192.000;01   ;     ;01   ;
10.2002  ;   103.000;31   ;     ;01   ;   148.000;14   ;     ;01   ;
11.2002  ;    28.600;30   ;     ;01   ;   103.000;01   ;     ;01   ;
12.2002  ;    14.000;31   ;     ;01   ;    26.600;01   ;     ;01   ;
01.2003  ;     6.920;31   ;     ;01   ;    13.500;01   ;     ;01   ;
02.2003  ;     6.310;27   ;     ;01   ;     6.890;01   ;     ;01   ;
03.2003  ;     6.480;01   ;     ;01   ;    18.200;31   ;     ;01   ;
04.2003  ;    18.600;01   ;     ;01   ;   132.000;18   ;     ;01   ;
05.2003  ;    64.000;10   ;     ;01   ;   219.000;31   ;     ;01   ;
06.2003  ;    84.000;22   ;23   ;02   ;   213.000;01   ;     ;01   ;
07.2003  ;    96.000;01   ;02   ;02   ;   471.000;15   ;     ;01   ;
08.2003  ;   138.000;01   ;     ;01   ;   535.000;10   ;     ;01   ;
09.2003  ;   132.000;25   ;     ;01   ;   249.000;10   ;11   ;02   ;
10.2003  ;    93.000;28   ;     ;01   ;   138.000;01   ;09   ;02   ;
11.2003  ;    35.200;30   ;     ;01   ;   117.000;01   ;03   ;03   ;
12.2003  ;    21.600;31   ;     ;01   ;    34.800;01   ;     ;01   ;
01.2004  ;    16.600;31   ;     ;01   ;    21.400;01   ;     ;01   ;
02.2004  ;    10.900;29   ;     ;01   ;    16.600;01   ;     ;01   ;
03.2004  ;     9.110;09   ;     ;01   ;    19.600;31   ;     ;01   ;
04.2004  ;    20.000;01   ;     ;01   ;   245.000;16   ;     ;01   ;
05.2004  ;   117.000;02   ;     ;01   ;   710.000;22   ;     ;01   ;
06.2004  ;   108.000;26   ;28   ;02   ;   336.000;01   ;     ;01   ;
07.2004  ;   105.000;02   ;     ;01   ;   246.000;25   ;     ;01   ;
08.2004  ;    99.000;28   ;29   ;02   ;   186.000;09   ;     ;01   ;
09.2004  ;    99.000;25   ;30   ;05   ;   156.000;03   ;     ;01   ;
10.2004  ;    68.000;27   ;     ;01   ;   111.000;07   ;     ;01   ;
11.2004  ;    20.200;30   ;     ;01   ;    93.000;05   ;     ;01   ;
12.2004  ;    10.900;31   ;     ;01   ;    19.400;01   ;     ;01   ;
01.2005  ;     5.100;31   ;     ;01   ;    10.600;01   ;     ;01   ;
02.2005  ;     2.210;28   ;     ;01   ;     5.000;01   ;     ;01   ;
03.2005  ;     2.100;14   ;     ;01   ;     5.640;31   ;     ;01   ;
04.2005  ;     6.110;01   ;02   ;02   ;   463.000;30   ;     ;01   ;
05.2005  ;   173.000;29   ;30   ;02   ;   412.000;01   ;     ;01   ;
06.2005  ;   106.000;30   ;     ;01   ;   444.000;01   ;     ;01   ;
07.2005  ;    79.000;15   ;     ;01   ;   145.000;19   ;     ;01   ;
08.2005  ;    76.000;26   ;     ;01   ;   167.000;04   ;     ;01   ;
09.2005  ;    76.000;28   ;29   ;02   ;   136.000;01   ;     ;01   ;
10.2005  ;    64.000;30   ;31   ;02   ;   109.000;02   ;     ;01   ;
11.2005  ;    17.200;30   ;     ;01   ;    67.900;09   ;     ;01   ;
12.2005  ;     8.270;31   ;     ;01   ;    16.900;01   ;     ;01   ;
01.2006  ;     2.330;31   ;     ;01   ;     7.990;01   ;     ;01   ;
02.2006  ;     1.740;28   ;     ;01   ;     2.280;01   ;     ;01   ;
03.2006  ;     1.650;09   ;     ;01   ;     3.720;31   ;     ;01   ;
04.2006  ;     3.720;01   ;     ;01   ;   219.000;27   ;     ;01   ;
05.2006  ;    81.000;30   ;31   ;02   ;   195.000;03   ;     ;01   ;
06.2006  ;    76.400;02   ;04   ;03   ;   696.000;22   ;     ;01   ;
07.2006  ;   213.000;08   ;     ;01   ;  1430.000;14   ;     ;01   ;
08.2006  ;   138.000;27   ;     ;01   ;   755.000;05   ;06   ;02   ;
09.2006  ;    87.000;30   ;     ;01   ;   219.000;11   ;     ;01   ;
10.2006  ;    45.800;31   ;     ;01   ;    90.000;03   ;     ;01   ;
11.2006  ;    26.600;30   ;     ;01   ;    46.400;01   ;     ;01   ;
12.2006  ;     9.240;31   ;     ;01   ;    25.000;01   ;     ;01   ;
01.2007  ;     4.720;31   ;     ;01   ;     9.140;01   ;     ;01   ;
02.2007  ;     3.430;28   ;     ;01   ;     4.600;01   ;     ;01   ;
03.2007  ;     3.470;01   ;     ;01   ;     6.000;31   ;     ;01   ;
04.2007  ;     6.300;01   ;     ;01   ;   158.000;14   ;     ;01   ;
05.2007  ;    83.000;06   ;     ;01   ;   395.000;23   ;     ;01   ;
06.2007  ;    85.000;17   ;18   ;02   ;   185.000;01   ;     ;01   ;
07.2007  ;    51.000;17   ;18   ;02   ;   111.000;21   ;     ;01   ;
08.2007  ;    71.000;02   ;     ;01   ;   443.000;23   ;     ;01   ;
09.2007  ;   101.000;24   ;25   ;02   ;   217.000;04   ;     ;01   ;
10.2007  ;    87.000;06   ;07   ;02   ;   143.000;10   ;     ;01   ;
11.2007  ;    20.600;30   ;     ;01   ;    91.000;01   ;     ;01   ;
12.2007  ;    10.700;30   ;31   ;02   ;    20.000;01   ;     ;01   ;
01.2008  ;     2.590;31   ;     ;01   ;    10.600;01   ;02   ;02   ;
02.2008  ;     1.770;18   ;     ;01   ;     2.430;01   ;     ;01   ;
03.2008  ;     2.330;01   ;     ;01   ;    26.400;31   ;     ;01   ;
04.2008  ;    37.500;01   ;     ;01   ;   199.000;08   ;     ;01   ;
05.2008  ;    71.000;01   ;     ;01   ;   435.000;30   ;     ;01   ;
06.2008  ;    53.300;27   ;28   ;02   ;   237.000;01   ;     ;01   ;
07.2008  ;    51.600;28   ;30   ;03   ;   121.000;19   ;     ;01   ;
08.2008  ;    39.300;28   ;     ;01   ;    79.200;31   ;     ;01   ;
09.2008  ;    42.800;09   ;10   ;02   ;    89.700;25   ;     ;01   ;
10.2008  ;    51.600;19   ;23   ;05   ;    79.200;26   ;     ;01   ;
11.2008  ;    14.100;30   ;     ;01   ;    57.000;01   ;     ;01   ;
12.2008  ;    11.200;31   ;     ;01   ;    13.900;01   ;     ;01   ;
01.2009  ;     8.680;31   ;     ;01   ;    11.100;01   ;     ;01   ;
02.2009  ;     8.200;10   ;12   ;03   ;     8.630;01   ;     ;01   ;
03.2009  ;     8.470;01   ;     ;01   ;    10.100;31   ;     ;01   ;
04.2009  ;    11.400;01   ;     ;01   ;   176.000;14   ;     ;01   ;
05.2009  ;    85.500;29   ;31   ;03   ;   133.000;04   ;05   ;02   ;
06.2009  ;    67.000;18   ;19   ;02   ;   463.000;22   ;24   ;03   ;
07.2009  ;   207.000;13   ;     ;01   ;   900.000;22   ;     ;01   ;
08.2009  ;   129.000;12   ;     ;01   ;   679.000;23   ;     ;01   ;
09.2009  ;   129.000;21   ;     ;01   ;   332.000;01   ;     ;01   ;
10.2009  ;    76.300;31   ;     ;01   ;   131.000;01   ;     ;01   ;
11.2009  ;    21.800;30   ;     ;01   ;    76.300;01   ;     ;01   ;
12.2009  ;    12.800;31   ;     ;01   ;    21.600;01   ;     ;01   ;
01.2010  ;    11.200;31   ;     ;01   ;    12.800;01   ;     ;01   ;
