Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;21   ;21   ;     1.100;22   ;     ;01   ;
04.2000  ;     0.530;21   ;     ;01   ;     1.960;07   ;     ;01   ;
05.2000  ;     0.650;30   ;     ;01   ;     1.960;18   ;19   ;02   ;
06.2000  ;     0.086;30   ;     ;01   ;     0.870;05   ;     ;01   ;
07.2000  ;     0.038;17   ;     ;01   ;     0.360;31   ;     ;01   ;
08.2000  ;     0.380;01   ;     ;01   ;    11.800;31   ;     ;01   ;
09.2000  ;     3.140;30   ;     ;01   ;   286.000;02   ;03   ;02   ;
10.2000  ;     1.110;31   ;     ;01   ;    41.500;08   ;     ;01   ;
11.2000  ;     0.170;30   ;     ;01   ;     1.110;01   ;     ;01   ;
12.2000  ;     0.082;15   ;     ;01   ;     0.160;01   ;02   ;02   ;
01.2001  ;     0.045;16   ;     ;01   ;     0.110;01   ;     ;01   ;
02.2001  ;     0.038;11   ;13   ;03   ;     0.052;28   ;     ;01   ;
03.2001  ;     0.051;06   ;11   ;06   ;    10.300;24   ;     ;01   ;
04.2001  ;     1.580;30   ;     ;01   ;    22.200;03   ;     ;01   ;
05.2001  ;     1.010;09   ;     ;01   ;     2.100;23   ;     ;01   ;
06.2001  ;     0.260;30   ;     ;01   ;     1.880;05   ;06   ;02   ;
07.2001  ;     0.280;01   ;     ;01   ;     1.800;22   ;23   ;02   ;
08.2001  ;     0.730;31   ;     ;01   ;    53.900;08   ;10   ;03   ;
09.2001  ;     0.120;26   ;30   ;05   ;     0.670;01   ;     ;01   ;
10.2001  ;     0.120;01   ;02   ;02   ;     3.230;16   ;17   ;02   ;
11.2001  ;     0.130;30   ;     ;01   ;     0.890;01   ;     ;01   ;
12.2001  ;     0.006;31   ;     ;01   ;     0.130;01   ;03   ;03   ;
01.2002  ;          ;16   ;31   ;16   ;     0.006;01   ;     ;01   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;12   ;12   ;    24.200;18   ;19   ;02   ;
04.2002  ;     0.780;02   ;06   ;05   ;     2.510;13   ;     ;01   ;
05.2002  ;     0.240;25   ;27   ;03   ;     1.920;01   ;     ;01   ;
06.2002  ;     0.310;01   ;     ;01   ;     2.780;29   ;     ;01   ;
07.2002  ;     0.170;14   ;     ;01   ;   151.000;23   ;     ;01   ;
08.2002  ;     7.340;23   ;     ;01   ;   126.000;09   ;     ;01   ;
09.2002  ;     0.490;30   ;     ;01   ;    77.400;05   ;     ;01   ;
10.2002  ;     0.500;01   ;     ;01   ;     5.690;13   ;     ;01   ;
11.2002  ;     0.140;30   ;     ;01   ;     1.510;01   ;     ;01   ;
12.2002  ;     0.015;31   ;     ;01   ;     0.140;01   ;     ;01   ;
01.2003  ;          ;15   ;31   ;17   ;     0.014;01   ;     ;01   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;17   ;17   ;     2.980;29   ;     ;01   ;
04.2003  ;     0.690;16   ;17   ;02   ;     2.300;01   ;     ;01   ;
05.2003  ;     0.360;24   ;26   ;03   ;     1.040;01   ;     ;01   ;
06.2003  ;     0.140;23   ;25   ;03   ;     0.430;02   ;03   ;02   ;
07.2003  ;     0.140;19   ;     ;01   ;     0.660;08   ;09   ;02   ;
08.2003  ;     0.200;08   ;09   ;02   ;     0.920;18   ;     ;01   ;
09.2003  ;     0.170;30   ;     ;01   ;     1.380;13   ;     ;01   ;
10.2003  ;     0.100;19   ;     ;01   ;     0.980;31   ;     ;01   ;
11.2003  ;     0.067;23   ;     ;01   ;     1.410;06   ;     ;01   ;
12.2003  ;          ;25   ;31   ;07   ;     0.140;01   ;     ;01   ;
01.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2004  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2004  ;          ;01   ;15   ;15   ;    84.000;19   ;     ;01   ;
04.2004  ;     0.380;28   ;30   ;03   ;    18.500;04   ;05   ;02   ;
05.2004  ;     0.360;01   ;03   ;03   ;    54.300;25   ;     ;01   ;
06.2004  ;     0.150;28   ;     ;01   ;     8.620;01   ;     ;01   ;
07.2004  ;     0.250;01   ;04   ;04   ;     8.690;18   ;     ;01   ;
08.2004  ;     0.045;30   ;31   ;02   ;     0.340;01   ;     ;01   ;
09.2004  ;     0.040;28   ;     ;01   ;     0.061;21   ;     ;01   ;
10.2004  ;     0.042;01   ;     ;01   ;     0.074;02   ;     ;01   ;
11.2004  ;     0.023;30   ;     ;01   ;     0.180;15   ;     ;01   ;
12.2004  ;     0.002;31   ;     ;01   ;     0.042;16   ;     ;01   ;
01.2005  ;          ;25   ;31   ;07   ;     0.002;01   ;05   ;05   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;20   ;20   ;     6.830;31   ;     ;01   ;
04.2005  ;     0.810;22   ;24   ;03   ;     4.240;01   ;     ;01   ;
05.2005  ;     0.890;06   ;     ;01   ;    23.800;22   ;     ;01   ;
06.2005  ;     0.150;30   ;     ;01   ;     0.950;01   ;     ;01   ;
07.2005  ;     0.140;02   ;     ;01   ;     0.820;15   ;     ;01   ;
08.2005  ;     0.530;01   ;     ;01   ;   126.000;06   ;     ;01   ;
09.2005  ;     0.250;30   ;     ;01   ;    17.100;01   ;     ;01   ;
10.2005  ;     0.230;06   ;     ;01   ;     0.410;15   ;16   ;02   ;
11.2005  ;     0.180;30   ;     ;01   ;     1.500;14   ;     ;01   ;
12.2005  ;     0.009;31   ;     ;01   ;     0.170;01   ;     ;01   ;
01.2006  ;          ;12   ;31   ;20   ;     0.008;01   ;     ;01   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;20   ;20   ;    18.300;23   ;     ;01   ;
04.2006  ;     0.440;09   ;10   ;02   ;   130.000;25   ;     ;01   ;
05.2006  ;     0.910;31   ;     ;01   ;    60.400;02   ;     ;01   ;
06.2006  ;     0.510;08   ;     ;01   ;    77.000;27   ;28   ;02   ;
07.2006  ;     0.400;20   ;21   ;02   ;    20.600;01   ;     ;01   ;
08.2006  ;     0.530;01   ;     ;01   ;    53.500;31   ;     ;01   ;
09.2006  ;     0.820;30   ;     ;01   ;    66.600;01   ;02   ;02   ;
10.2006  ;     0.540;23   ;     ;01   ;     1.190;07   ;08   ;02   ;
11.2006  ;     0.310;30   ;     ;01   ;     3.120;13   ;     ;01   ;
12.2006  ;     0.012;20   ;22   ;03   ;     0.300;01   ;     ;01   ;
01.2007  ;          ;11   ;31   ;21   ;     0.012;01   ;     ;01   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;22   ;22   ;    86.200;27   ;     ;01   ;
04.2007  ;     7.960;30   ;     ;01   ;    63.100;01   ;     ;01   ;
05.2007  ;     1.500;16   ;     ;01   ;   142.000;28   ;     ;01   ;
06.2007  ;     0.370;30   ;     ;01   ;    50.300;01   ;     ;01   ;
07.2007  ;     0.190;18   ;     ;01   ;     0.390;22   ;     ;01   ;
08.2007  ;     0.088;31   ;     ;01   ;     0.500;11   ;     ;01   ;
09.2007  ;     0.034;06   ;     ;01   ;     0.870;21   ;23   ;03   ;
10.2007  ;     0.100;17   ;     ;01   ;     7.960;31   ;     ;01   ;
11.2007  ;     0.190;22   ;     ;01   ;    12.200;02   ;03   ;02   ;
12.2007  ;     0.003;31   ;     ;01   ;     0.210;01   ;     ;01   ;
01.2008  ;          ;13   ;31   ;19   ;     0.003;01   ;02   ;02   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;12   ;12   ;     1.040;23   ;     ;01   ;
04.2008  ;     0.220;24   ;26   ;03   ;    10.900;30   ;     ;01   ;
05.2008  ;     6.930;19   ;24   ;04   ;    51.500;31   ;     ;01   ;
06.2008  ;     1.530;22   ;23   ;02   ;    75.000;01   ;     ;01   ;
07.2008  ;     2.370;02   ;     ;01   ;   105.000;23   ;     ;01   ;
08.2008  ;     0.550;23   ;24   ;02   ;    28.900;01   ;02   ;02   ;
09.2008  ;     0.088;30   ;     ;01   ;     0.540;01   ;     ;01   ;
10.2008  ;     0.083;01   ;     ;01   ;     0.160;06   ;07   ;02   ;
11.2008  ;     0.068;30   ;     ;01   ;     0.120;01   ;02   ;02   ;
12.2008  ;     0.005;31   ;     ;01   ;     0.064;01   ;     ;01   ;
01.2009  ;          ;17   ;31   ;15   ;     0.005;01   ;     ;01   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;28   ;28   ;     0.390;31   ;     ;01   ;
04.2009  ;     0.410;01   ;     ;01   ;    23.600;06   ;     ;01   ;
05.2009  ;     0.280;30   ;31   ;02   ;     7.770;01   ;     ;01   ;
06.2009  ;     0.190;14   ;     ;01   ;     0.620;25   ;27   ;03   ;
07.2009  ;     0.380;14   ;     ;01   ;    68.800;28   ;     ;01   ;
08.2009  ;     0.540;16   ;18   ;03   ;    48.200;01   ;     ;01   ;
09.2009  ;     0.300;19   ;     ;01   ;     3.660;01   ;     ;01   ;
10.2009  ;     0.300;17   ;25   ;07   ;     1.090;30   ;31   ;02   ;
11.2009  ;     0.180;30   ;     ;01   ;     1.090;01   ;     ;01   ;
12.2009  ;     0.110;04   ;     ;01   ;     0.400;12   ;     ;01   ;
01.2010  ;     0.012;31   ;     ;01   ;     0.280;01   ;02   ;02   ;
02.2010  ;     0.002;21   ;     ;01   ;     0.028;28   ;     ;01   ;
03.2010  ;     0.023;04   ;05   ;02   ;     0.095;31   ;     ;01   ;
04.2010  ;     0.370;01   ;     ;01   ;   108.000;09   ;     ;01   ;
05.2010  ;    17.200;01   ;     ;01   ;    92.700;27   ;     ;01   ;
06.2010  ;     0.200;29   ;30   ;02   ;    36.400;01   ;     ;01   ;
07.2010  ;     0.180;04   ;     ;01   ;    16.600;31   ;     ;01   ;
08.2010  ;     2.150;24   ;     ;01   ;    19.500;01   ;     ;01   ;
09.2010  ;     0.230;25   ;30   ;05   ;     2.760;01   ;02   ;02   ;
10.2010  ;     0.220;02   ;03   ;02   ;     1.930;15   ;     ;01   ;
11.2010  ;     0.200;29   ;     ;01   ;     0.750;19   ;     ;01   ;
12.2010  ;     0.067;31   ;     ;01   ;     0.430;06   ;     ;01   ;
01.2011  ;     0.034;31   ;     ;01   ;     0.066;01   ;     ;01   ;
02.2011  ;     0.010;20   ;28   ;09   ;     0.033;01   ;     ;01   ;
03.2011  ;     0.013;01   ;     ;01   ;    15.000;31   ;     ;01   ;
04.2011  ;     0.830;20   ;22   ;03   ;    33.400;29   ;     ;01   ;
05.2011  ;     9.050;07   ;     ;01   ;    47.100;18   ;     ;01   ;
06.2011  ;     3.580;07   ;08   ;02   ;    45.400;17   ;     ;01   ;
07.2011  ;     0.560;31   ;     ;01   ;    13.900;01   ;     ;01   ;
08.2011  ;     0.130;28   ;29   ;02   ;     0.510;01   ;02   ;02   ;
09.2011  ;     0.160;01   ;05   ;02   ;     4.240;16   ;17   ;02   ;
10.2011  ;     0.100;14   ;     ;01   ;     0.230;01   ;     ;01   ;
11.2011  ;     0.069;22   ;     ;01   ;     0.130;01   ;14   ;11   ;
12.2011  ;     0.001;29   ;31   ;03   ;     0.085;01   ;     ;01   ;
01.2012  ;          ;06   ;31   ;26   ;     0.001;01   ;02   ;02   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;07   ;07   ;     0.920;28   ;29   ;02   ;
05.2012  ;     0.420;13   ;16   ;04   ;     1.270;02   ;03   ;02   ;
