Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 52    ; 19    ;01     ;
20.01.2000; 55    ; 12    ;01     ;
31.01.2000; 55    ;  9    ;01     ;
10.02.2000; 53    ; 10    ;01     ;
20.02.2000; 53    ; 10    ;01     ;
29.02.2000; 53    ; 15    ;01     ;
10.03.2000; 51    ; 18    ;01     ;
20.03.2000; 47    ; 11    ;01     ;
25.03.2000; 43    ; 12    ;01     ;
31.03.2000; 37    ;  7    ;01     ;
10.12.2000; 12    ;  1    ;01     ;
15.12.2000; 20    ;  6    ;01     ;
20.12.2000; 28    ; 11    ;01     ;
25.12.2000; 30    ; 12    ;01     ;
31.12.2000; 33    ; 13    ;01     ;
10.01.2001; 35    ; 17    ;01     ;
20.01.2001; 36    ; 20    ;01     ;
31.01.2001; 37    ; 17    ;01     ;
10.02.2001; 41    ; 17    ;01     ;
20.02.2001; 49    ; 14    ;01     ;
28.02.2001; 49    ; 16    ;01     ;
10.03.2001; 47    ; 21    ;01     ;
20.03.2001; 42    ; 12    ;01     ;
25.03.2001; 40    ; 14    ;01     ;
10.12.2001; 28    ;  0    ;01     ;
20.12.2001; 37    ;  8    ;01     ;
31.12.2001; 43    ;  9    ;01     ;
10.01.2002; 48    ; 19    ;01     ;
20.01.2002; 52    ; 21    ;01     ;
31.01.2002; 52    ; 19    ;01     ;
10.02.2002; 52    ; 20    ;01     ;
20.02.2002; 48    ; 28    ;01     ;
28.02.2002; 46    ; 24    ;01     ;
10.03.2002; 41    ;  8    ;01     ;
15.03.2002; 40    ;       ;01     ;
20.03.2002; 37    ;       ;01     ;
25.03.2002; 31    ;       ;01     ;
20.12.2002; 20    ;  5    ;01     ;
25.12.2002; 22    ;  5    ;01     ;
31.12.2002; 32    ;  9    ;01     ;
10.01.2003; 37    ; 14    ;01     ;
20.01.2003; 39    ; 18    ;01     ;
31.01.2003; 39    ; 19    ;01     ;
10.02.2003; 39    ; 20    ;01     ;
20.02.2003; 39    ; 16    ;01     ;
28.02.2003; 45    ; 12    ;01     ;
10.03.2003; 40    ;  8    ;01     ;
20.03.2003; 40    ;  5    ;01     ;
25.03.2003; 25    ;       ;01     ;
10.12.2003;  7    ;  3    ;01     ;
15.12.2003; 18    ;  3    ;01     ;
20.12.2003; 28    ;  4    ;01     ;
25.12.2003; 28    ;  7    ;01     ;
31.12.2003; 31    ; 12    ;01     ;
10.01.2004; 37    ; 18    ;01     ;
20.01.2004; 37    ; 18    ;01     ;
31.01.2004; 51    ;  8    ;01     ;
10.02.2004; 51    ; 14    ;01     ;
20.02.2004; 54    ; 14    ;01     ;
29.02.2004; 60    ; 22    ;01     ;
10.03.2004; 57    ; 10    ;01     ;
20.03.2004; 42    ;  1    ;01     ;
20.12.2004; 11    ;  3    ;01     ;
25.12.2004; 14    ; 10    ;01     ;
31.12.2004; 16    ; 10    ;01     ;
10.01.2005; 34    ; 11    ;01     ;
20.01.2005; 40    ; 18    ;01     ;
31.01.2005; 48    ; 14    ;01     ;
10.02.2005; 51    ; 13    ;01     ;
20.02.2005; 54    ; 13    ;01     ;
28.02.2005; 54    ; 18    ;01     ;
10.03.2005; 54    ; 11    ;01     ;
20.03.2005; 50    ; 11    ;01     ;
25.03.2005; 46    ;  2    ;01     ;
31.03.2005; 40    ;  7    ;01     ;
20.12.2005; 31    ;  4    ;01     ;
31.12.2005; 40    ;  8    ;01     ;
10.01.2006; 40    ; 12    ;01     ;
20.01.2006; 41    ; 13    ;01     ;
31.01.2006; 45    ; 13    ;01     ;
10.02.2006; 45    ; 15    ;01     ;
20.02.2006; 48    ; 20    ;01     ;
28.02.2006; 48    ; 30    ;01     ;
10.03.2006; 52    ; 18    ;01     ;
20.03.2006; 52    ;  5    ;01     ;
25.03.2006; 42    ;  5    ;01     ;
31.03.2006; 42    ; 17    ;01     ;
05.04.2006; 31    ;       ;01     ;
20.12.2006; 19    ;  0    ;01     ;
31.12.2006; 31    ; 10    ;01     ;
10.01.2007; 38    ; 10    ;01     ;
20.01.2007; 39    ; 11    ;01     ;
31.01.2007; 41    ; 11    ;01     ;
10.02.2007; 41    ; 13    ;01     ;
20.02.2007; 41    ; 27    ;01     ;
28.02.2007; 39    ; 18    ;01     ;
10.03.2007; 39    ; 26    ;01     ;
20.03.2007; 37    ; 20    ;01     ;
