Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     3.110;31   ;     ;01   ;     6.930;01   ;     ;01   ;
02.2000  ;     0.700;29   ;     ;01   ;     2.990;01   ;     ;01   ;
03.2000  ;     0.460;10   ;15   ;06   ;     0.680;01   ;     ;01   ;
04.2000  ;     0.530;01   ;     ;01   ;   887.000;30   ;     ;01   ;
05.2000  ;   164.000;14   ;     ;01   ;   979.000;02   ;     ;01   ;
06.2000  ;    54.800;19   ;24   ;04   ;   405.000;01   ;     ;01   ;
07.2000  ;   117.000;12   ;     ;01   ;  1170.000;30   ;     ;01   ;
08.2000  ;   167.000;30   ;     ;01   ;  1030.000;01   ;     ;01   ;
09.2000  ;   158.000;20   ;     ;01   ;   540.000;06   ;     ;01   ;
10.2000  ;    30.900;31   ;     ;01   ;   155.000;01   ;     ;01   ;
11.2000  ;    19.400;30   ;     ;01   ;    32.300;01   ;     ;01   ;
12.2000  ;     1.350;31   ;     ;01   ;    18.000;01   ;     ;01   ;
01.2001  ;     1.080;31   ;     ;01   ;     1.350;01   ;     ;01   ;
02.2001  ;     0.740;28   ;     ;01   ;     1.070;01   ;     ;01   ;
03.2001  ;     0.180;21   ;25   ;05   ;     0.730;01   ;     ;01   ;
04.2001  ;     0.480;01   ;     ;01   ;   778.000;30   ;     ;01   ;
05.2001  ;   140.000;15   ;     ;01   ;  2150.000;23   ;     ;01   ;
06.2001  ;    84.000;24   ;     ;01   ;  4030.000;07   ;     ;01   ;
07.2001  ;   108.000;06   ;     ;01   ;   966.000;22   ;     ;01   ;
08.2001  ;   143.000;05   ;     ;01   ;  3420.000;08   ;     ;01   ;
09.2001  ;   143.000;27   ;     ;01   ;  1330.000;07   ;     ;01   ;
10.2001  ;    68.200;31   ;     ;01   ;   336.000;07   ;     ;01   ;
11.2001  ;    11.500;30   ;     ;01   ;    67.600;01   ;     ;01   ;
