Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;19   ;19   ;     1.580;30   ;     ;01   ;
05.2000  ;     0.690;19   ;     ;01   ;     5.600;08   ;     ;01   ;
06.2000  ;     0.390;30   ;     ;01   ;     1.860;07   ;     ;01   ;
07.2000  ;     0.340;20   ;21   ;02   ;     3.770;26   ;     ;01   ;
08.2000  ;     0.390;30   ;31   ;02   ;     2.940;01   ;     ;01   ;
09.2000  ;     0.250;16   ;30   ;15   ;     0.390;01   ;     ;01   ;
10.2000  ;     0.081;31   ;     ;01   ;     0.310;03   ;     ;01   ;
11.2000  ;     0.030;30   ;     ;01   ;     0.077;01   ;     ;01   ;
12.2000  ;          ;21   ;31   ;11   ;     0.028;01   ;     ;01   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;12   ;12   ;     1.910;27   ;     ;01   ;
05.2001  ;     0.610;08   ;     ;01   ;     4.840;23   ;     ;01   ;
06.2001  ;     0.620;25   ;26   ;02   ;     5.450;06   ;     ;01   ;
07.2001  ;     0.400;30   ;31   ;02   ;     2.430;01   ;     ;01   ;
08.2001  ;     0.130;20   ;30   ;04   ;     0.570;07   ;08   ;02   ;
09.2001  ;     0.040;18   ;20   ;03   ;     0.700;28   ;     ;01   ;
10.2001  ;     0.120;30   ;31   ;02   ;     0.310;01   ;     ;01   ;
11.2001  ;     0.008;30   ;     ;01   ;     0.120;01   ;02   ;02   ;
12.2001  ;          ;11   ;31   ;20   ;     0.007;01   ;     ;01   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;03   ;03   ;     0.940;30   ;     ;01   ;
05.2002  ;     0.210;07   ;     ;01   ;     0.910;01   ;     ;01   ;
06.2002  ;     0.270;23   ;28   ;05   ;     0.830;03   ;05   ;03   ;
07.2002  ;     0.090;07   ;08   ;02   ;     0.360;01   ;     ;01   ;
08.2002  ;     0.160;29   ;     ;01   ;     1.000;04   ;     ;01   ;
09.2002  ;     0.270;01   ;02   ;02   ;     1.070;04   ;11   ;03   ;
10.2002  ;     0.130;25   ;26   ;02   ;     0.410;04   ;05   ;02   ;
11.2002  ;     0.073;30   ;     ;01   ;     0.300;10   ;     ;01   ;
12.2002  ;          ;20   ;31   ;12   ;     0.070;01   ;     ;01   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2003  ;          ;01   ;03   ;03   ;     1.280;24   ;26   ;02   ;
05.2003  ;     0.130;12   ;16   ;05   ;     0.780;28   ;29   ;02   ;
06.2003  ;     0.190;27   ;30   ;04   ;     0.890;02   ;     ;01   ;
07.2003  ;     0.190;01   ;04   ;04   ;     4.010;12   ;     ;01   ;
08.2003  ;     0.110;04   ;     ;01   ;     0.590;10   ;11   ;02   ;
09.2003  ;     0.090;07   ;09   ;03   ;     0.310;27   ;28   ;02   ;
10.2003  ;     0.140;07   ;23   ;04   ;     0.470;29   ;     ;01   ;
11.2003  ;     0.054;30   ;     ;01   ;     0.230;01   ;     ;01   ;
12.2003  ;          ;22   ;31   ;10   ;     0.051;01   ;     ;01   ;
01.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2004  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2004  ;          ;01   ;11   ;11   ;     1.450;30   ;     ;01   ;
05.2004  ;     0.480;02   ;     ;01   ;     7.710;11   ;     ;01   ;
06.2004  ;     0.890;16   ;     ;01   ;     6.740;19   ;     ;01   ;
07.2004  ;     0.170;21   ;31   ;03   ;     1.130;01   ;     ;01   ;
08.2004  ;     0.170;01   ;02   ;02   ;     0.830;04   ;     ;01   ;
09.2004  ;     0.470;25   ;30   ;04   ;     4.490;02   ;     ;01   ;
10.2004  ;     0.470;01   ;25   ;04   ;     1.320;13   ;     ;01   ;
11.2004  ;     0.180;30   ;     ;01   ;     0.570;01   ;     ;01   ;
12.2004  ;          ;27   ;31   ;05   ;     0.170;01   ;     ;01   ;
01.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;07   ;07   ;     0.210;28   ;     ;01   ;
05.2005  ;     0.026;01   ;     ;01   ;    20.200;18   ;     ;01   ;
06.2005  ;     0.780;29   ;30   ;02   ;     2.480;03   ;     ;01   ;
07.2005  ;     0.480;31   ;     ;01   ;     1.630;05   ;06   ;02   ;
08.2005  ;     0.180;25   ;28   ;04   ;     0.760;30   ;31   ;02   ;
09.2005  ;     0.180;29   ;     ;01   ;     0.370;01   ;     ;01   ;
10.2005  ;     0.099;31   ;     ;01   ;     0.320;17   ;18   ;02   ;
11.2005  ;     0.034;30   ;     ;01   ;     0.095;01   ;     ;01   ;
12.2005  ;          ;29   ;31   ;03   ;     0.033;01   ;     ;01   ;
01.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;19   ;19   ;     0.650;30   ;     ;01   ;
05.2006  ;     0.680;02   ;     ;01   ;     7.990;20   ;     ;01   ;
06.2006  ;     0.560;30   ;     ;01   ;     1.420;01   ;     ;01   ;
07.2006  ;     0.320;25   ;26   ;02   ;     0.980;29   ;30   ;02   ;
08.2006  ;     0.450;25   ;28   ;03   ;     1.950;07   ;     ;01   ;
09.2006  ;     0.230;18   ;     ;01   ;     0.720;21   ;     ;01   ;
10.2006  ;     0.170;31   ;     ;01   ;     0.410;09   ;10   ;02   ;
11.2006  ;     0.052;30   ;     ;01   ;     0.150;01   ;     ;01   ;
12.2006  ;          ;18   ;31   ;14   ;     0.049;01   ;     ;01   ;
01.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;03   ;03   ;     0.760;23   ;     ;01   ;
05.2007  ;     0.250;12   ;     ;01   ;     1.820;22   ;     ;01   ;
06.2007  ;     0.380;17   ;19   ;03   ;     4.980;28   ;     ;01   ;
07.2007  ;     0.780;28   ;30   ;03   ;     3.780;06   ;07   ;02   ;
08.2007  ;     0.410;09   ;21   ;08   ;     3.550;22   ;     ;01   ;
09.2007  ;     0.570;26   ;27   ;02   ;     4.760;05   ;     ;01   ;
10.2007  ;     0.170;30   ;     ;01   ;     2.280;08   ;     ;01   ;
11.2007  ;     0.053;30   ;     ;01   ;     0.430;06   ;     ;01   ;
12.2007  ;          ;18   ;31   ;14   ;     0.049;01   ;     ;01   ;
01.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2008  ;     0.022;01   ;     ;01   ;     1.620;30   ;     ;01   ;
05.2008  ;     0.650;31   ;     ;01   ;     3.100;21   ;     ;01   ;
06.2008  ;     0.260;30   ;     ;01   ;     4.260;11   ;     ;01   ;
07.2008  ;     0.230;02   ;04   ;03   ;     1.440;07   ;     ;01   ;
08.2008  ;     0.240;01   ;     ;01   ;     0.410;03   ;15   ;02   ;
09.2008  ;     0.280;01   ;22   ;13   ;     0.730;27   ;     ;01   ;
10.2008  ;     0.340;01   ;22   ;06   ;     1.750;25   ;     ;01   ;
11.2008  ;     0.084;30   ;     ;01   ;     0.340;01   ;     ;01   ;
12.2008  ;          ;14   ;31   ;18   ;     0.070;01   ;     ;01   ;
01.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;03   ;03   ;     4.530;29   ;     ;01   ;
05.2009  ;     0.800;30   ;     ;01   ;     5.040;03   ;     ;01   ;
06.2009  ;     0.750;16   ;19   ;04   ;     5.550;24   ;25   ;02   ;
07.2009  ;     1.380;31   ;     ;01   ;     7.900;19   ;     ;01   ;
08.2009  ;     0.850;10   ;11   ;02   ;    13.400;29   ;     ;01   ;
09.2009  ;     1.160;30   ;     ;01   ;    13.800;07   ;     ;01   ;
10.2009  ;     0.670;31   ;     ;01   ;     1.600;06   ;     ;01   ;
11.2009  ;     0.370;29   ;30   ;02   ;     0.640;01   ;     ;01   ;
12.2009  ;     0.045;31   ;     ;01   ;     0.360;01   ;     ;01   ;
01.2010  ;          ;09   ;31   ;23   ;     0.040;01   ;     ;01   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;15   ;15   ;     6.640;29   ;     ;01   ;
05.2010  ;     0.950;09   ;     ;01   ;     6.800;14   ;     ;01   ;
06.2010  ;     0.650;16   ;19   ;03   ;     2.770;22   ;     ;01   ;
07.2010  ;     0.720;18   ;     ;01   ;     9.120;29   ;     ;01   ;
08.2010  ;     0.780;28   ;29   ;02   ;     9.380;01   ;     ;01   ;
09.2010  ;     0.450;21   ;28   ;02   ;     3.350;30   ;     ;01   ;
10.2010  ;     0.650;13   ;15   ;03   ;     8.610;17   ;     ;01   ;
11.2010  ;     0.480;30   ;     ;01   ;     1.180;01   ;     ;01   ;
12.2010  ;     0.190;31   ;     ;01   ;     0.480;01   ;     ;01   ;
01.2011  ;          ;20   ;31   ;12   ;     0.170;01   ;     ;01   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;05   ;05   ;     0.570;30   ;     ;01   ;
05.2011  ;     1.020;01   ;     ;01   ;     5.500;13   ;     ;01   ;
06.2011  ;     0.780;20   ;30   ;03   ;     2.920;22   ;     ;01   ;
07.2011  ;     0.220;31   ;     ;01   ;     1.960;03   ;04   ;02   ;
08.2011  ;     0.180;02   ;04   ;03   ;     2.110;11   ;     ;01   ;
09.2011  ;     0.220;02   ;06   ;05   ;     2.920;08   ;     ;01   ;
10.2011  ;     0.250;13   ;     ;01   ;     1.560;23   ;     ;01   ;
11.2011  ;     0.280;30   ;     ;01   ;     0.540;01   ;17   ;17   ;
12.2011  ;          ;28   ;31   ;04   ;     0.260;01   ;     ;01   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;10   ;10   ;     3.550;30   ;     ;01   ;
05.2012  ;     0.280;05   ;     ;01   ;     4.280;10   ;     ;01   ;
06.2012  ;     0.300;29   ;30   ;02   ;     0.700;01   ;     ;01   ;
