Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 60    ; 20    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 63    ; 20    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 68    ; 20    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 70    ; 20    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 72    ; 20    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 72    ; 20    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 77    ; 20    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 77    ; 20    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 72    ; 15    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000;       ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 20    ;  5    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 35    ; 10    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 45    ; 10    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 55    ; 10    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 60    ; 15    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 63    ; 15    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 65    ; 15    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 70    ; 20    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 72    ; 20    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 70    ; 15    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001; 71    ; 15    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001; 65    ; 10    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 20    ;       ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 40    ; 10    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 45    ; 10    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 55    ; 15    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 59    ; 17    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 65    ; 20    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 68    ; 20    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 70    ; 20    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 70    ; 20    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 60    ; 10    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 60    ; 10    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 51    ;  5    ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002; 45    ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002;       ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002;       ;       ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 60    ; 20    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 65    ; 20    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 70    ; 20    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 76    ; 20    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 77    ; 20    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 77    ; 20    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 75    ; 20    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 75    ; 20    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003; 70    ; 15    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003; 60    ; 10    ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003; 55    ;  5    ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003; 45    ;  0    ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
25.11.2003;       ;       ;01     ;
30.11.2003;       ;       ;01     ;
05.12.2003;       ;       ;01     ;
10.12.2003; 50    ; 10    ;01     ;
15.12.2003;       ;       ;01     ;
20.12.2003; 53    ; 10    ;01     ;
25.12.2003;       ;       ;01     ;
