Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 56    ; 20    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 59    ; 20    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 63    ; 19    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 70    ; 18    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 72    ; 23    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 76    ; 21    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 80    ; 22    ;01     ;
15.03.2000; 80    ; 25    ;01     ;
20.03.2000; 80    ; 22    ;01     ;
25.03.2000; 80    ; 22    ;01     ;
31.03.2000; 80    ; 20    ;01     ;
05.04.2000; 80    ; 20    ;01     ;
10.04.2000; 76    ; 18    ;01     ;
15.04.2000; 63    ; 10    ;01     ;
20.04.2000; 38    ;       ;01     ;
25.04.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;  8    ;  0    ;01     ;
20.11.2000; 22    ;  0    ;01     ;
25.11.2000; 31    ;  2    ;01     ;
30.11.2000; 39    ;  3    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 46    ;  3    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 57    ;  3    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 67    ;  7    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 70    ;  8    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 76    ; 17    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 78    ; 18    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 84    ; 20    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 88    ; 20    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 94    ; 22    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;100    ; 30    ;01     ;
15.03.2001;100    ; 29    ;01     ;
20.03.2001;100    ; 39    ;01     ;
25.03.2001;100    ; 38    ;01     ;
31.03.2001; 96    ; 34    ;01     ;
05.04.2001; 92    ;       ;01     ;
10.04.2001; 90    ;       ;01     ;
15.04.2001; 87    ;       ;01     ;
20.04.2001; 80    ;       ;01     ;
25.04.2001;       ;       ;01     ;
30.04.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001; 32    ;  0    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 41    ;  1    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 50    ;  0    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 60    ;  0    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 66    ;  0    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 68    ;  0    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 71    ;  0    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 70    ;  5    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 71    ;  5    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 69    ; 16    ;01     ;
05.03.2002; 68    ;  0    ;01     ;
10.03.2002; 69    ;  0    ;01     ;
15.03.2002; 68    ;  0    ;01     ;
20.03.2002; 67    ;  0    ;01     ;
25.03.2002; 67    ;  0    ;01     ;
31.03.2002; 67    ;  0    ;01     ;
05.04.2002; 59    ;  0    ;01     ;
10.04.2002; 35    ;  0    ;01     ;
15.04.2002;       ;       ;01     ;
10.11.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002; 20    ; 12    ;01     ;
25.11.2002; 25    ; 10    ;01     ;
30.11.2002; 27    ; 14    ;01     ;
05.12.2002; 31    ; 13    ;01     ;
10.12.2002; 39    ; 12    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 44    ; 12    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 54    ; 11    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 60    ; 11    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 66    ; 12    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 70    ; 12    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 74    ; 15    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 79    ; 16    ;01     ;
25.02.2003;       ;       ;01     ;
