Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 53    ; 36    ;01     ;
20.01.2000; 57    ; 36    ;01     ;
31.01.2000; 63    ; 35    ;01     ;
10.02.2000; 63    ; 35    ;01     ;
20.02.2000; 63    ; 33    ;01     ;
29.02.2000; 66    ; 35    ;01     ;
10.03.2000; 67    ; 33    ;01     ;
20.03.2000; 67    ; 33    ;01     ;
31.03.2000;       ;       ;01     ;
20.11.2000; 18    ; 10    ;01     ;
30.11.2000; 22    ; 10    ;01     ;
10.12.2000; 25    ; 13    ;01     ;
20.12.2000; 28    ; 24    ;01     ;
31.12.2000; 34    ; 15    ;01     ;
10.01.2001; 37    ; 35    ;01     ;
20.01.2001; 38    ; 30    ;01     ;
31.01.2001; 48    ; 32    ;01     ;
10.02.2001; 55    ; 31    ;01     ;
20.02.2001; 57    ; 29    ;01     ;
28.02.2001; 58    ; 15    ;01     ;
10.03.2001; 59    ;  7    ;01     ;
20.03.2001; 57    ;  2    ;01     ;
30.11.2001; 15    ;       ;01     ;
10.12.2001; 25    ;       ;01     ;
20.12.2001; 38    ; 11    ;01     ;
31.12.2001; 46    ;  7    ;01     ;
10.01.2002; 55    ; 10    ;01     ;
20.01.2002; 57    ; 13    ;01     ;
31.01.2002; 65    ; 26    ;01     ;
10.02.2002; 71    ; 25    ;01     ;
20.02.2002; 73    ; 26    ;01     ;
28.02.2002; 68    ; 10    ;01     ;
10.03.2002; 67    ;       ;01     ;
30.11.2002; 19    ;  5    ;01     ;
10.12.2002; 28    ;  0    ;01     ;
20.12.2002; 36    ;  1    ;01     ;
31.12.2002; 47    ;  1    ;01     ;
10.01.2003; 58    ;  7    ;01     ;
20.01.2003; 64    ;  7    ;01     ;
31.01.2003; 68    ; 14    ;01     ;
10.02.2003; 69    ; 17    ;01     ;
20.02.2003; 71    ; 15    ;01     ;
28.02.2003; 73    ;  9    ;01     ;
10.03.2003; 73    ;  1    ;01     ;
20.03.2003; 73    ;       ;01     ;
30.11.2003; 18    ;  2    ;01     ;
10.12.2003; 23    ;  5    ;01     ;
20.12.2003; 28    ;  6    ;01     ;
31.12.2003; 35    ;       ;01     ;
10.01.2004; 47    ; 10    ;01     ;
20.01.2004; 53    ; 11    ;01     ;
31.01.2004; 57    ; 22    ;01     ;
10.02.2004; 61    ; 29    ;01     ;
20.02.2004; 63    ; 33    ;01     ;
29.02.2004; 64    ; 35    ;01     ;
10.03.2004; 61    ; 19    ;01     ;
20.03.2004; 61    ;       ;01     ;
10.12.2004; 15    ;  1    ;01     ;
20.12.2004; 19    ;  4    ;01     ;
31.12.2004; 25    ; 15    ;01     ;
10.01.2005; 28    ; 26    ;01     ;
20.01.2005; 32    ; 26    ;01     ;
31.01.2005; 41    ; 20    ;01     ;
10.02.2005; 49    ; 26    ;01     ;
20.02.2005; 54    ; 26    ;01     ;
28.02.2005; 55    ; 38    ;01     ;
10.03.2005; 55    ; 30    ;01     ;
20.03.2005; 54    ; 16    ;01     ;
10.12.2005; 26    ;  4    ;01     ;
20.12.2005; 29    ;  9    ;01     ;
31.12.2005; 36    ; 10    ;01     ;
10.01.2006; 45    ; 14    ;01     ;
20.01.2006; 50    ; 22    ;01     ;
31.01.2006; 61    ; 23    ;01     ;
10.02.2006; 63    ; 22    ;01     ;
20.02.2006; 65    ; 25    ;01     ;
28.02.2006; 65    ; 25    ;01     ;
10.03.2006; 67    ; 28    ;01     ;
20.03.2006; 58    ;       ;01     ;
31.03.2006; 57    ;       ;01     ;
30.11.2006; 20    ;  1    ;01     ;
10.12.2006; 25    ;  1    ;01     ;
20.12.2006; 32    ;  1    ;01     ;
31.12.2006; 44    ;  4    ;01     ;
10.01.2007; 48    ;  2    ;01     ;
20.01.2007; 52    ;  3    ;01     ;
31.01.2007; 55    ; 14    ;01     ;
10.02.2007; 68    ; 13    ;01     ;
20.02.2007; 69    ; 14    ;01     ;
28.02.2007; 69    ;       ;01     ;
10.03.2007; 69    ; 45    ;01     ;
20.03.2007; 69    ;       ;01     ;
31.03.2007; 69    ;       ;01     ;
30.11.2007; 20    ;       ;01     ;
10.12.2007; 24    ;       ;01     ;
20.12.2007; 30    ;  1    ;01     ;
31.12.2007; 34    ; 44    ;01     ;
10.01.2008; 50    ; 26    ;01     ;
20.01.2008; 57    ; 23    ;01     ;
31.01.2008; 68    ; 23    ;01     ;
10.02.2008; 69    ; 22    ;01     ;
20.02.2008; 68    ; 23    ;01     ;
29.02.2008; 65    ; 23    ;01     ;
10.03.2008; 56    ;  2    ;01     ;
10.12.2008; 30    ; 10    ;01     ;
20.12.2008; 40    ; 13    ;01     ;
31.12.2008; 45    ; 14    ;01     ;
10.01.2009; 50    ; 16    ;01     ;
20.01.2009; 55    ; 22    ;01     ;
31.01.2009; 60    ; 26    ;01     ;
10.02.2009; 60    ; 23    ;01     ;
20.02.2009; 65    ; 28    ;01     ;
28.02.2009; 70    ; 26    ;01     ;
10.03.2009; 65    ; 22    ;01     ;
20.03.2009; 51    ; 17    ;01     ;
31.03.2009; 40    ;  7    ;01     ;
10.12.2009; 30    ; 15    ;01     ;
20.12.2009; 45    ; 20    ;01     ;
31.12.2009; 48    ; 31    ;01     ;
10.01.2010; 50    ; 38    ;01     ;
20.01.2010; 55    ; 18    ;01     ;
31.01.2010; 55    ; 13    ;01     ;
10.02.2010; 66    ; 17    ;01     ;
20.02.2010; 78    ; 16    ;01     ;
28.02.2010; 79    ; 22    ;01     ;
10.03.2010; 70    ; 22    ;01     ;
