Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 44    ; 28    ;01     ;
20.01.2000; 48    ; 26    ;01     ;
31.01.2000; 55    ; 23    ;01     ;
10.02.2000; 59    ; 23    ;01     ;
20.02.2000; 64    ; 23    ;01     ;
29.02.2000; 68    ; 28    ;01     ;
10.03.2000; 67    ; 18    ;01     ;
20.03.2000; 62    ; 14    ;01     ;
31.03.2000; 52    ;  2    ;01     ;
10.04.2000;       ;       ;01     ;
30.11.2000; 22    ; 16    ;01     ;
10.12.2000; 38    ; 22    ;01     ;
20.12.2000; 40    ; 27    ;01     ;
31.12.2000; 42    ; 31    ;01     ;
10.01.2001; 44    ; 34    ;01     ;
20.01.2001; 48    ; 25    ;01     ;
31.01.2001; 56    ; 26    ;01     ;
10.02.2001; 61    ; 25    ;01     ;
20.02.2001; 69    ; 25    ;01     ;
28.02.2001; 70    ; 19    ;01     ;
10.03.2001; 72    ; 17    ;01     ;
20.03.2001; 72    ;  5    ;01     ;
31.03.2001; 54    ;  8    ;01     ;
10.12.2001; 19    ;  1    ;01     ;
20.12.2001; 64    ;  7    ;01     ;
31.12.2001; 43    ;  7    ;01     ;
10.01.2002; 59    ; 18    ;01     ;
20.01.2002; 61    ; 18    ;01     ;
31.01.2002; 61    ; 29    ;01     ;
10.02.2002; 66    ; 26    ;01     ;
20.02.2002; 66    ; 25    ;01     ;
28.02.2002; 61    ; 20    ;01     ;
10.03.2002; 69    ;  4    ;01     ;
20.03.2002; 64    ;       ;01     ;
30.11.2002; 40    ; 13    ;01     ;
10.12.2002; 49    ;  5    ;01     ;
20.12.2002; 66    ;  3    ;01     ;
31.12.2002; 83    ;  3    ;01     ;
10.01.2003; 98    ;  5    ;01     ;
20.01.2003;103    ; 10    ;01     ;
31.01.2003;108    ; 24    ;01     ;
10.02.2003;110    ; 21    ;01     ;
20.02.2003;111    ; 20    ;01     ;
28.02.2003;111    ; 20    ;01     ;
10.03.2003;120    ;  9    ;01     ;
20.03.2003;117    ;  3    ;01     ;
30.11.2003; 27    ;  3    ;01     ;
10.12.2003; 43    ;  1    ;01     ;
20.12.2003; 65    ;  6    ;01     ;
31.12.2003; 76    ;  7    ;01     ;
10.01.2004; 86    ; 12    ;01     ;
20.01.2004; 87    ; 10    ;01     ;
31.01.2004; 87    ; 26    ;01     ;
10.02.2004; 87    ; 35    ;01     ;
20.02.2004; 87    ; 37    ;01     ;
29.02.2004; 87    ; 37    ;01     ;
10.03.2004; 87    ; 22    ;01     ;
20.03.2004; 91    ;  2    ;01     ;
20.12.2004; 32    ; 29    ;01     ;
31.12.2004; 34    ; 24    ;01     ;
10.01.2005; 43    ; 24    ;01     ;
20.01.2005; 49    ; 31    ;01     ;
31.01.2005; 58    ; 36    ;01     ;
10.02.2005; 65    ; 31    ;01     ;
20.02.2005; 67    ; 39    ;01     ;
28.02.2005; 70    ; 35    ;01     ;
10.03.2005; 68    ; 30    ;01     ;
20.03.2005; 65    ; 25    ;01     ;
31.03.2005; 54    ;  4    ;01     ;
10.12.2005; 30    ;  5    ;01     ;
20.12.2005; 45    ; 11    ;01     ;
31.12.2005; 55    ; 14    ;01     ;
10.01.2006; 62    ; 20    ;01     ;
20.01.2006; 70    ; 27    ;01     ;
31.01.2006; 72    ; 27    ;01     ;
10.02.2006; 72    ; 28    ;01     ;
20.02.2006; 75    ; 31    ;01     ;
28.02.2006; 90    ; 38    ;01     ;
10.03.2006; 90    ; 34    ;01     ;
20.03.2006; 95    ; 12    ;01     ;
31.03.2006; 82    ;  3    ;01     ;
10.12.2006; 39    ;  2    ;01     ;
20.12.2006; 47    ;  2    ;01     ;
31.12.2006; 54    ; 11    ;01     ;
10.01.2007; 65    ; 11    ;01     ;
20.01.2007; 70    ;  1    ;01     ;
31.01.2007; 89    ;  5    ;01     ;
10.02.2007; 89    ;  9    ;01     ;
20.02.2007; 90    ; 34    ;01     ;
28.02.2007; 90    ; 13    ;01     ;
10.03.2007; 91    ; 41    ;01     ;
20.03.2007; 97    ; 41    ;01     ;
31.03.2007;103    ;  4    ;01     ;
10.12.2007; 33    ;       ;01     ;
20.12.2007; 38    ;  1    ;01     ;
31.12.2007; 53    ; 33    ;01     ;
10.01.2008; 54    ; 25    ;01     ;
20.01.2008; 62    ; 24    ;01     ;
31.01.2008; 74    ; 24    ;01     ;
10.02.2008; 82    ; 24    ;01     ;
20.02.2008; 89    ; 24    ;01     ;
29.02.2008; 89    ; 23    ;01     ;
10.03.2008; 82    ;       ;01     ;
20.03.2008; 64    ;       ;01     ;
30.11.2008; 15    ;  3    ;01     ;
10.12.2008; 28    ;  9    ;01     ;
20.12.2008; 31    ;  9    ;01     ;
31.12.2008; 51    ;  2    ;01     ;
10.01.2009; 63    ;  6    ;01     ;
20.01.2009; 65    ; 19    ;01     ;
31.01.2009; 68    ; 20    ;01     ;
10.02.2009; 72    ; 21    ;01     ;
20.02.2009; 77    ; 29    ;01     ;
28.02.2009; 72    ; 21    ;01     ;
10.03.2009; 72    ; 25    ;01     ;
20.03.2009; 76    ; 11    ;01     ;
31.03.2009; 72    ;  3    ;01     ;
30.11.2009; 27    ;  4    ;01     ;
10.12.2009; 35    ; 19    ;01     ;
20.12.2009; 46    ; 30    ;01     ;
31.12.2009; 53    ; 40    ;01     ;
10.01.2010; 60    ; 45    ;01     ;
20.01.2010; 64    ; 43    ;01     ;
31.01.2010; 71    ; 38    ;01     ;
10.02.2010; 74    ; 41    ;01     ;
20.02.2010; 76    ; 42    ;01     ;
28.02.2010; 77    ; 47    ;01     ;
10.03.2010; 82    ; 49    ;01     ;
20.03.2010; 82    ; 50    ;01     ;
31.03.2010; 79    ; 38    ;01     ;
10.04.2010; 68    ;       ;01     ;
10.12.2010; 22    ;  8    ;01     ;
20.12.2010; 26    ; 16    ;01     ;
31.12.2010; 35    ; 24    ;01     ;
10.01.2011; 40    ; 23    ;01     ;
20.01.2011; 48    ; 28    ;01     ;
31.01.2011; 53    ; 29    ;01     ;
10.02.2011; 64    ; 21    ;01     ;
20.02.2011; 67    ; 21    ;01     ;
28.02.2011; 71    ; 16    ;01     ;
10.03.2011; 73    ; 21    ;01     ;
20.03.2011; 76    ; 13    ;01     ;
31.03.2011; 66    ;       ;01     ;
10.12.2011; 38    ; 13    ;01     ;
20.12.2011; 57    ; 15    ;01     ;
31.12.2011; 61    ; 17    ;01     ;
10.01.2012; 63    ; 18    ;01     ;
20.01.2012; 64    ; 18    ;01     ;
31.01.2012; 71    ; 19    ;01     ;
10.02.2012; 75    ; 23    ;01     ;
20.02.2012; 75    ; 23    ;01     ;
29.02.2012; 77    ; 23    ;01     ;
10.03.2012; 75    ; 24    ;01     ;
20.03.2012; 70    ; 18    ;01     ;
31.03.2012; 70    ;  3    ;01     ;
31.12.2012; 40    ; 22    ;01     ;
10.01.2014; 69    ; 12    ;01     ;
20.01.2014; 85    ; 12    ;01     ;
31.01.2014;105    ; 12    ;01     ;
10.02.2014;111    ; 12    ;01     ;
20.02.2014;115    ; 12    ;01     ;
28.02.2014;118    ;  4    ;01     ;
10.03.2014;120    ;  5    ;01     ;
20.03.2014;115    ;  2    ;01     ;
20.12.2014; 18    ; 15    ;01     ;
31.12.2014; 25    ; 18    ;01     ;
10.01.2015; 34    ; 23    ;01     ;
20.01.2015; 44    ; 10    ;01     ;
31.01.2015; 47    ; 16    ;01     ;
10.02.2015; 54    ; 15    ;01     ;
20.02.2015; 66    ; 17    ;01     ;
28.02.2015; 70    ;  9    ;01     ;
10.03.2015; 72    ; 18    ;01     ;
30.11.2015; 10    ; 15    ;01     ;
10.12.2015; 28    ;  6    ;01     ;
20.12.2015; 36    ; 16    ;01     ;
31.12.2015; 42    ; 12    ;01     ;
10.01.2016; 54    ; 12    ;01     ;
20.01.2016; 59    ; 16    ;01     ;
31.01.2016; 65    ; 15    ;01     ;
10.02.2016; 69    ; 15    ;01     ;
20.02.2016; 73    ; 11    ;01     ;
29.02.2016; 76    ;  8    ;01     ;
10.03.2016; 77    ;  8    ;01     ;
20.03.2016; 71    ;       ;01     ;
31.12.2016; 18    ;  1    ;01     ;
10.01.2017; 27    ;  3    ;01     ;
20.01.2017; 36    ;  7    ;01     ;
31.01.2017; 49    ;  8    ;01     ;
10.02.2017; 65    ;  9    ;01     ;
20.02.2017; 68    ;  4    ;01     ;
28.02.2017; 79    ;  5    ;01     ;
10.03.2017; 84    ;  4    ;01     ;
20.03.2017; 84    ;  0    ;01     ;
30.11.2017; 21    ;  2    ;01     ;
10.12.2017; 29    ;  3    ;01     ;
20.12.2017; 33    ; 16    ;01     ;
31.12.2017; 42    ; 13    ;01     ;
10.01.2018; 43    ; 26    ;01     ;
20.01.2018; 48    ; 29    ;01     ;
31.01.2018; 50    ; 28    ;01     ;
10.02.2018; 52    ; 28    ;01     ;
20.02.2018; 54    ; 29    ;01     ;
28.02.2018; 56    ; 29    ;01     ;
10.03.2018; 66    ; 42    ;01     ;
20.03.2018; 72    ;  5    ;01     ;
31.12.2018; 38    ;  5    ;01     ;
10.01.1984; 54    ; 25    ;01     ;
20.01.1984; 60    ; 33    ;01     ;
31.01.1984; 65    ; 35    ;01     ;
10.02.1984; 71    ; 35    ;01     ;
20.02.1984; 75    ; 35    ;01     ;
29.02.1984; 78    ; 40    ;01     ;
10.03.1984; 80    ; 36    ;01     ;
20.03.1984; 82    ; 20    ;01     ;
31.03.1984; 83    ; 16    ;01     ;
10.04.1984; 68    ;       ;01     ;
20.11.1984; 19    ;  8    ;01     ;
30.11.1984; 27    ;  6    ;01     ;
10.12.1984; 37    ;  8    ;01     ;
20.12.1984; 47    ;  8    ;01     ;
31.12.1984; 59    ; 11    ;01     ;
10.01.1985; 68    ; 11    ;01     ;
20.01.1985; 78    ; 21    ;01     ;
31.01.1985; 85    ; 22    ;01     ;
10.02.1985; 91    ; 27    ;01     ;
20.02.1985; 96    ; 29    ;01     ;
28.02.1985; 99    ; 43    ;01     ;
10.03.1985;102    ; 39    ;01     ;
20.03.1985;104    ; 18    ;01     ;
31.03.1985;110    ;       ;01     ;
20.11.1985; 11    ;  2    ;01     ;
30.11.1985; 22    ;  4    ;01     ;
10.12.1985; 32    ;  8    ;01     ;
20.12.1985; 43    ; 10    ;01     ;
31.12.1985; 56    ; 14    ;01     ;
10.01.1986; 66    ; 24    ;01     ;
20.01.1986; 75    ; 25    ;01     ;
31.01.1986; 83    ; 27    ;01     ;
10.02.1986; 90    ; 28    ;01     ;
20.02.1986; 96    ; 27    ;01     ;
28.02.1986;100    ; 25    ;01     ;
10.03.1986;100    ; 25    ;01     ;
20.03.1986;102    ; 18    ;01     ;
31.03.1986; 98    ;       ;01     ;
20.11.1986; 12    ;       ;01     ;
30.11.1986; 18    ;  3    ;01     ;
10.12.1986; 25    ;  3    ;01     ;
20.12.1986; 32    ;  5    ;01     ;
31.12.1986; 41    ;  8    ;01     ;
10.01.1987; 48    ; 17    ;01     ;
20.01.1987; 66    ; 22    ;01     ;
31.01.1987; 62    ; 22    ;01     ;
10.02.1987; 66    ; 21    ;01     ;
