Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;04   ;04   ;     3.650;30   ;     ;01   ;
05.2009  ;     1.240;16   ;25   ;05   ;     7.430;03   ;     ;01   ;
06.2009  ;     1.100;18   ;19   ;02   ;    65.600;28   ;     ;01   ;
07.2009  ;     6.080;17   ;18   ;02   ;    25.800;05   ;     ;01   ;
08.2009  ;     4.590;29   ;30   ;02   ;    19.000;09   ;     ;01   ;
09.2009  ;     4.300;18   ;27   ;04   ;    11.600;01   ;     ;01   ;
10.2009  ;     1.670;27   ;     ;01   ;     6.740;01   ;     ;01   ;
11.2009  ;     1.050;30   ;     ;01   ;     2.610;05   ;     ;01   ;
12.2009  ;          ;18   ;31   ;14   ;     0.960;01   ;     ;01   ;
