Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;16   ;16   ;          ;     ;     ;     ;
05.2005  ;          ;     ;     ;     ;    42.900;17   ;     ;01   ;
06.2005  ;    12.600;03   ;     ;01   ;    20.500;03   ;30   ;04   ;
07.2005  ;    13.500;01   ;     ;01   ;   120.000;07   ;     ;01   ;
08.2005  ;    13.500;14   ;     ;01   ;    15.000;01   ;17   ;02   ;
09.2005  ;    14.200;01   ;30   ;02   ;    17.700;19   ;20   ;02   ;
10.2005  ;     7.020;31   ;     ;01   ;    14.200;01   ;02   ;02   ;
11.2005  ;     1.770;30   ;     ;01   ;     6.990;01   ;     ;01   ;
12.2005  ;          ;13   ;31   ;19   ;     1.630;01   ;     ;01   ;
01.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;22   ;22   ;    17.400;30   ;     ;01   ;
05.2006  ;     9.600;31   ;     ;01   ;    42.300;17   ;     ;01   ;
06.2006  ;     6.100;30   ;     ;01   ;   531.000;08   ;     ;01   ;
07.2006  ;     3.700;27   ;29   ;03   ;    29.500;15   ;     ;01   ;
08.2006  ;     2.500;03   ;04   ;02   ;   154.000;28   ;     ;01   ;
09.2006  ;     9.100;24   ;30   ;03   ;    52.300;07   ;     ;01   ;
10.2006  ;     1.680;31   ;     ;01   ;     9.100;01   ;     ;01   ;
11.2006  ;     0.310;30   ;     ;01   ;     1.670;01   ;     ;01   ;
12.2006  ;          ;20   ;31   ;12   ;     0.300;01   ;02   ;02   ;
01.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;13   ;13   ;     5.670;23   ;     ;01   ;
05.2007  ;     1.900;02   ;     ;01   ;   158.000;25   ;     ;01   ;
06.2007  ;     9.600;14   ;     ;01   ;    44.800;19   ;     ;01   ;
07.2007  ;    10.600;07   ;09   ;03   ;   142.000;17   ;     ;01   ;
08.2007  ;    24.800;11   ;12   ;02   ;    46.000;13   ;14   ;02   ;
09.2007  ;    28.600;10   ;     ;01   ;    37.600;12   ;13   ;02   ;
10.2007  ;     8.390;31   ;     ;01   ;    34.100;01   ;02   ;02   ;
11.2007  ;     2.140;30   ;     ;01   ;     8.180;01   ;     ;01   ;
12.2007  ;          ;18   ;31   ;14   ;     1.930;01   ;     ;01   ;
01.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2008  ;          ;01   ;02   ;02   ;     5.750;30   ;     ;01   ;
05.2008  ;     6.080;01   ;     ;01   ;    29.800;31   ;     ;01   ;
06.2008  ;     4.130;30   ;     ;01   ;    36.900;01   ;     ;01   ;
07.2008  ;     3.900;02   ;03   ;02   ;     7.480;05   ;31   ;02   ;
08.2008  ;     6.040;04   ;     ;01   ;    71.100;24   ;25   ;02   ;
09.2008  ;    16.100;29   ;30   ;02   ;    44.600;02   ;     ;01   ;
10.2008  ;     3.690;31   ;     ;01   ;    16.100;01   ;03   ;03   ;
11.2008  ;     1.120;30   ;     ;01   ;     3.410;01   ;     ;01   ;
12.2008  ;          ;04   ;31   ;28   ;     0.620;01   ;     ;01   ;
01.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;23   ;23   ;    33.300;30   ;     ;01   ;
05.2010  ;    10.800;31   ;     ;01   ;    79.000;22   ;23   ;02   ;
06.2010  ;     7.720;11   ;30   ;05   ;    47.000;04   ;     ;01   ;
07.2010  ;     7.720;01   ;     ;01   ;    26.800;31   ;     ;01   ;
08.2010  ;    11.200;30   ;31   ;02   ;    32.600;01   ;     ;01   ;
09.2010  ;     9.580;30   ;     ;01   ;    12.700;01   ;03   ;03   ;
10.2010  ;     6.100;31   ;     ;01   ;     9.980;01   ;04   ;04   ;
11.2010  ;     0.870;30   ;     ;01   ;     5.860;01   ;     ;01   ;
12.2010  ;          ;21   ;31   ;11   ;     0.810;01   ;     ;01   ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;09   ;09   ;     9.570;30   ;     ;01   ;
05.2011  ;     7.720;09   ;     ;01   ;    33.800;31   ;     ;01   ;
06.2011  ;     9.170;27   ;28   ;02   ;   102.000;02   ;     ;01   ;
07.2011  ;     9.170;22   ;25   ;03   ;    23.700;01   ;     ;01   ;
08.2011  ;    11.600;31   ;     ;01   ;    50.000;04   ;     ;01   ;
09.2011  ;     9.980;30   ;     ;01   ;    12.000;11   ;16   ;04   ;
10.2011  ;     3.690;31   ;     ;01   ;     9.980;01   ;03   ;03   ;
11.2011  ;     0.630;30   ;     ;01   ;     3.410;01   ;     ;01   ;
12.2011  ;          ;11   ;31   ;21   ;     0.570;01   ;     ;01   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;19   ;19   ;     5.680;30   ;     ;01   ;
05.2012  ;     6.270;01   ;     ;01   ;    26.800;24   ;     ;01   ;
06.2012  ;     8.360;07   ;     ;01   ;   129.000;08   ;     ;01   ;
07.2012  ;    23.700;18   ;     ;01   ;   241.000;24   ;     ;01   ;
08.2012  ;     9.980;07   ;     ;01   ;    91.300;22   ;     ;01   ;
09.2012  ;    10.400;25   ;26   ;02   ;    63.800;02   ;     ;01   ;
10.2012  ;     4.020;31   ;     ;01   ;    13.300;01   ;     ;01   ;
11.2012  ;     0.900;30   ;     ;01   ;     3.830;01   ;     ;01   ;
12.2012  ;          ;24   ;31   ;08   ;     0.880;01   ;     ;01   ;
01.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2013  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2013  ;          ;01   ;15   ;15   ;    35.500;30   ;     ;01   ;
05.2013  ;     8.360;27   ;     ;01   ;   259.000;18   ;     ;01   ;
06.2013  ;     5.080;16   ;19   ;04   ;    11.200;27   ;     ;01   ;
07.2013  ;     7.720;14   ;15   ;02   ;   722.000;17   ;     ;01   ;
08.2013  ;     9.980;31   ;     ;01   ;   145.000;05   ;     ;01   ;
09.2013  ;     7.000;22   ;29   ;04   ;    16.600;15   ;     ;01   ;
10.2013  ;     3.330;31   ;     ;01   ;     7.480;01   ;     ;01   ;
11.2013  ;     2.190;30   ;     ;01   ;     3.310;01   ;     ;01   ;
12.2013  ;     0.340;31   ;     ;01   ;     2.110;01   ;     ;01   ;
01.2014  ;          ;07   ;31   ;25   ;     0.290;01   ;     ;01   ;
02.2014  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2014  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2014  ;          ;01   ;08   ;08   ;     2.870;29   ;     ;01   ;
05.2014  ;     2.030;07   ;08   ;02   ;     9.580;27   ;     ;01   ;
06.2014  ;     2.030;30   ;     ;01   ;     8.770;08   ;     ;01   ;
07.2014  ;     2.030;01   ;     ;01   ;    51.300;05   ;     ;01   ;
08.2014  ;     2.390;08   ;09   ;02   ;    58.900;27   ;     ;01   ;
09.2014  ;     5.080;08   ;     ;01   ;    48.500;16   ;     ;01   ;
10.2014  ;     1.060;31   ;     ;01   ;     5.240;01   ;     ;01   ;
11.2014  ;     0.370;30   ;     ;01   ;     1.030;01   ;     ;01   ;
12.2014  ;          ;19   ;31   ;13   ;     0.350;01   ;     ;01   ;
