Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;  2960.000;31   ;     ;01   ;  3400.000;06   ;     ;01   ;
02.2000  ;  2330.000;29   ;     ;01   ;  2920.000;01   ;     ;01   ;
03.2000  ;  2300.000;26   ;30   ;05   ;  2330.000;01   ;05   ;05   ;
04.2000  ;  2340.000;01   ;     ;01   ;  6830.000;30   ;     ;01   ;
05.2000  ;  7850.000;01   ;     ;01   ; 23300.000;29   ;31   ;03   ;
06.2000  ; 10700.000;30   ;     ;01   ; 22500.000;01   ;     ;01   ;
07.2000  ;  9610.000;09   ;10   ;02   ; 13800.000;31   ;     ;01   ;
08.2000  ; 14100.000;01   ;     ;01   ; 22800.000;23   ;31   ;09   ;
09.2000  ; 14800.000;27   ;30   ;04   ; 22800.000;01   ;     ;01   ;
10.2000  ; 12500.000;31   ;     ;01   ; 14800.000;01   ;02   ;02   ;
11.2000  ;  2410.000;28   ;     ;01   ; 12400.000;01   ;     ;01   ;
12.2000  ;  2580.000;01   ;     ;01   ;  3490.000;18   ;     ;01   ;
01.2001  ;  2790.000;31   ;     ;01   ;  3200.000;01   ;     ;01   ;
02.2001  ;  2310.000;28   ;     ;01   ;  2770.000;01   ;     ;01   ;
03.2001  ;  2280.000;25   ;30   ;06   ;  2310.000;01   ;     ;01   ;
04.2001  ;  2320.000;01   ;     ;01   ;  7440.000;30   ;     ;01   ;
05.2001  ;  7700.000;01   ;     ;01   ; 23800.000;31   ;     ;01   ;
06.2001  ; 14200.000;30   ;     ;01   ; 23900.000;01   ;     ;01   ;
07.2001  ;  9970.000;13   ;     ;01   ; 13900.000;01   ;     ;01   ;
08.2001  ; 12400.000;06   ;     ;01   ; 18000.000;31   ;     ;01   ;
09.2001  ; 11300.000;30   ;     ;01   ; 17800.000;01   ;     ;01   ;
10.2001  ;  8280.000;31   ;     ;01   ; 11200.000;01   ;     ;01   ;
11.2001  ;  2170.000;29   ;30   ;02   ;  8740.000;02   ;     ;01   ;
12.2001  ;  1930.000;31   ;     ;01   ;  2160.000;01   ;02   ;02   ;
01.2002  ;  1900.000;31   ;     ;01   ;  2120.000;13   ;     ;01   ;
02.2002  ;  1790.000;26   ;28   ;03   ;  1900.000;01   ;     ;01   ;
03.2002  ;  1210.000;29   ;     ;01   ;  1780.000;01   ;02   ;02   ;
04.2002  ;  1320.000;01   ;     ;01   ; 10200.000;30   ;     ;01   ;
05.2002  ; 11100.000;01   ;     ;01   ; 17700.000;05   ;06   ;02   ;
06.2002  ; 10900.000;28   ;     ;01   ; 14300.000;18   ;     ;01   ;
07.2002  ; 10200.000;11   ;     ;01   ; 11700.000;30   ;31   ;02   ;
08.2002  ; 11600.000;02   ;03   ;02   ; 19100.000;29   ;30   ;02   ;
09.2002  ; 11600.000;30   ;     ;01   ; 17600.000;03   ;     ;01   ;
10.2002  ;  9100.000;13   ;     ;01   ; 11100.000;01   ;     ;01   ;
11.2002  ;  2270.000;30   ;     ;01   ;  9900.000;01   ;     ;01   ;
12.2002  ;  2160.000;29   ;31   ;03   ;  2270.000;01   ;     ;01   ;
01.2003  ;  1780.000;31   ;     ;01   ;  2140.000;01   ;     ;01   ;
02.2003  ;  1310.000;19   ;28   ;10   ;  1720.000;01   ;     ;01   ;
03.2003  ;  1300.000;06   ;17   ;12   ;  1410.000;31   ;     ;01   ;
04.2003  ;  1470.000;01   ;     ;01   ;          ;     ;     ;     ;
05.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
06.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
07.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
08.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
09.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
10.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
11.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
12.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
01.2004  ;  2860.000;31   ;     ;01   ;  3330.000;05   ;08   ;04   ;
02.2004  ;  2120.000;29   ;     ;01   ;  2740.000;01   ;     ;01   ;
03.2004  ;  2030.000;07   ;     ;01   ;  2460.000;31   ;     ;01   ;
04.2004  ;  2480.000;01   ;     ;01   ; 10200.000;30   ;     ;01   ;
05.2004  ; 10600.000;01   ;     ;01   ; 22800.000;31   ;     ;01   ;
06.2004  ; 22900.000;01   ;     ;01   ; 26300.000;22   ;     ;01   ;
07.2004  ; 13300.000;27   ;     ;01   ; 23400.000;01   ;     ;01   ;
08.2004  ; 15000.000;01   ;     ;01   ; 18900.000;24   ;     ;01   ;
09.2004  ; 12300.000;30   ;     ;01   ; 17900.000;03   ;     ;01   ;
10.2004  ; 10800.000;31   ;     ;01   ; 12800.000;03   ;     ;01   ;
11.2004  ;  3080.000;30   ;     ;01   ; 10700.000;01   ;     ;01   ;
12.2004  ;  2610.000;31   ;     ;01   ;  3050.000;01   ;     ;01   ;
01.2005  ;  2440.000;25   ;26   ;02   ;  2600.000;01   ;     ;01   ;
02.2005  ;  2230.000;27   ;     ;01   ;  2510.000;08   ;09   ;02   ;
03.2005  ;  2210.000;29   ;     ;01   ;  2490.000;16   ;     ;01   ;
04.2005  ;  2230.000;01   ;02   ;02   ;  7370.000;30   ;     ;01   ;
05.2005  ;  7600.000;01   ;     ;01   ; 26300.000;31   ;     ;01   ;
06.2005  ; 26300.000;01   ;02   ;02   ; 28200.000;18   ;26   ;04   ;
07.2005  ; 15600.000;31   ;     ;01   ; 26700.000;01   ;     ;01   ;
08.2005  ; 14800.000;31   ;     ;01   ; 17400.000;22   ;     ;01   ;
09.2005  ; 10900.000;27   ;30   ;04   ; 14700.000;01   ;     ;01   ;
10.2005  ;  8920.000;28   ;29   ;02   ; 11100.000;01   ;04   ;03   ;
11.2005  ;  2250.000;25   ;     ;01   ;  9230.000;02   ;03   ;02   ;
12.2005  ;  2360.000;01   ;     ;01   ;  2970.000;31   ;     ;01   ;
01.2006  ;  2420.000;31   ;     ;01   ;  3230.000;09   ;     ;01   ;
02.2006  ;  2240.000;08   ;09   ;02   ;  2400.000;01   ;     ;01   ;
03.2006  ;  1760.000;15   ;     ;01   ;  2300.000;31   ;     ;01   ;
