Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
02.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
03.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
06.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
07.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
08.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
09.2001  ;     1.930;28   ;30   ;03   ;     8.700;06   ;     ;01   ;
10.2001  ;     0.950;31   ;     ;01   ;     2.840;05   ;     ;01   ;
11.2001  ;     0.510;30   ;     ;01   ;     0.950;01   ;     ;01   ;
12.2001  ;     0.016;31   ;     ;01   ;     0.480;01   ;     ;01   ;
01.2002  ;          ;21   ;31   ;11   ;     0.015;01   ;     ;01   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;23   ;23   ;     0.320;31   ;     ;01   ;
04.2002  ;     0.300;01   ;     ;01   ;    27.600;30   ;     ;01   ;
05.2002  ;     3.430;27   ;29   ;03   ;    13.800;01   ;     ;01   ;
06.2002  ;     3.090;15   ;26   ;03   ;     6.740;17   ;     ;01   ;
07.2002  ;     2.220;30   ;     ;01   ;     4.570;05   ;     ;01   ;
08.2002  ;     3.780;02   ;     ;01   ;    18.100;17   ;     ;01   ;
09.2002  ;     2.740;30   ;     ;01   ;    11.400;03   ;     ;01   ;
10.2002  ;     2.060;31   ;     ;01   ;     4.880;13   ;     ;01   ;
11.2002  ;     0.130;30   ;     ;01   ;     2.040;01   ;     ;01   ;
12.2002  ;     0.013;31   ;     ;01   ;     0.120;01   ;02   ;02   ;
01.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
02.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
03.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2003  ;          ;     ;     ;     ;     7.100;22   ;     ;01   ;
05.2003  ;     1.410;07   ;09   ;03   ;    13.900;30   ;     ;01   ;
06.2003  ;     2.070;26   ;30   ;04   ;    13.900;01   ;     ;01   ;
07.2003  ;     2.070;01   ;     ;01   ;    13.500;11   ;12   ;02   ;
08.2003  ;     3.980;28   ;     ;01   ;    12.600;13   ;16   ;04   ;
09.2003  ;     4.330;01   ;     ;01   ;     8.080;19   ;20   ;02   ;
10.2003  ;     2.430;31   ;     ;01   ;     5.730;01   ;03   ;03   ;
11.2003  ;     1.300;30   ;     ;01   ;     2.510;06   ;08   ;03   ;
12.2003  ;     0.510;31   ;     ;01   ;     1.280;01   ;     ;01   ;
01.2004  ;     0.320;31   ;     ;01   ;     0.500;01   ;02   ;02   ;
02.2004  ;     0.210;27   ;29   ;03   ;     0.310;01   ;02   ;02   ;
03.2004  ;     0.150;03   ;04   ;02   ;     0.520;31   ;     ;01   ;
04.2004  ;     0.550;01   ;     ;01   ;    12.400;29   ;     ;01   ;
05.2004  ;     5.970;03   ;     ;01   ;    25.100;20   ;     ;01   ;
06.2004  ;     3.440;30   ;     ;01   ;    11.400;01   ;     ;01   ;
07.2004  ;     3.110;22   ;     ;01   ;    22.800;24   ;     ;01   ;
08.2004  ;     4.880;29   ;     ;01   ;    24.500;08   ;     ;01   ;
09.2004  ;     3.440;27   ;30   ;04   ;     5.700;01   ;     ;01   ;
10.2004  ;     2.550;28   ;31   ;04   ;     3.440;01   ;03   ;03   ;
11.2004  ;     2.040;30   ;     ;01   ;     3.280;05   ;11   ;07   ;
12.2004  ;     0.960;31   ;     ;01   ;     2.030;01   ;     ;01   ;
01.2005  ;     0.100;30   ;31   ;02   ;     0.910;01   ;     ;01   ;
02.2005  ;     0.059;28   ;     ;01   ;     0.097;01   ;     ;01   ;
03.2005  ;     0.050;07   ;     ;01   ;     0.690;31   ;     ;01   ;
04.2005  ;     0.790;01   ;     ;01   ;    22.900;29   ;     ;01   ;
05.2005  ;     7.950;24   ;     ;01   ;    60.900;31   ;     ;01   ;
06.2005  ;     4.770;30   ;     ;01   ;    45.900;01   ;     ;01   ;
07.2005  ;     3.450;14   ;15   ;02   ;     7.010;20   ;28   ;04   ;
08.2005  ;     1.900;25   ;26   ;02   ;     4.950;01   ;02   ;02   ;
09.2005  ;     2.100;21   ;29   ;09   ;     3.760;03   ;04   ;02   ;
10.2005  ;     2.310;01   ;13   ;13   ;     5.130;13   ;14   ;02   ;
11.2005  ;     0.710;30   ;     ;01   ;     2.670;01   ;06   ;06   ;
12.2005  ;     0.310;31   ;     ;01   ;     0.690;01   ;     ;01   ;
01.2006  ;          ;     ;     ;     ;     0.310;01   ;03   ;03   ;
