Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
20.01.2000; 42    ; 18    ;01     ;
31.01.2000; 53    ; 21    ;01     ;
10.02.2000; 62    ; 19    ;01     ;
20.02.2000; 57    ; 22    ;01     ;
29.02.2000; 49    ; 18    ;01     ;
10.03.2000; 48    ; 36    ;01     ;
20.03.2000; 47    ; 20    ;01     ;
31.03.2000; 46    ;  8    ;01     ;
30.11.2000;  7    ;  3    ;01     ;
10.12.2000; 25    ; 13    ;01     ;
20.12.2000; 32    ; 15    ;01     ;
31.12.2000; 43    ; 18    ;01     ;
10.01.2001; 48    ; 27    ;01     ;
20.01.2001; 57    ; 24    ;01     ;
31.01.2001; 62    ; 26    ;01     ;
10.02.2001; 63    ; 23    ;01     ;
20.02.2001; 63    ; 27    ;01     ;
28.02.2001; 64    ; 20    ;01     ;
10.03.2001; 50    ; 18    ;01     ;
20.03.2001; 36    ;  8    ;01     ;
10.12.2001; 31    ;  2    ;01     ;
20.12.2001; 34    ; 12    ;01     ;
31.12.2001; 63    ; 17    ;01     ;
10.01.2002; 63    ; 30    ;01     ;
20.01.2002; 63    ; 21    ;01     ;
31.01.2002; 61    ; 30    ;01     ;
10.02.2002; 61    ; 38    ;01     ;
20.02.2002; 60    ; 39    ;01     ;
28.02.2002; 57    ; 17    ;01     ;
10.03.2002; 47    ;  5    ;01     ;
30.11.2002; 20    ;  5    ;01     ;
10.12.2002; 40    ; 16    ;01     ;
20.12.2002; 42    ; 11    ;01     ;
31.12.2002; 47    ;  9    ;01     ;
10.01.2003; 50    ; 15    ;01     ;
20.01.2003; 53    ; 17    ;01     ;
31.01.2003; 60    ; 15    ;01     ;
10.02.2003; 61    ; 16    ;01     ;
20.02.2003; 61    ; 14    ;01     ;
28.02.2003; 59    ; 12    ;01     ;
10.03.2003; 59    ;  5    ;01     ;
20.03.2003; 58    ;  1    ;01     ;
30.11.2003;  4    ;  9    ;01     ;
10.12.2003; 14    ;  9    ;01     ;
20.12.2003; 40    ; 16    ;01     ;
31.12.2003; 44    ; 20    ;01     ;
10.01.2004; 44    ; 18    ;01     ;
20.01.2004; 47    ; 29    ;01     ;
31.01.2004; 48    ; 31    ;01     ;
10.02.2004; 46    ; 34    ;01     ;
20.02.2004; 41    ; 29    ;01     ;
29.02.2004; 37    ; 24    ;01     ;
10.03.2004; 32    ; 18    ;01     ;
20.03.2004; 31    ; 14    ;01     ;
