Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2014  ;     2.440;31   ;     ;01   ;     7.530;01   ;     ;01   ;
02.2014  ;     1.920;28   ;     ;01   ;     2.410;01   ;     ;01   ;
03.2014  ;     2.100;01   ;     ;01   ;    18.500;31   ;     ;01   ;
04.2014  ;    20.500;01   ;     ;01   ;    41.300;28   ;29   ;02   ;
05.2014  ;    38.100;02   ;     ;01   ;   210.000;21   ;     ;01   ;
06.2014  ;    33.200;30   ;     ;01   ;   162.000;16   ;     ;01   ;
07.2014  ;    17.900;11   ;12   ;02   ;   112.000;23   ;     ;01   ;
08.2014  ;    19.700;11   ;31   ;02   ;    63.600;16   ;     ;01   ;
09.2014  ;    17.200;03   ;04   ;02   ;    76.200;12   ;     ;01   ;
10.2014  ;    25.300;01   ;02   ;02   ;   176.000;07   ;08   ;02   ;
11.2014  ;    21.600;30   ;     ;01   ;    90.200;10   ;     ;01   ;
12.2014  ;    12.500;31   ;     ;01   ;    21.200;01   ;     ;01   ;
01.2015  ;     4.880;31   ;     ;01   ;    12.100;01   ;     ;01   ;
02.2015  ;     4.440;28   ;     ;01   ;     4.830;01   ;     ;01   ;
03.2015  ;     4.280;13   ;     ;01   ;   331.000;31   ;     ;01   ;
04.2015  ;   203.000;13   ;15   ;03   ;   444.000;04   ;05   ;02   ;
05.2015  ;    52.800;31   ;     ;01   ;   278.000;01   ;02   ;02   ;
06.2015  ;    32.000;30   ;     ;01   ;   197.000;16   ;     ;01   ;
07.2015  ;    21.500;31   ;     ;01   ;   184.000;17   ;     ;01   ;
08.2015  ;    13.700;09   ;10   ;02   ;    88.800;25   ;     ;01   ;
09.2015  ;    14.500;30   ;     ;01   ;    87.400;06   ;     ;01   ;
10.2015  ;    14.400;01   ;     ;01   ;    57.700;30   ;     ;01   ;
11.2015  ;     8.500;30   ;     ;01   ;    54.100;01   ;     ;01   ;
12.2015  ;     3.830;31   ;     ;01   ;     8.200;01   ;     ;01   ;
01.2016  ;     2.500;31   ;     ;01   ;     3.790;01   ;     ;01   ;
02.2016  ;     1.640;11   ;     ;01   ;     2.670;29   ;     ;01   ;
03.2016  ;     2.560;17   ;     ;01   ;    50.400;31   ;     ;01   ;
04.2016  ;    55.500;01   ;     ;01   ;   328.000;27   ;     ;01   ;
05.2016  ;    56.000;31   ;     ;01   ;   328.000;20   ;     ;01   ;
06.2016  ;    22.100;24   ;     ;01   ;   167.000;29   ;     ;01   ;
07.2016  ;    21.100;14   ;     ;01   ;   119.000;01   ;     ;01   ;
08.2016  ;    21.400;14   ;     ;01   ;   550.000;29   ;30   ;02   ;
09.2016  ;    29.700;30   ;     ;01   ;   457.000;03   ;     ;01   ;
10.2016  ;    22.700;05   ;     ;01   ;    73.900;14   ;     ;01   ;
11.2016  ;    23.700;10   ;     ;01   ;    51.000;01   ;     ;01   ;
12.2016  ;    10.100;31   ;     ;01   ;    24.300;01   ;     ;01   ;
01.2017  ;     5.790;31   ;     ;01   ;     9.970;01   ;     ;01   ;
02.2017  ;     4.410;28   ;     ;01   ;     5.630;01   ;     ;01   ;
03.2017  ;     4.280;10   ;     ;01   ;   153.000;31   ;     ;01   ;
04.2017  ;   149.000;28   ;     ;01   ;   312.000;12   ;     ;01   ;
05.2017  ;    30.500;31   ;     ;01   ;   153.000;01   ;     ;01   ;
06.2017  ;    28.200;01   ;     ;01   ;   131.000;15   ;     ;01   ;
07.2017  ;    15.900;20   ;     ;01   ;   361.000;26   ;     ;01   ;
08.2017  ;     8.170;31   ;     ;01   ;    60.600;01   ;     ;01   ;
09.2017  ;     5.790;26   ;     ;01   ;     9.300;04   ;     ;01   ;
10.2017  ;     5.440;11   ;20   ;05   ;     7.130;01   ;     ;01   ;
11.2017  ;     5.780;30   ;     ;01   ;    10.300;13   ;     ;01   ;
12.2017  ;     3.280;31   ;     ;01   ;     5.510;01   ;     ;01   ;
01.2018  ;     1.820;31   ;     ;01   ;     3.280;01   ;     ;01   ;
02.2018  ;     1.480;28   ;     ;01   ;     1.810;01   ;     ;01   ;
03.2018  ;     1.510;01   ;     ;01   ;    94.300;28   ;     ;01   ;
04.2018  ;    43.200;11   ;     ;01   ;   114.000;21   ;     ;01   ;
05.2018  ;    40.300;31   ;     ;01   ;   328.000;10   ;     ;01   ;
06.2018  ;    12.800;21   ;     ;01   ;    42.700;02   ;     ;01   ;
07.2018  ;    10.300;13   ;     ;01   ;   106.000;20   ;     ;01   ;
08.2018  ;    14.400;04   ;     ;01   ;   513.000;19   ;     ;01   ;
09.2018  ;    34.400;30   ;     ;01   ;   493.000;01   ;     ;01   ;
10.2018  ;    22.300;10   ;     ;01   ;    76.600;30   ;     ;01   ;
11.2018  ;    33.900;30   ;     ;01   ;    71.500;01   ;     ;01   ;
12.2018  ;     7.280;31   ;     ;01   ;    31.900;01   ;     ;01   ;
