Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2011  ;          ;     ;     ;     ;          ;     ;     ;     ;
02.2011  ;          ;     ;     ;     ;          ;     ;     ;     ;
03.2011  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2011  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2011  ;   113.000;29   ;     ;01   ;   423.000;21   ;     ;01   ;
06.2011  ;   141.000;05   ;     ;01   ;   843.000;22   ;     ;01   ;
07.2011  ;   145.000;29   ;     ;01   ;   577.000;11   ;     ;01   ;
08.2011  ;   119.000;04   ;     ;01   ;   589.000;12   ;     ;01   ;
09.2011  ;   112.000;23   ;     ;01   ;   237.000;08   ;     ;01   ;
10.2011  ;    95.800;14   ;22   ;03   ;   199.000;25   ;     ;01   ;
11.2011  ;    45.900;30   ;     ;01   ;   108.000;01   ;02   ;02   ;
12.2011  ;    24.300;31   ;     ;01   ;    44.700;01   ;     ;01   ;
01.2012  ;    17.700;31   ;     ;01   ;    24.000;01   ;     ;01   ;
02.2012  ;    12.000;29   ;     ;01   ;    17.500;01   ;     ;01   ;
03.2012  ;     6.790;31   ;     ;01   ;    11.900;01   ;     ;01   ;
04.2012  ;     7.170;01   ;     ;01   ;  1110.000;28   ;     ;01   ;
05.2012  ;   106.000;31   ;     ;01   ;   995.000;07   ;     ;01   ;
06.2012  ;    95.800;30   ;     ;01   ;   181.000;07   ;     ;01   ;
07.2012  ;    91.200;02   ;     ;01   ;   771.000;29   ;     ;01   ;
08.2012  ;    99.300;28   ;29   ;02   ;  1100.000;31   ;     ;01   ;
09.2012  ;   363.000;19   ;     ;01   ;  1170.000;01   ;     ;01   ;
10.2012  ;   146.000;31   ;     ;01   ;   432.000;15   ;     ;01   ;
11.2012  ;    62.000;30   ;     ;01   ;   128.000;01   ;     ;01   ;
12.2012  ;    26.100;31   ;     ;01   ;    60.000;01   ;     ;01   ;
01.2013  ;    19.500;31   ;     ;01   ;    25.900;01   ;     ;01   ;
02.2013  ;    11.300;28   ;     ;01   ;    19.200;01   ;     ;01   ;
03.2013  ;     6.240;31   ;     ;01   ;    11.100;01   ;     ;01   ;
04.2013  ;     6.670;01   ;     ;01   ;  1000.000;30   ;     ;01   ;
05.2013  ;   277.000;28   ;     ;01   ;  1330.000;31   ;     ;01   ;
06.2013  ;   209.000;30   ;     ;01   ;  1210.000;01   ;     ;01   ;
07.2013  ;   185.000;04   ;     ;01   ;   712.000;31   ;     ;01   ;
08.2013  ;   306.000;31   ;     ;01   ;   759.000;15   ;     ;01   ;
09.2013  ;   193.000;11   ;     ;01   ;   562.000;25   ;     ;01   ;
10.2013  ;    87.700;31   ;     ;01   ;   430.000;14   ;     ;01   ;
11.2013  ;    52.600;30   ;     ;01   ;    86.200;01   ;     ;01   ;
12.2013  ;    17.700;31   ;     ;01   ;    51.500;01   ;     ;01   ;
01.2014  ;     8.940;31   ;     ;01   ;    16.600;01   ;     ;01   ;
02.2014  ;     7.940;28   ;     ;01   ;     8.820;01   ;     ;01   ;
03.2014  ;     7.630;26   ;     ;01   ;    10.500;31   ;     ;01   ;
04.2014  ;    11.200;01   ;     ;01   ;   255.000;27   ;     ;01   ;
05.2014  ;    99.500;20   ;     ;01   ;   357.000;07   ;     ;01   ;
06.2014  ;   119.000;25   ;     ;01   ;   296.000;08   ;     ;01   ;
07.2014  ;   125.000;03   ;04   ;02   ;   960.000;23   ;     ;01   ;
08.2014  ;   133.000;31   ;     ;01   ;   372.000;01   ;     ;01   ;
09.2014  ;   133.000;01   ;02   ;02   ;   247.000;06   ;     ;01   ;
10.2014  ;    26.300;31   ;     ;01   ;   190.000;01   ;     ;01   ;
11.2014  ;    18.600;28   ;30   ;03   ;    25.300;04   ;     ;01   ;
12.2014  ;    17.800;30   ;31   ;02   ;    18.600;01   ;04   ;04   ;
01.2015  ;     4.130;31   ;     ;01   ;    16.600;01   ;     ;01   ;
02.2015  ;     3.680;28   ;     ;01   ;     4.120;01   ;02   ;02   ;
03.2015  ;     3.300;09   ;     ;01   ;     7.520;31   ;     ;01   ;
04.2015  ;     7.720;01   ;     ;01   ;   538.000;22   ;     ;01   ;
05.2015  ;   176.000;29   ;     ;01   ;   569.000;05   ;     ;01   ;
06.2015  ;   160.000;08   ;     ;01   ;   270.000;23   ;     ;01   ;
07.2015  ;   201.000;11   ;12   ;02   ;   843.000;14   ;     ;01   ;
08.2015  ;   164.000;31   ;     ;01   ;   523.000;10   ;     ;01   ;
09.2015  ;   143.000;08   ;09   ;02   ;   460.000;28   ;     ;01   ;
10.2015  ;   141.000;31   ;     ;01   ;   533.000;03   ;     ;01   ;
11.2015  ;    35.900;30   ;     ;01   ;   128.000;01   ;     ;01   ;
12.2015  ;    24.900;31   ;     ;01   ;    35.500;01   ;     ;01   ;
01.2016  ;    10.700;31   ;     ;01   ;    24.100;01   ;     ;01   ;
02.2016  ;     7.230;29   ;     ;01   ;    10.600;01   ;     ;01   ;
03.2016  ;     3.040;25   ;     ;01   ;     6.800;01   ;     ;01   ;
04.2016  ;     5.290;01   ;     ;01   ;   710.000;25   ;     ;01   ;
05.2016  ;   188.000;11   ;25   ;03   ;   575.000;28   ;     ;01   ;
06.2016  ;   267.000;04   ;     ;01   ;  1330.000;14   ;     ;01   ;
07.2016  ;   259.000;21   ;     ;01   ;  1230.000;03   ;     ;01   ;
08.2016  ;   302.000;06   ;     ;01   ;   980.000;14   ;     ;01   ;
09.2016  ;   296.000;23   ;     ;01   ;   723.000;08   ;     ;01   ;
10.2016  ;   102.000;31   ;     ;01   ;   294.000;01   ;     ;01   ;
11.2016  ;    47.900;30   ;     ;01   ;   100.000;01   ;     ;01   ;
12.2016  ;    18.500;31   ;     ;01   ;    47.500;01   ;     ;01   ;
01.2017  ;     8.840;31   ;     ;01   ;    18.300;01   ;     ;01   ;
02.2017  ;     5.060;28   ;     ;01   ;     8.550;01   ;     ;01   ;
03.2017  ;     4.590;20   ;     ;01   ;    11.500;31   ;     ;01   ;
04.2017  ;    11.100;01   ;     ;01   ;   462.000;29   ;     ;01   ;
05.2017  ;   139.000;24   ;     ;01   ;   630.000;14   ;     ;01   ;
06.2017  ;   127.000;18   ;29   ;02   ;   374.000;20   ;     ;01   ;
07.2017  ;   118.000;10   ;     ;01   ;   437.000;14   ;     ;01   ;
08.2017  ;   208.000;04   ;     ;01   ;   880.000;10   ;11   ;02   ;
09.2017  ;   220.000;23   ;     ;01   ;   439.000;26   ;     ;01   ;
10.2017  ;   126.000;31   ;     ;01   ;   435.000;03   ;     ;01   ;
11.2017  ;    52.600;30   ;     ;01   ;   115.000;01   ;     ;01   ;
12.2017  ;    25.800;31   ;     ;01   ;    51.300;01   ;     ;01   ;
