Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     2.810;20   ;     ;01   ;     3.200;31   ;     ;01   ;
02.2000  ;     2.910;29   ;     ;01   ;     3.480;10   ;     ;01   ;
03.2000  ;     2.940;30   ;31   ;02   ;     3.270;01   ;     ;01   ;
04.2000  ;     3.330;26   ;     ;01   ;    24.400;01   ;     ;01   ;
05.2000  ;     4.510;31   ;     ;01   ;    12.900;01   ;     ;01   ;
06.2000  ;     3.940;20   ;24   ;05   ;     4.680;27   ;     ;01   ;
07.2000  ;     3.600;18   ;20   ;03   ;     7.150;31   ;     ;01   ;
08.2000  ;     4.180;07   ;     ;01   ;    28.600;09   ;     ;01   ;
09.2000  ;     3.940;20   ;24   ;05   ;     6.780;01   ;     ;01   ;
10.2000  ;     3.840;31   ;     ;01   ;     5.400;11   ;     ;01   ;
11.2000  ;     2.710;30   ;     ;01   ;     3.800;01   ;     ;01   ;
12.2000  ;     2.090;31   ;     ;01   ;     2.700;01   ;     ;01   ;
01.2001  ;     1.910;10   ;     ;01   ;     2.930;31   ;     ;01   ;
02.2001  ;     2.490;10   ;     ;01   ;     2.890;01   ;20   ;02   ;
03.2001  ;     2.790;01   ;     ;01   ;     3.350;31   ;     ;01   ;
04.2001  ;     5.910;01   ;     ;01   ;    34.700;12   ;     ;01   ;
05.2001  ;     4.740;31   ;     ;01   ;    46.600;10   ;     ;01   ;
06.2001  ;     4.020;23   ;25   ;02   ;     4.740;01   ;06   ;02   ;
07.2001  ;     4.020;02   ;     ;01   ;     6.610;28   ;     ;01   ;
08.2001  ;     4.020;15   ;18   ;04   ;     6.510;22   ;     ;01   ;
09.2001  ;     3.860;04   ;30   ;22   ;     4.100;01   ;09   ;03   ;
10.2001  ;     3.080;25   ;     ;01   ;     5.640;29   ;30   ;02   ;
11.2001  ;     3.060;30   ;     ;01   ;     4.720;01   ;     ;01   ;
12.2001  ;     2.190;20   ;     ;01   ;     2.980;01   ;     ;01   ;
01.2002  ;     2.510;01   ;     ;01   ;     2.820;10   ;     ;01   ;
02.2002  ;     2.650;10   ;     ;01   ;     3.160;20   ;     ;01   ;
03.2002  ;     3.100;01   ;     ;01   ;     3.490;10   ;     ;01   ;
04.2002  ;     3.400;08   ;     ;01   ;     8.990;28   ;     ;01   ;
05.2002  ;     4.500;25   ;27   ;03   ;     6.410;01   ;     ;01   ;
06.2002  ;     3.940;26   ;27   ;02   ;     5.900;01   ;     ;01   ;
07.2002  ;     3.860;09   ;     ;01   ;     8.330;11   ;     ;01   ;
08.2002  ;     3.860;19   ;24   ;06   ;     4.900;03   ;04   ;02   ;
09.2002  ;     3.780;23   ;26   ;04   ;     4.660;03   ;04   ;02   ;
10.2002  ;     3.700;18   ;     ;01   ;     4.340;12   ;13   ;02   ;
11.2002  ;     2.430;30   ;     ;01   ;     3.730;01   ;     ;01   ;
12.2002  ;     2.270;31   ;     ;01   ;     2.460;09   ;10   ;02   ;
01.2003  ;     1.890;10   ;31   ;02   ;     2.390;20   ;     ;01   ;
02.2003  ;     1.890;01   ;02   ;02   ;     2.360;28   ;     ;01   ;
03.2003  ;     2.380;01   ;     ;01   ;     2.590;10   ;     ;01   ;
04.2003  ;     2.590;01   ;     ;01   ;     8.060;22   ;     ;01   ;
05.2003  ;     4.390;24   ;25   ;02   ;     6.290;01   ;     ;01   ;
06.2003  ;     3.430;26   ;     ;01   ;     4.990;29   ;     ;01   ;
07.2003  ;     3.940;04   ;05   ;02   ;    70.200;19   ;     ;01   ;
08.2003  ;     5.470;31   ;     ;01   ;    30.300;16   ;     ;01   ;
09.2003  ;     4.760;30   ;     ;01   ;     7.340;18   ;     ;01   ;
10.2003  ;     3.680;24   ;     ;01   ;     4.690;01   ;02   ;02   ;
11.2003  ;     2.900;30   ;     ;01   ;     4.430;01   ;     ;01   ;
12.2003  ;     2.440;31   ;     ;01   ;     2.880;01   ;     ;01   ;
01.2004  ;     2.070;20   ;     ;01   ;     2.500;10   ;     ;01   ;
02.2004  ;     2.010;29   ;     ;01   ;     2.310;01   ;05   ;05   ;
03.2004  ;     2.020;01   ;02   ;02   ;     2.430;31   ;     ;01   ;
04.2004  ;     2.430;01   ;05   ;05   ;    76.200;12   ;     ;01   ;
05.2004  ;     6.900;31   ;     ;01   ;    62.400;12   ;     ;01   ;
06.2004  ;     5.170;26   ;     ;01   ;     6.810;01   ;     ;01   ;
07.2004  ;     4.840;30   ;     ;01   ;     6.040;04   ;     ;01   ;
08.2004  ;     4.840;26   ;28   ;03   ;     7.970;31   ;     ;01   ;
09.2004  ;     4.510;30   ;     ;01   ;     7.430;01   ;     ;01   ;
10.2004  ;     3.710;31   ;     ;01   ;     4.620;20   ;     ;01   ;
11.2004  ;     3.330;08   ;     ;01   ;     3.660;01   ;     ;01   ;
12.2004  ;     2.950;31   ;     ;01   ;     3.520;10   ;     ;01   ;
01.2005  ;     2.840;20   ;     ;01   ;     3.040;10   ;     ;01   ;
02.2005  ;     2.730;10   ;     ;01   ;     2.870;01   ;     ;01   ;
03.2005  ;     2.700;10   ;     ;01   ;     3.750;31   ;     ;01   ;
04.2005  ;     3.800;01   ;     ;01   ;    77.900;22   ;     ;01   ;
05.2005  ;     5.840;28   ;     ;01   ;    11.900;05   ;06   ;02   ;
06.2005  ;     4.660;30   ;     ;01   ;     7.730;19   ;20   ;02   ;
07.2005  ;     4.370;31   ;     ;01   ;     5.250;02   ;     ;01   ;
08.2005  ;     4.080;28   ;     ;01   ;     5.020;16   ;17   ;02   ;
09.2005  ;     4.000;06   ;26   ;09   ;     4.590;01   ;02   ;02   ;
10.2005  ;     3.470;25   ;     ;01   ;     4.290;01   ;     ;01   ;
11.2005  ;     2.590;30   ;     ;01   ;     3.610;01   ;     ;01   ;
12.2005  ;     2.440;20   ;     ;01   ;     2.760;10   ;     ;01   ;
01.2006  ;     2.590;01   ;04   ;04   ;     2.700;31   ;     ;01   ;
02.2006  ;     2.350;28   ;     ;01   ;     2.690;01   ;     ;01   ;
03.2006  ;     2.390;01   ;     ;01   ;     2.900;20   ;     ;01   ;
