Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 12    ; 14    ;01     ;
20.01.2000; 15    ; 17    ;01     ;
31.01.2000; 13    ; 11    ;01     ;
10.02.2000; 14    ; 10    ;01     ;
20.02.2000; 14    ; 13    ;01     ;
29.02.2000; 18    ;  7    ;01     ;
20.12.2000; 11    ; 13    ;01     ;
31.12.2000; 13    ; 15    ;01     ;
10.01.2001; 18    ; 16    ;01     ;
20.01.2001; 21    ; 17    ;01     ;
31.01.2001; 22    ; 19    ;01     ;
10.02.2001; 19    ; 20    ;01     ;
20.02.2001; 15    ; 24    ;01     ;
10.12.2001;  3    ;  3    ;01     ;
20.12.2001;  4    ;  5    ;01     ;
31.12.2001;  6    ;  8    ;01     ;
10.01.2002;  7    ;  9    ;01     ;
20.01.2002; 10    ; 14    ;01     ;
31.01.2002; 10    ; 16    ;01     ;
10.02.2002; 10    ; 16    ;01     ;
20.02.2002; 10    ; 23    ;01     ;
28.02.2002; 10    ; 21    ;01     ;
10.12.2002;  4    ;  2    ;01     ;
20.12.2002;  5    ;  7    ;01     ;
31.12.2002;  9    ; 12    ;01     ;
10.01.2003; 12    ; 16    ;01     ;
20.01.2003; 12    ; 16    ;01     ;
31.01.2003;  9    ; 14    ;01     ;
10.02.2003;  9    ; 18    ;01     ;
20.02.2003;  8    ; 20    ;01     ;
31.12.2003; 12    ; 11    ;01     ;
10.01.2004; 13    ; 20    ;01     ;
20.01.2004; 14    ; 24    ;01     ;
31.01.2004; 15    ; 25    ;01     ;
10.02.2004; 17    ; 27    ;01     ;
20.02.2004; 17    ; 34    ;01     ;
29.02.2004; 16    ; 36    ;01     ;
10.01.2005; 12    ; 13    ;01     ;
20.01.2005; 13    ; 14    ;01     ;
31.01.2005; 16    ; 20    ;01     ;
10.02.2005; 15    ; 17    ;01     ;
20.02.2005; 12    ; 17    ;01     ;
28.02.2005; 11    ; 23    ;01     ;
20.12.2005; 13    ;  9    ;01     ;
31.12.2005; 13    ; 12    ;01     ;
10.01.2006; 14    ; 13    ;01     ;
20.01.2006; 16    ; 15    ;01     ;
31.01.2006; 16    ; 15    ;01     ;
10.02.2006; 15    ; 17    ;01     ;
20.02.2006; 14    ; 22    ;01     ;
28.02.2006; 13    ; 31    ;01     ;
30.11.2006;  4    ;       ;01     ;
10.12.2006; 22    ;  5    ;01     ;
20.12.2006; 22    ;  5    ;01     ;
31.12.2006; 23    ;  5    ;01     ;
10.01.2007; 25    ;  1    ;01     ;
20.01.2007; 19    ;  3    ;01     ;
31.01.2007; 18    ;  4    ;01     ;
10.02.2007; 18    ;  6    ;01     ;
20.02.2007; 18    ;  8    ;01     ;
28.02.2007; 17    ;  9    ;01     ;
30.11.2007; 26    ;  2    ;01     ;
10.12.2007; 26    ;  4    ;01     ;
20.12.2007; 28    ;  4    ;01     ;
31.12.2007; 31    ;  5    ;01     ;
10.01.2008; 34    ;  8    ;01     ;
20.01.2008; 34    ;  8    ;01     ;
31.01.2008; 34    ; 10    ;01     ;
10.02.2008; 35    ; 10    ;01     ;
20.02.2008; 33    ; 12    ;01     ;
29.02.2008; 31    ;  9    ;01     ;
30.11.2008;  9    ;  5    ;01     ;
10.12.2008; 11    ;  6    ;01     ;
20.12.2008; 12    ; 17    ;01     ;
31.12.2008; 21    ; 14    ;01     ;
10.01.2009; 11    ; 15    ;01     ;
20.01.2009; 16    ; 16    ;01     ;
31.01.2009;  9    ; 19    ;01     ;
10.02.2009; 13    ; 21    ;01     ;
20.02.2009; 12    ; 22    ;01     ;
28.02.2009; 10    ; 18    ;01     ;
30.11.2009; 13    ;  5    ;01     ;
10.12.2009; 11    ;  8    ;01     ;
20.12.2009; 20    ; 11    ;01     ;
31.12.2009; 25    ; 15    ;01     ;
10.01.2010; 21    ;  8    ;01     ;
20.01.2010; 25    ; 17    ;01     ;
31.01.2010; 24    ; 18    ;01     ;
10.02.2010; 17    ; 21    ;01     ;
20.02.2010; 16    ; 30    ;01     ;
28.02.2010; 15    ; 32    ;01     ;
10.03.2010; 21    ; 23    ;01     ;
20.03.2010; 17    ; 27    ;01     ;
