Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 25    ; 16    ;01     ;
20.01.2000; 26    ; 13    ;01     ;
31.01.2000; 32    ; 17    ;01     ;
10.02.2000; 35    ;  6    ;01     ;
20.02.2000; 41    ;  6    ;01     ;
29.02.2000; 42    ;  7    ;01     ;
10.03.2000; 42    ; 16    ;01     ;
20.03.2000; 42    ; 19    ;01     ;
31.03.2000; 41    ;  9    ;01     ;
10.04.2000; 37    ;       ;01     ;
30.11.2000; 16    ;  1    ;01     ;
10.12.2000; 44    ;  2    ;01     ;
20.12.2000; 50    ;  4    ;01     ;
31.12.2000; 56    ;  5    ;01     ;
10.01.2001; 62    ; 11    ;01     ;
20.01.2001; 62    ; 11    ;01     ;
31.01.2001; 68    ; 11    ;01     ;
10.02.2001; 68    ; 15    ;01     ;
20.02.2001; 69    ; 17    ;01     ;
28.02.2001; 67    ; 19    ;01     ;
10.03.2001; 85    ; 29    ;01     ;
20.03.2001; 88    ; 15    ;01     ;
31.03.2001; 81    ; 15    ;01     ;
10.04.2001; 78    ;  0    ;01     ;
20.11.2001; 14    ;       ;01     ;
30.11.2001; 26    ;  3    ;01     ;
10.12.2001; 38    ;  3    ;01     ;
20.12.2001; 45    ;  9    ;01     ;
31.12.2001; 49    ; 10    ;01     ;
10.01.2002; 65    ;  2    ;01     ;
20.01.2002; 67    ;  5    ;01     ;
31.01.2002; 72    ; 10    ;01     ;
10.02.2002; 78    ; 10    ;01     ;
20.02.2002; 80    ; 34    ;01     ;
28.02.2002; 81    ; 32    ;01     ;
10.03.2002; 83    ;       ;01     ;
20.03.2002; 83    ;       ;01     ;
31.03.2002; 72    ;  2    ;01     ;
10.04.2002; 49    ;       ;01     ;
30.11.2002; 33    ; 15    ;01     ;
10.12.2002; 37    ; 12    ;01     ;
20.12.2002; 45    ;  9    ;01     ;
31.12.2002; 50    ;  9    ;01     ;
10.01.2003; 55    ; 13    ;01     ;
20.01.2003; 58    ; 17    ;01     ;
31.01.2003; 62    ; 23    ;01     ;
10.02.2003; 61    ; 27    ;01     ;
20.02.2003; 61    ; 24    ;01     ;
28.02.2003; 59    ; 23    ;01     ;
10.03.2003; 59    ; 22    ;01     ;
20.03.2003; 58    ; 18    ;01     ;
31.03.2003; 57    ; 19    ;01     ;
10.12.2003; 46    ;  3    ;01     ;
20.12.2003; 56    ;  3    ;01     ;
31.12.2003; 59    ;  8    ;01     ;
10.01.2004; 60    ; 10    ;01     ;
20.01.2004; 63    ; 11    ;01     ;
31.01.2004; 65    ; 28    ;01     ;
10.02.2004; 67    ; 29    ;01     ;
20.02.2004; 73    ; 31    ;01     ;
29.02.2004; 69    ; 32    ;01     ;
10.03.2004; 67    ; 30    ;01     ;
20.03.2004; 68    ; 21    ;01     ;
31.03.2004; 60    ; 20    ;01     ;
10.04.2004; 58    ;       ;01     ;
20.04.2004; 56    ;       ;01     ;
10.12.2004; 34    ;  5    ;01     ;
20.12.2004; 38    ; 10    ;01     ;
31.12.2004; 40    ; 14    ;01     ;
10.01.2005; 49    ; 13    ;01     ;
20.01.2005; 49    ; 12    ;01     ;
31.01.2005; 54    ; 18    ;01     ;
10.02.2005; 55    ; 18    ;01     ;
20.02.2005; 56    ; 19    ;01     ;
28.02.2005; 58    ; 18    ;01     ;
10.03.2005; 58    ; 18    ;01     ;
20.03.2005; 58    ; 15    ;01     ;
31.03.2005; 53    ; 10    ;01     ;
10.04.2005; 51    ;  2    ;01     ;
30.11.2005; 14    ; 10    ;01     ;
10.12.2005; 27    ; 14    ;01     ;
20.12.2005; 34    ; 14    ;01     ;
31.12.2005; 39    ; 13    ;01     ;
10.01.2006; 45    ; 12    ;01     ;
20.01.2006; 46    ; 15    ;01     ;
31.01.2006; 48    ; 16    ;01     ;
10.02.2006; 49    ; 18    ;01     ;
20.02.2006; 50    ; 17    ;01     ;
28.02.2006; 51    ; 35    ;01     ;
10.03.2006; 49    ; 33    ;01     ;
20.03.2006; 47    ; 27    ;01     ;
31.03.2006; 47    ;       ;01     ;
10.04.2006; 47    ;       ;01     ;
20.04.2006; 27    ;       ;01     ;
10.12.2006; 32    ;  2    ;01     ;
20.12.2006; 40    ;  5    ;01     ;
31.12.2006; 44    ; 18    ;01     ;
10.01.2007; 56    ; 10    ;01     ;
20.01.2007; 70    ;  4    ;01     ;
31.01.2007; 70    ;  5    ;01     ;
10.02.2007; 70    ;  6    ;01     ;
20.02.2007; 77    ;  6    ;01     ;
28.02.2007; 77    ;  6    ;01     ;
10.03.2007; 77    ; 22    ;01     ;
20.03.2007; 75    ;  2    ;01     ;
31.03.2007; 78    ;  2    ;01     ;
10.04.2007; 63    ;  6    ;01     ;
30.11.2007; 30    ;       ;01     ;
10.12.2007; 35    ;  3    ;01     ;
20.12.2007; 41    ;  6    ;01     ;
31.12.2007; 47    ; 20    ;01     ;
10.01.2008; 52    ; 16    ;01     ;
20.01.2008; 56    ; 17    ;01     ;
31.01.2008; 57    ; 16    ;01     ;
10.02.2008; 57    ; 15    ;01     ;
20.02.2008; 60    ; 14    ;01     ;
29.02.2008; 60    ; 14    ;01     ;
10.03.2008; 62    ; 11    ;01     ;
20.03.2008; 62    ;  3    ;01     ;
30.11.2008; 26    ;  2    ;01     ;
10.12.2008; 30    ;  7    ;01     ;
