Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;    13.800;31   ;     ;01   ;    33.100;01   ;     ;01   ;
02.2000  ;     6.990;29   ;     ;01   ;    13.600;01   ;     ;01   ;
03.2000  ;     7.030;01   ;     ;01   ;     8.810;31   ;     ;01   ;
04.2000  ;     8.910;01   ;     ;01   ;  1600.000;30   ;     ;01   ;
05.2000  ;   275.000;15   ;     ;01   ;  2030.000;26   ;     ;01   ;
06.2000  ;   144.000;18   ;     ;01   ;   828.000;01   ;     ;01   ;
07.2000  ;   220.000;02   ;     ;01   ;  2340.000;30   ;     ;01   ;
08.2000  ;   298.000;30   ;     ;01   ;  2550.000;01   ;     ;01   ;
09.2000  ;   235.000;20   ;30   ;02   ;   706.000;06   ;     ;01   ;
10.2000  ;    64.200;31   ;     ;01   ;   235.000;01   ;     ;01   ;
11.2000  ;    22.000;30   ;     ;01   ;    61.200;02   ;     ;01   ;
12.2000  ;     6.570;31   ;     ;01   ;    20.900;01   ;     ;01   ;
01.2001  ;     1.330;31   ;     ;01   ;     6.280;01   ;     ;01   ;
02.2001  ;     0.570;28   ;     ;01   ;     1.300;01   ;     ;01   ;
03.2001  ;     0.650;01   ;     ;01   ;     4.890;31   ;     ;01   ;
04.2001  ;     6.440;01   ;     ;01   ;   988.000;30   ;     ;01   ;
05.2001  ;   429.000;28   ;     ;01   ;  3790.000;23   ;     ;01   ;
06.2001  ;   180.000;23   ;24   ;02   ;  7780.000;07   ;     ;01   ;
07.2001  ;   193.000;04   ;     ;01   ;  1430.000;12   ;     ;01   ;
08.2001  ;   256.000;03   ;04   ;02   ;  6420.000;08   ;     ;01   ;
09.2001  ;   216.000;30   ;     ;01   ;  1860.000;07   ;     ;01   ;
10.2001  ;   100.000;31   ;     ;01   ;   398.000;07   ;     ;01   ;
11.2001  ;    75.000;30   ;     ;01   ;   102.000;01   ;     ;01   ;
12.2001  ;     7.460;31   ;     ;01   ;    68.900;01   ;     ;01   ;
01.2002  ;     2.430;31   ;     ;01   ;     6.970;01   ;     ;01   ;
02.2002  ;     1.760;27   ;     ;01   ;     2.430;01   ;     ;01   ;
03.2002  ;     2.070;01   ;     ;01   ;    13.800;31   ;     ;01   ;
04.2002  ;    14.400;01   ;     ;01   ;   207.000;30   ;     ;01   ;
05.2002  ;   271.000;28   ;     ;01   ;  2640.000;31   ;     ;01   ;
06.2002  ;   117.000;16   ;     ;01   ;  2380.000;01   ;     ;01   ;
07.2002  ;   212.000;09   ;     ;01   ;  3330.000;26   ;     ;01   ;
08.2002  ;   241.000;25   ;     ;01   ;  2600.000;05   ;     ;01   ;
09.2002  ;   214.000;30   ;     ;01   ;  3300.000;04   ;     ;01   ;
10.2002  ;    62.000;31   ;     ;01   ;   206.000;01   ;     ;01   ;
11.2002  ;    24.700;30   ;     ;01   ;    57.200;01   ;     ;01   ;
12.2002  ;     3.300;31   ;     ;01   ;    22.600;01   ;     ;01   ;
01.2003  ;     2.150;31   ;     ;01   ;     3.270;01   ;     ;01   ;
02.2003  ;     1.350;28   ;     ;01   ;     2.120;01   ;     ;01   ;
03.2003  ;     0.930;25   ;     ;01   ;     5.200;31   ;     ;01   ;
04.2003  ;     5.500;01   ;     ;01   ;   456.000;26   ;     ;01   ;
05.2003  ;    59.000;09   ;     ;01   ;  6820.000;31   ;     ;01   ;
06.2003  ;   251.000;16   ;     ;01   ;  3600.000;01   ;     ;01   ;
07.2003  ;   201.000;29   ;     ;01   ;  4780.000;10   ;     ;01   ;
08.2003  ;   205.000;02   ;03   ;02   ;  3540.000;28   ;     ;01   ;
09.2003  ;   424.000;09   ;10   ;02   ;  3540.000;15   ;     ;01   ;
10.2003  ;   122.000;31   ;     ;01   ;  1010.000;01   ;     ;01   ;
11.2003  ;    54.200;30   ;     ;01   ;   108.000;01   ;     ;01   ;
12.2003  ;    23.900;31   ;     ;01   ;    54.100;01   ;     ;01   ;
01.2004  ;     7.000;31   ;     ;01   ;    22.900;01   ;     ;01   ;
02.2004  ;     6.640;29   ;     ;01   ;     7.550;20   ;     ;01   ;
03.2004  ;     6.680;01   ;     ;01   ;     7.770;31   ;     ;01   ;
04.2004  ;     7.810;01   ;     ;01   ;   825.000;30   ;     ;01   ;
05.2004  ;   390.000;08   ;     ;01   ;  4080.000;29   ;     ;01   ;
06.2004  ;   430.000;17   ;     ;01   ;  3680.000;19   ;     ;01   ;
07.2004  ;   152.000;14   ;     ;01   ;  5060.000;24   ;     ;01   ;
08.2004  ;   376.000;26   ;     ;01   ;  4860.000;05   ;     ;01   ;
09.2004  ;   313.000;14   ;16   ;03   ;  1670.000;03   ;     ;01   ;
10.2004  ;   132.000;31   ;     ;01   ;   615.000;01   ;     ;01   ;
11.2004  ;    34.300;30   ;     ;01   ;   129.000;01   ;     ;01   ;
12.2004  ;     9.420;31   ;     ;01   ;    32.600;01   ;     ;01   ;
01.2005  ;     6.790;31   ;     ;01   ;     9.290;01   ;     ;01   ;
02.2005  ;     3.220;28   ;     ;01   ;     6.700;01   ;     ;01   ;
03.2005  ;     1.950;31   ;     ;01   ;     3.150;01   ;     ;01   ;
04.2005  ;     2.160;01   ;     ;01   ;   191.000;30   ;     ;01   ;
05.2005  ;   185.000;05   ;     ;01   ;  3290.000;31   ;     ;01   ;
06.2005  ;   338.000;30   ;     ;01   ;  4720.000;03   ;     ;01   ;
07.2005  ;   259.000;13   ;31   ;03   ;  1850.000;05   ;     ;01   ;
08.2005  ;   212.000;28   ;     ;01   ;  1120.000;31   ;     ;01   ;
09.2005  ;   289.000;30   ;     ;01   ;  1860.000;12   ;     ;01   ;
10.2005  ;   100.000;31   ;     ;01   ;   345.000;15   ;     ;01   ;
