Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
02.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
03.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
06.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
07.2003  ;    40.000;29   ;     ;01   ;          ;     ;     ;     ;
08.2003  ;    40.000;03   ;     ;01   ;   262.000;28   ;     ;01   ;
09.2003  ;    65.400;09   ;     ;01   ;   203.000;17   ;     ;01   ;
10.2003  ;          ;     ;     ;     ;   107.000;01   ;     ;01   ;
11.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
12.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
01.2004  ;     0.410;31   ;     ;01   ;          ;     ;     ;     ;
02.2004  ;     0.130;20   ;26   ;07   ;     0.400;01   ;     ;01   ;
03.2004  ;     0.110;23   ;31   ;09   ;     0.140;01   ;06   ;06   ;
04.2004  ;     0.110;01   ;     ;01   ;          ;     ;     ;     ;
05.2004  ;          ;     ;     ;     ;          ;     ;     ;     ;
06.2004  ;    41.200;09   ;     ;01   ;   317.000;11   ;     ;01   ;
07.2004  ;    39.600;11   ;     ;01   ;          ;17   ;     ;01   ;
08.2004  ;    52.000;03   ;     ;01   ;          ;04   ;     ;01   ;
09.2004  ;    55.700;13   ;     ;01   ;   171.000;18   ;     ;01   ;
10.2004  ;    28.500;31   ;     ;01   ;    67.600;09   ;     ;01   ;
11.2004  ;     5.040;30   ;     ;01   ;    22.000;01   ;     ;01   ;
12.2004  ;          ;     ;     ;     ;          ;     ;     ;     ;
01.2006  ;          ;16   ;31   ;16   ;     0.770;01   ;     ;01   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;09   ;09   ;    40.700;30   ;     ;01   ;
05.2006  ;    13.900;31   ;     ;01   ;   336.000;02   ;     ;01   ;
06.2006  ;    13.600;02   ;     ;01   ;   319.000;20   ;     ;01   ;
