Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 76    ; 20    ;01     ;
20.01.2000; 77    ; 20    ;01     ;
30.01.2000; 80    ; 26    ;01     ;
10.02.2000; 98    ; 22    ;01     ;
20.02.2000;102    ; 20    ;01     ;
29.02.2000;103    ; 22    ;01     ;
10.03.2000;103    ; 22    ;01     ;
20.03.2000;103    ;  5    ;01     ;
31.03.2000;102    ;  8    ;01     ;
25.11.2000; 17    ; 14    ;01     ;
30.11.2000; 22    ; 17    ;01     ;
05.12.2000; 26    ; 19    ;01     ;
10.12.2000; 30    ; 22    ;01     ;
20.12.2000; 32    ; 26    ;01     ;
31.12.2000; 42    ; 28    ;01     ;
10.01.2001; 48    ; 34    ;01     ;
20.01.2001; 78    ; 36    ;01     ;
31.01.2001; 79    ; 37    ;01     ;
10.02.2001; 80    ; 24    ;01     ;
20.02.2001; 82    ; 22    ;01     ;
28.02.2001; 83    ; 21    ;01     ;
10.03.2001; 85    ; 32    ;01     ;
20.03.2001; 83    ; 28    ;01     ;
31.03.2001; 80    ; 35    ;01     ;
25.11.2001; 23    ;  0    ;01     ;
30.11.2001; 31    ;  0    ;01     ;
10.12.2001; 36    ;       ;01     ;
20.12.2001; 42    ;  8    ;01     ;
31.12.2001; 46    ;  6    ;01     ;
10.01.2002; 52    ; 16    ;01     ;
20.01.2002; 80    ; 12    ;01     ;
31.01.2002; 92    ; 18    ;01     ;
10.02.2002; 94    ; 22    ;01     ;
20.02.2002; 96    ; 28    ;01     ;
28.02.2002; 99    ; 14    ;01     ;
10.03.2002; 98    ;       ;01     ;
30.11.2002; 18    ;  5    ;01     ;
10.12.2002; 44    ; 10    ;01     ;
20.12.2002; 62    ; 14    ;01     ;
31.12.2002; 84    ; 18    ;01     ;
10.01.2003; 92    ; 18    ;01     ;
20.01.2003; 96    ; 18    ;01     ;
31.01.2003; 98    ; 25    ;01     ;
10.02.2003; 70    ; 12    ;01     ;
20.02.2003; 72    ; 10    ;01     ;
28.02.2003; 76    ; 10    ;01     ;
10.03.2003; 71    ;       ;01     ;
20.03.2003; 46    ;       ;01     ;
05.12.2003;       ;       ;01     ;
10.12.2003; 29    ; 12    ;01     ;
15.12.2003;       ;       ;01     ;
