Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;15   ;15   ;   122.000;30   ;     ;01   ;
05.2000  ;    23.500;24   ;     ;01   ;   422.000;26   ;     ;01   ;
06.2000  ;    13.000;22   ;     ;01   ;  1030.000;24   ;     ;01   ;
07.2000  ;          ;     ;     ;     ;          ;     ;     ;     ;
08.2000  ;    30.600;29   ;31   ;03   ;   447.000;19   ;     ;01   ;
09.2000  ;    29.100;01   ;     ;01   ;   532.000;05   ;     ;01   ;
10.2000  ;     4.180;31   ;     ;01   ;   154.000;01   ;     ;01   ;
11.2000  ;          ;16   ;30   ;15   ;     3.790;01   ;     ;01   ;
12.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;04   ;04   ;    50.600;30   ;     ;01   ;
05.2001  ;    30.600;16   ;     ;01   ;   336.000;29   ;     ;01   ;
06.2001  ;    15.100;21   ;23   ;03   ;   133.000;01   ;     ;01   ;
07.2001  ;     9.860;15   ;     ;01   ;  1160.000;19   ;     ;01   ;
08.2001  ;    12.200;30   ;     ;01   ;   270.000;15   ;     ;01   ;
09.2001  ;    24.800;04   ;     ;01   ;   951.000;05   ;     ;01   ;
10.2001  ;          ;     ;     ;     ;   396.000;04   ;     ;01   ;
11.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
12.2001  ;          ;     ;     ;     ;          ;     ;     ;     ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;02   ;02   ;    48.300;30   ;     ;01   ;
05.2011  ;    20.600;28   ;     ;01   ;   336.000;31   ;     ;01   ;
06.2011  ;    12.600;28   ;     ;01   ;   322.000;01   ;     ;01   ;
07.2011  ;    12.300;22   ;23   ;02   ;   965.000;25   ;     ;01   ;
08.2011  ;    44.200;23   ;25   ;02   ;   888.000;05   ;     ;01   ;
09.2011  ;    36.800;29   ;     ;01   ;   325.000;15   ;     ;01   ;
10.2011  ;     3.360;31   ;     ;01   ;    37.700;04   ;     ;01   ;
11.2011  ;     1.050;30   ;     ;01   ;     3.250;01   ;     ;01   ;
12.2011  ;          ;17   ;31   ;15   ;     0.990;01   ;     ;01   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2012  ;    53.500;31   ;     ;01   ;   791.000;22   ;     ;01   ;
06.2012  ;    13.300;19   ;     ;01   ;   914.000;23   ;     ;01   ;
07.2012  ;    15.400;17   ;     ;01   ;   848.000;19   ;     ;01   ;
08.2012  ;    28.400;07   ;     ;01   ;  1970.000;19   ;     ;01   ;
09.2012  ;    51.400;13   ;     ;01   ;   270.000;02   ;     ;01   ;
10.2012  ;    13.300;31   ;     ;01   ;   138.000;17   ;     ;01   ;
11.2012  ;     5.790;30   ;     ;01   ;    13.100;01   ;     ;01   ;
12.2012  ;          ;23   ;31   ;09   ;     5.540;01   ;     ;01   ;
01.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2013  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2013  ;          ;01   ;15   ;15   ;   162.000;30   ;     ;01   ;
05.2013  ;    77.600;28   ;     ;01   ;   511.000;05   ;     ;01   ;
06.2013  ;    18.600;30   ;     ;01   ;   734.000;14   ;     ;01   ;
07.2013  ;     3.900;05   ;     ;01   ;  1330.000;06   ;     ;01   ;
08.2013  ;    75.000;31   ;     ;01   ;   725.000;17   ;     ;01   ;
09.2013  ;    39.500;09   ;     ;01   ;   601.000;24   ;     ;01   ;
10.2013  ;     6.190;31   ;     ;01   ;   140.000;01   ;     ;01   ;
11.2013  ;     0.760;30   ;     ;01   ;     6.440;01   ;     ;01   ;
12.2013  ;          ;04   ;31   ;28   ;     0.570;01   ;     ;01   ;
01.2014  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2014  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2014  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2014  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2014  ;     7.700;01   ;     ;01   ;   585.000;28   ;     ;01   ;
06.2014  ;    13.300;30   ;     ;01   ;   707.000;07   ;     ;01   ;
07.2014  ;    12.300;01   ;     ;01   ;  1100.000;29   ;     ;01   ;
08.2014  ;     8.300;28   ;     ;01   ;   154.000;01   ;     ;01   ;
09.2014  ;    28.400;10   ;     ;01   ;   210.000;16   ;     ;01   ;
10.2014  ;     6.470;31   ;     ;01   ;    32.300;01   ;     ;01   ;
11.2014  ;     2.660;30   ;     ;01   ;     6.340;01   ;     ;01   ;
12.2014  ;          ;21   ;31   ;11   ;     2.540;01   ;     ;01   ;
01.2015  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2015  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2015  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2015  ;          ;01   ;24   ;24   ;   225.000;30   ;     ;01   ;
05.2015  ;   104.000;08   ;     ;01   ;   367.000;13   ;     ;01   ;
06.2015  ;     6.100;23   ;24   ;02   ;   154.000;01   ;     ;01   ;
07.2015  ;     9.860;25   ;     ;01   ;   208.000;29   ;     ;01   ;
08.2015  ;    27.600;03   ;14   ;02   ;   370.000;16   ;     ;01   ;
09.2015  ;    28.400;09   ;10   ;02   ;    64.300;12   ;     ;01   ;
10.2015  ;     8.610;31   ;     ;01   ;    31.500;02   ;04   ;03   ;
11.2015  ;     0.280;30   ;     ;01   ;     8.330;01   ;     ;01   ;
12.2015  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2016  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2016  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2016  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2016  ;          ;01   ;21   ;21   ;   125.000;30   ;     ;01   ;
05.2016  ;    87.400;10   ;     ;01   ;   386.000;21   ;     ;01   ;
06.2016  ;    51.400;19   ;     ;01   ;  1400.000;22   ;     ;01   ;
07.2016  ;    72.200;24   ;     ;01   ;  2420.000;12   ;     ;01   ;
08.2016  ;    52.500;24   ;     ;01   ;  1520.000;02   ;     ;01   ;
09.2016  ;    51.400;30   ;     ;01   ;   180.000;06   ;     ;01   ;
10.2016  ;    15.900;31   ;     ;01   ;    73.600;03   ;     ;01   ;
11.2016  ;     3.680;30   ;     ;01   ;    15.500;01   ;     ;01   ;
12.2016  ;          ;09   ;31   ;23   ;     3.270;01   ;     ;01   ;
01.2017  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2017  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2017  ;          ;01   ;29   ;29   ;     2.520;31   ;     ;01   ;
04.2017  ;     3.780;01   ;     ;01   ;    77.400;30   ;     ;01   ;
05.2017  ;    41.400;23   ;     ;01   ;  1160.000;29   ;     ;01   ;
06.2017  ;    28.400;29   ;30   ;02   ;  1160.000;07   ;     ;01   ;
07.2017  ;    28.400;01   ;02   ;02   ;  4280.000;19   ;     ;01   ;
08.2017  ;    43.200;15   ;     ;01   ;   536.000;23   ;     ;01   ;
09.2017  ;    30.600;19   ;     ;01   ;   225.000;07   ;     ;01   ;
10.2017  ;     7.920;31   ;     ;01   ;    91.600;01   ;     ;01   ;
11.2017  ;     2.750;30   ;     ;01   ;     7.750;01   ;     ;01   ;
12.2017  ;          ;16   ;31   ;16   ;     2.580;01   ;     ;01   ;
01.1985  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.1985  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.1985  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.1985  ;          ;01   ;16   ;16   ;   106.000;30   ;     ;01   ;
05.1985  ;    58.300;25   ;     ;01   ;   454.000;13   ;     ;01   ;
06.1985  ;    17.700;28   ;     ;01   ;   322.000;10   ;     ;01   ;
07.1985  ;    13.700;09   ;11   ;03   ;  1110.000;22   ;     ;01   ;
08.1985  ;    16.300;12   ;     ;01   ;   764.000;16   ;     ;01   ;
09.1985  ;    38.600;05   ;     ;01   ;   707.000;19   ;     ;01   ;
10.1985  ;     6.910;31   ;     ;01   ;    40.400;01   ;     ;01   ;
11.1985  ;     1.530;30   ;     ;01   ;     6.740;01   ;     ;01   ;
12.1985  ;          ;22   ;31   ;10   ;     1.430;01   ;     ;01   ;
01.1986  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.1986  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.1986  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.1986  ;          ;01   ;22   ;22   ;    15.800;30   ;     ;01   ;
05.1986  ;    13.300;13   ;     ;01   ;   354.000;29   ;     ;01   ;
06.1986  ;    18.200;12   ;     ;01   ;   983.000;29   ;     ;01   ;
07.1986  ;     9.860;24   ;     ;01   ;   174.000;01   ;     ;01   ;
08.1986  ;    20.000;10   ;     ;01   ;   436.000;12   ;     ;01   ;
09.1986  ;    14.700;25   ;26   ;02   ;    29.800;01   ;     ;01   ;
10.1986  ;     1.590;31   ;     ;01   ;    14.700;01   ;02   ;02   ;
11.1986  ;     0.330;30   ;     ;01   ;     1.580;01   ;     ;01   ;
12.1986  ;          ;13   ;31   ;19   ;     0.300;01   ;     ;01   ;
01.1987  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.1987  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.1987  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.1987  ;          ;01   ;22   ;22   ;     1.030;30   ;     ;01   ;
05.1987  ;     1.160;01   ;     ;01   ;   458.000;22   ;     ;01   ;
06.1987  ;    13.000;21   ;     ;01   ;  1180.000;27   ;     ;01   ;
07.1987  ;    26.900;17   ;     ;01   ;   960.000;18   ;     ;01   ;
08.1987  ;    19.100;18   ;     ;01   ;    57.100;01   ;     ;01   ;
09.1987  ;    15.100;16   ;17   ;02   ;   328.000;21   ;     ;01   ;
10.1987  ;     6.240;31   ;     ;01   ;    93.000;04   ;     ;01   ;
11.1987  ;     2.030;30   ;     ;01   ;     6.110;01   ;     ;01   ;
12.1987  ;     0.120;31   ;     ;01   ;     1.940;01   ;     ;01   ;
01.1988  ;          ;12   ;31   ;20   ;     0.110;01   ;     ;01   ;
02.1988  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.1988  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.1988  ;          ;01   ;11   ;11   ;   152.000;26   ;     ;01   ;
05.1988  ;    14.400;03   ;     ;01   ;   910.000;17   ;     ;01   ;
06.1988  ;    15.400;24   ;     ;01   ;  1060.000;11   ;     ;01   ;
07.1988  ;    19.500;30   ;     ;01   ;   919.000;03   ;     ;01   ;
08.1988  ;    29.100;01   ;     ;01   ;   558.000;13   ;     ;01   ;
