Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.11.2012;       ;       ;02     ;
15.11.2012;       ;       ;02     ;
20.11.2012;       ;       ;02     ;
25.11.2012; 29    ;  4    ;02     ;
30.11.2012; 55    ;  5    ;02     ;
05.12.2012;       ;       ;02     ;
10.12.2012; 57    ; 14    ;02     ;
15.12.2012;       ;       ;02     ;
20.12.2012; 67    ; 10    ;02     ;
25.12.2012;       ;       ;02     ;
31.12.2012; 74    ; 10    ;02     ;
05.01.2013;       ;       ;02     ;
10.01.2013; 94    ; 12    ;02     ;
15.01.2013;       ;       ;02     ;
20.01.2013;112    ; 12    ;02     ;
25.01.2013;       ;       ;02     ;
31.01.2013;120    ; 13    ;02     ;
05.02.2013;       ;       ;02     ;
10.02.2013;125    ; 12    ;02     ;
15.02.2013;       ;       ;02     ;
20.02.2013;132    ; 15    ;02     ;
25.02.2013;       ;       ;02     ;
28.02.2013;138    ; 15    ;02     ;
05.03.2013;       ;       ;02     ;
10.03.2013;142    ; 11    ;02     ;
15.03.2013;142    ;  9    ;02     ;
20.03.2013;142    ;  9    ;02     ;
25.03.2013;142    ;  7    ;02     ;
31.03.2013;140    ;  6    ;02     ;
05.04.2013;130    ;  8    ;02     ;
10.04.2013;126    ;  6    ;02     ;
15.04.2013;126    ;  5    ;02     ;
20.04.2013;120    ;  0    ;02     ;
25.04.2013;       ;       ;02     ;
30.04.2013;       ;       ;02     ;
15.11.2013;       ;       ;02     ;
20.11.2013; 15    ;  0    ;02     ;
25.11.2013; 21    ;  0    ;02     ;
30.11.2013; 53    ;  1    ;02     ;
05.12.2013;       ;       ;02     ;
10.12.2013; 72    ; 10    ;02     ;
15.12.2013;       ;       ;02     ;
20.12.2013; 83    ;  6    ;02     ;
25.12.2013;       ;       ;02     ;
31.12.2013; 91    ;  4    ;02     ;
05.01.2014;       ;       ;02     ;
10.01.2014;103    ;  5    ;02     ;
15.01.2014;       ;       ;02     ;
20.01.2014;103    ;  8    ;02     ;
25.01.2014;       ;       ;02     ;
31.01.2014;107    ;  9    ;02     ;
05.02.2014;       ;       ;02     ;
10.02.2014;111    ;  7    ;02     ;
15.02.2014;       ;       ;02     ;
20.02.2014;121    ;  7    ;02     ;
25.02.2014;       ;       ;02     ;
28.02.2014;122    ;  8    ;02     ;
05.03.2014;       ;       ;02     ;
10.03.2014;129    ;  5    ;02     ;
15.03.2014;129    ;  5    ;02     ;
20.03.2014;129    ;  2    ;02     ;
25.03.2014;129    ;  1    ;02     ;
31.03.2014;125    ;       ;02     ;
05.04.2014;120    ;       ;02     ;
10.04.2014;       ;       ;02     ;
15.04.2014;       ;       ;02     ;
20.04.2014;       ;       ;02     ;
15.11.2014; 69    ;       ;02     ;
20.11.2014; 72    ;  1    ;02     ;
25.11.2014;       ;       ;02     ;
30.11.2014; 79    ; 14    ;02     ;
05.12.2014;       ;       ;02     ;
10.12.2014; 84    ;  7    ;02     ;
15.12.2014;       ;       ;02     ;
20.12.2014; 91    ;  9    ;02     ;
25.12.2014;       ;       ;02     ;
31.12.2014; 95    ;  8    ;02     ;
05.01.2015;       ;       ;02     ;
10.01.2015; 99    ;  8    ;02     ;
15.01.2015;       ;       ;02     ;
20.01.2015;102    ;  9    ;02     ;
25.01.2015;       ;       ;02     ;
31.01.2015;104    ; 10    ;02     ;
05.02.2015;       ;       ;02     ;
10.02.2015;109    ; 13    ;02     ;
15.02.2015;       ;       ;02     ;
20.02.2015;113    ; 13    ;02     ;
25.02.2015;       ;       ;02     ;
28.02.2015;117    ; 15    ;02     ;
05.03.2015;       ;       ;02     ;
10.03.2015;120    ; 15    ;02     ;
15.03.2015;120    ; 13    ;02     ;
20.03.2015;120    ; 11    ;02     ;
25.03.2015;120    ;  8    ;02     ;
31.03.2015;119    ;  4    ;02     ;
05.04.2015;119    ;  4    ;02     ;
10.04.2015;117    ;  2    ;02     ;
15.04.2015;114    ;       ;02     ;
20.04.2015;       ;       ;02     ;
25.04.2015;       ;       ;02     ;
10.11.2015;       ;       ;02     ;
15.11.2015;       ;       ;02     ;
20.11.2015; 55    ;  5    ;02     ;
25.11.2015;       ;       ;02     ;
30.11.2015; 63    ;  6    ;02     ;
05.12.2015;       ;       ;02     ;
10.12.2015; 78    ;  5    ;02     ;
15.12.2015;       ;       ;02     ;
20.12.2015; 82    ; 14    ;02     ;
25.12.2015;       ;       ;02     ;
31.12.2015; 87    ; 10    ;02     ;
05.01.2016;       ;       ;02     ;
10.01.2016; 90    ; 10    ;02     ;
15.01.2016;       ;       ;02     ;
20.01.2016; 95    ; 12    ;02     ;
25.01.2016;       ;       ;02     ;
31.01.2016;100    ; 12    ;02     ;
05.02.2016;       ;       ;02     ;
10.02.2016;103    ; 13    ;02     ;
15.02.2016;       ;       ;02     ;
20.02.2016;107    ; 17    ;02     ;
25.02.2016;       ;       ;02     ;
29.02.2016;110    ; 18    ;02     ;
05.03.2016;       ;       ;02     ;
10.03.2016;112    ; 16    ;02     ;
15.03.2016;112    ; 18    ;02     ;
20.03.2016;113    ; 18    ;02     ;
25.03.2016;113    ; 15    ;02     ;
31.03.2016;110    ;  8    ;02     ;
05.04.2016;110    ; 20    ;02     ;
10.04.2016;110    ; 12    ;02     ;
15.04.2016;107    ;       ;02     ;
20.04.2016;       ;       ;02     ;
25.04.2016;       ;       ;02     ;
05.11.2016;       ;       ;02     ;
10.11.2016;       ;       ;02     ;
15.11.2016;       ;       ;02     ;
20.11.2016; 75    ;  2    ;02     ;
25.11.2016;       ;       ;02     ;
30.11.2016; 80    ;  3    ;02     ;
05.12.2016;       ;       ;02     ;
10.12.2016; 92    ;  5    ;02     ;
15.12.2016;       ;       ;02     ;
20.12.2016; 93    ;  7    ;02     ;
25.12.2016;       ;       ;02     ;
31.12.2016; 99    ; 10    ;02     ;
05.01.2017;       ;       ;02     ;
10.01.2017;106    ;  7    ;02     ;
15.01.2017;       ;       ;02     ;
20.01.2017;108    ;  7    ;02     ;
25.01.2017;       ;       ;02     ;
31.01.2017;110    ;  8    ;02     ;
05.02.2017;       ;       ;02     ;
10.02.2017;119    ;  7    ;02     ;
15.02.2017;       ;       ;02     ;
20.02.2017;120    ;  5    ;02     ;
25.02.2017;       ;       ;02     ;
28.02.2017;122    ;  6    ;02     ;
05.03.2017;       ;       ;02     ;
10.03.2017;122    ;  6    ;02     ;
15.03.2017;122    ;  4    ;02     ;
20.03.2017;120    ;  0    ;02     ;
25.03.2017;119    ;       ;02     ;
31.03.2017;118    ;       ;02     ;
05.04.2017;117    ;       ;02     ;
10.04.2017;115    ;       ;02     ;
15.04.2017;113    ;       ;02     ;
20.04.2017;       ;       ;02     ;
25.04.2017;       ;       ;02     ;
15.11.2017;       ;       ;02     ;
20.11.2017; 48    ;  4    ;02     ;
25.11.2017;       ;       ;02     ;
30.11.2017; 57    ;  7    ;02     ;
05.12.2017;       ;       ;02     ;
10.12.2017; 63    ;  7    ;02     ;
15.12.2017;       ;       ;02     ;
20.12.2017; 67    ;  6    ;02     ;
25.12.2017;       ;       ;02     ;
31.12.2017; 70    ;  6    ;02     ;
20.11.1984; 28    ;  9    ;01     ;
30.11.1984; 41    ; 11    ;01     ;
10.12.1984;168    ; 10    ;01     ;
20.12.1984; 72    ; 13    ;01     ;
31.12.1984; 97    ; 13    ;01     ;
