Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 23    ; 48    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 30    ; 42    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 38    ; 36    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 56    ; 29    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 59    ; 25    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 63    ; 21    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 64    ; 18    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 63    ; 15    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 60    ; 13    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000;       ;       ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000;       ;       ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000;       ;       ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;       ;       ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 77    ;  6    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 77    ;  8    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 79    ; 17    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 83    ; 16    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 84    ; 20    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 86    ; 24    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001; 95    ; 27    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001; 99    ; 35    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001; 97    ; 22    ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 26    ;  6    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 34    ; 13    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 41    ; 11    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 48    ; 13    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 53    ; 19    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 54    ; 20    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 60    ; 22    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 59    ; 26    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 60    ; 21    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 60    ; 26    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 57    ; 21    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 44    ; 21    ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002; 35    ;       ;01     ;
30.11.2002;       ;       ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002;       ;       ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 38    ;  0    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 72    ;  0    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 90    ;  4    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 84    ;  9    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 88    ; 10    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;100    ; 10    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;102    ;  9    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;104    ;  6    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;100    ; 10    ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;102    ; 10    ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003; 96    ;  4    ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
25.11.2003;       ;       ;01     ;
30.11.2003; 26    ;  4    ;01     ;
05.12.2003;       ;       ;01     ;
10.12.2003; 28    ;  5    ;01     ;
15.12.2003;       ;       ;01     ;
20.12.2003; 43    ;  8    ;01     ;
25.12.2003;       ;       ;01     ;
31.12.2003; 53    ; 10    ;01     ;
05.01.2004;       ;       ;01     ;
10.01.2004; 66    ; 16    ;01     ;
15.01.2004;       ;       ;01     ;
