Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     2.180;31   ;     ;01   ;     2.770;15   ;     ;01   ;
02.2000  ;     1.590;16   ;     ;01   ;     2.140;01   ;     ;01   ;
03.2000  ;     1.860;01   ;     ;01   ;     2.040;31   ;     ;01   ;
04.2000  ;     2.160;01   ;     ;01   ;    33.700;25   ;26   ;02   ;
05.2000  ;    29.400;22   ;23   ;02   ;   309.000;29   ;     ;01   ;
06.2000  ;     9.290;30   ;     ;01   ;    76.500;01   ;     ;01   ;
07.2000  ;     7.970;17   ;     ;01   ;    87.200;31   ;     ;01   ;
08.2000  ;    13.400;17   ;     ;01   ;   330.000;01   ;02   ;02   ;
09.2000  ;    12.100;30   ;     ;01   ;    66.300;03   ;     ;01   ;
10.2000  ;     7.520;23   ;24   ;02   ;    16.000;08   ;     ;01   ;
11.2000  ;     4.680;30   ;     ;01   ;     8.140;01   ;     ;01   ;
12.2000  ;     3.630;31   ;     ;01   ;     4.680;01   ;02   ;02   ;
01.2001  ;     2.400;31   ;     ;01   ;     3.600;01   ;     ;01   ;
02.2001  ;     2.240;14   ;     ;01   ;     2.590;28   ;     ;01   ;
03.2001  ;     2.430;10   ;     ;01   ;     3.310;31   ;     ;01   ;
04.2001  ;     3.480;01   ;     ;01   ;    77.100;30   ;     ;01   ;
05.2001  ;    27.800;29   ;     ;01   ;    80.000;01   ;17   ;03   ;
06.2001  ;     9.250;30   ;     ;01   ;    81.400;03   ;     ;01   ;
07.2001  ;     8.500;26   ;27   ;02   ;    31.800;06   ;     ;01   ;
08.2001  ;     8.990;31   ;     ;01   ;    81.400;09   ;     ;01   ;
09.2001  ;     6.920;28   ;30   ;03   ;     9.250;07   ;     ;01   ;
10.2001  ;     6.680;03   ;     ;01   ;    14.400;16   ;17   ;02   ;
11.2001  ;     2.440;30   ;     ;01   ;     8.500;01   ;     ;01   ;
12.2001  ;     1.520;31   ;     ;01   ;     2.410;01   ;     ;01   ;
01.2002  ;     1.540;01   ;     ;01   ;     1.830;15   ;     ;01   ;
02.2002  ;     1.650;01   ;     ;01   ;     2.270;15   ;     ;01   ;
03.2002  ;     2.270;01   ;     ;01   ;     5.530;31   ;     ;01   ;
04.2002  ;     6.280;01   ;     ;01   ;    58.800;25   ;     ;01   ;
05.2002  ;    15.800;16   ;     ;01   ;    33.800;01   ;     ;01   ;
06.2002  ;    25.100;12   ;13   ;02   ;    48.900;23   ;24   ;02   ;
07.2002  ;    21.600;05   ;31   ;05   ;    31.300;08   ;19   ;04   ;
08.2002  ;    18.300;22   ;     ;01   ;    35.800;24   ;     ;01   ;
09.2002  ;     9.590;30   ;     ;01   ;    46.400;02   ;     ;01   ;
10.2002  ;     9.590;01   ;02   ;02   ;    34.800;08   ;     ;01   ;
11.2002  ;     5.860;30   ;     ;01   ;    22.300;01   ;     ;01   ;
12.2002  ;     2.100;31   ;     ;01   ;     5.600;01   ;     ;01   ;
01.2003  ;     1.290;29   ;31   ;03   ;     2.080;01   ;     ;01   ;
02.2003  ;     1.240;28   ;     ;01   ;     1.290;01   ;21   ;12   ;
03.2003  ;     1.190;10   ;     ;01   ;     8.340;31   ;     ;01   ;
04.2003  ;     9.290;01   ;     ;01   ;    85.500;19   ;     ;01   ;
05.2003  ;    14.200;31   ;     ;01   ;    69.000;01   ;     ;01   ;
06.2003  ;     3.920;29   ;30   ;02   ;    14.200;01   ;02   ;02   ;
07.2003  ;     2.780;18   ;23   ;06   ;     3.920;24   ;26   ;03   ;
08.2003  ;     2.780;04   ;07   ;04   ;     4.650;10   ;13   ;04   ;
09.2003  ;     2.780;03   ;27   ;11   ;     4.650;11   ;     ;01   ;
10.2003  ;     1.970;22   ;     ;01   ;    20.700;31   ;     ;01   ;
11.2003  ;     4.220;30   ;     ;01   ;    20.000;01   ;     ;01   ;
12.2003  ;     1.260;31   ;     ;01   ;     4.010;01   ;     ;01   ;
01.2004  ;     1.150;31   ;     ;01   ;     1.420;10   ;     ;01   ;
02.2004  ;     1.030;29   ;     ;01   ;     1.150;01   ;02   ;02   ;
03.2004  ;     0.940;06   ;     ;01   ;     3.790;31   ;     ;01   ;
04.2004  ;     3.660;09   ;10   ;02   ;    33.800;29   ;     ;01   ;
05.2004  ;    23.800;31   ;     ;01   ;    82.900;07   ;     ;01   ;
06.2004  ;     4.540;21   ;     ;01   ;    23.800;01   ;30   ;03   ;
07.2004  ;     5.670;25   ;26   ;02   ;    31.100;06   ;     ;01   ;
08.2004  ;     2.870;29   ;     ;01   ;     8.170;03   ;     ;01   ;
09.2004  ;     3.310;07   ;     ;01   ;    21.100;20   ;     ;01   ;
10.2004  ;     2.750;30   ;31   ;02   ;     7.620;02   ;03   ;02   ;
11.2004  ;     2.750;01   ;04   ;04   ;     7.170;15   ;     ;01   ;
12.2004  ;     1.550;31   ;     ;01   ;     3.670;01   ;     ;01   ;
01.2005  ;     0.870;31   ;     ;01   ;     1.540;01   ;     ;01   ;
02.2005  ;     0.790;27   ;28   ;02   ;     0.870;01   ;     ;01   ;
03.2005  ;     0.800;01   ;     ;01   ;     1.160;31   ;     ;01   ;
04.2005  ;     1.290;01   ;     ;01   ;    67.100;30   ;     ;01   ;
05.2005  ;    26.000;14   ;     ;01   ;   194.000;21   ;     ;01   ;
06.2005  ;     7.870;26   ;27   ;02   ;    37.000;01   ;04   ;02   ;
07.2005  ;     3.230;20   ;     ;01   ;    16.500;06   ;     ;01   ;
08.2005  ;     4.970;10   ;12   ;03   ;    21.000;19   ;     ;01   ;
09.2005  ;     2.270;29   ;30   ;02   ;    11.200;01   ;02   ;02   ;
10.2005  ;     1.660;21   ;     ;01   ;     2.620;29   ;31   ;03   ;
11.2005  ;     1.660;04   ;06   ;03   ;     5.360;08   ;     ;01   ;
12.2005  ;     1.330;31   ;     ;01   ;     2.180;05   ;     ;01   ;
01.2006  ;     0.930;31   ;     ;01   ;     1.300;01   ;     ;01   ;
02.2006  ;     0.720;28   ;     ;01   ;     0.920;01   ;     ;01   ;
03.2006  ;     0.600;10   ;     ;01   ;     1.250;28   ;     ;01   ;
04.2006  ;     1.190;04   ;     ;01   ;    39.300;30   ;     ;01   ;
05.2006  ;    45.300;01   ;     ;01   ;   207.000;11   ;     ;01   ;
06.2006  ;    26.300;30   ;     ;01   ;   149.000;16   ;     ;01   ;
07.2006  ;     3.140;27   ;29   ;03   ;    25.400;01   ;     ;01   ;
08.2006  ;     2.810;27   ;     ;01   ;    32.500;29   ;     ;01   ;
09.2006  ;     3.970;18   ;     ;01   ;    45.300;20   ;     ;01   ;
10.2006  ;     2.040;27   ;31   ;05   ;    15.400;01   ;     ;01   ;
11.2006  ;     1.230;30   ;     ;01   ;     2.520;09   ;10   ;02   ;
12.2006  ;     0.640;31   ;     ;01   ;     1.200;01   ;     ;01   ;
01.2007  ;     0.550;15   ;16   ;02   ;     0.630;01   ;02   ;02   ;
