Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     0.500;01   ;     ;01   ;     0.550;15   ;23   ;09   ;
02.2000  ;     0.400;28   ;29   ;02   ;     0.540;01   ;     ;01   ;
03.2000  ;     0.210;16   ;17   ;02   ;     0.390;01   ;     ;01   ;
04.2000  ;     0.280;01   ;     ;01   ;     8.610;05   ;     ;01   ;
05.2000  ;     0.930;31   ;     ;01   ;     3.040;23   ;24   ;02   ;
06.2000  ;     0.430;19   ;24   ;06   ;     1.560;27   ;28   ;02   ;
07.2000  ;     0.350;19   ;20   ;02   ;     2.800;31   ;     ;01   ;
08.2000  ;     0.600;08   ;09   ;02   ;     7.700;26   ;     ;01   ;
09.2000  ;     0.570;29   ;30   ;02   ;     1.710;10   ;11   ;02   ;
10.2000  ;     0.600;02   ;06   ;03   ;     1.230;10   ;     ;01   ;
11.2000  ;     0.420;16   ;30   ;15   ;     0.930;06   ;     ;01   ;
12.2000  ;     0.040;31   ;     ;01   ;     0.420;01   ;     ;01   ;
01.2001  ;          ;01   ;31   ;21   ;     0.037;01   ;     ;01   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;04   ;04   ;     2.700;21   ;     ;01   ;
05.2001  ;     0.960;30   ;31   ;02   ;     3.900;12   ;     ;01   ;
06.2001  ;     0.420;22   ;25   ;04   ;     0.920;01   ;     ;01   ;
07.2001  ;     0.400;02   ;03   ;02   ;     2.400;21   ;     ;01   ;
08.2001  ;     0.570;17   ;18   ;02   ;     3.000;23   ;     ;01   ;
09.2001  ;     0.420;13   ;19   ;04   ;     0.630;01   ;02   ;02   ;
10.2001  ;     0.370;30   ;31   ;02   ;     0.960;25   ;     ;01   ;
11.2001  ;     0.390;06   ;     ;01   ;     0.650;02   ;     ;01   ;
12.2001  ;     0.390;21   ;31   ;11   ;     0.410;01   ;05   ;05   ;
01.2002  ;          ;21   ;31   ;11   ;     0.370;01   ;     ;01   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;     0.570;07   ;     ;01   ;     2.620;17   ;     ;01   ;
05.2002  ;     0.630;23   ;29   ;07   ;     1.600;01   ;     ;01   ;
06.2002  ;     0.440;28   ;     ;01   ;     1.040;02   ;03   ;02   ;
07.2002  ;     0.390;12   ;     ;01   ;     0.800;25   ;26   ;02   ;
08.2002  ;     0.370;14   ;25   ;03   ;     1.000;27   ;28   ;02   ;
09.2002  ;     0.360;14   ;18   ;05   ;     0.570;03   ;04   ;02   ;
