Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     4.150;01   ;     ;01   ;     4.390;10   ;31   ;02   ;
02.2000  ;     3.610;29   ;     ;01   ;     4.560;20   ;     ;01   ;
03.2000  ;     3.710;01   ;     ;01   ;     4.610;31   ;     ;01   ;
04.2000  ;     4.810;01   ;     ;01   ;    82.600;26   ;     ;01   ;
05.2000  ;    10.200;23   ;31   ;02   ;    39.800;01   ;     ;01   ;
06.2000  ;     6.880;24   ;     ;01   ;    10.500;27   ;     ;01   ;
07.2000  ;     7.460;26   ;     ;01   ;    17.400;31   ;     ;01   ;
08.2000  ;    11.500;21   ;     ;01   ;    39.600;09   ;     ;01   ;
09.2000  ;     8.050;11   ;14   ;03   ;    12.900;01   ;     ;01   ;
10.2000  ;     7.380;31   ;     ;01   ;    12.500;14   ;     ;01   ;
11.2000  ;     4.010;30   ;     ;01   ;     7.230;01   ;     ;01   ;
12.2000  ;     3.050;31   ;     ;01   ;     3.970;01   ;     ;01   ;
01.2001  ;     1.950;31   ;     ;01   ;     2.960;01   ;     ;01   ;
02.2001  ;     0.780;28   ;     ;01   ;     1.910;01   ;     ;01   ;
03.2001  ;     0.780;01   ;     ;01   ;     0.980;31   ;     ;01   ;
04.2001  ;     1.160;01   ;     ;01   ;   153.000;17   ;     ;01   ;
05.2001  ;    10.100;26   ;     ;01   ;    20.600;08   ;     ;01   ;
06.2001  ;     7.600;26   ;     ;01   ;    13.700;10   ;     ;01   ;
07.2001  ;     7.600;26   ;     ;01   ;    12.300;12   ;13   ;02   ;
08.2001  ;     6.800;04   ;17   ;03   ;     9.240;09   ;     ;01   ;
09.2001  ;     5.480;21   ;30   ;03   ;     8.130;01   ;     ;01   ;
10.2001  ;     4.610;31   ;     ;01   ;     6.540;14   ;15   ;02   ;
11.2001  ;     3.500;30   ;     ;01   ;     4.510;01   ;     ;01   ;
12.2001  ;     3.170;31   ;     ;01   ;     3.490;01   ;     ;01   ;
01.2002  ;     2.080;29   ;31   ;03   ;     3.100;01   ;     ;01   ;
02.2002  ;     0.920;28   ;     ;01   ;     2.020;01   ;     ;01   ;
03.2002  ;     0.960;01   ;     ;01   ;     1.690;31   ;     ;01   ;
04.2002  ;     1.710;01   ;02   ;02   ;    28.100;23   ;     ;01   ;
05.2002  ;     9.260;27   ;28   ;02   ;    17.600;02   ;     ;01   ;
06.2002  ;     7.990;18   ;     ;01   ;    11.100;03   ;     ;01   ;
07.2002  ;     8.190;31   ;     ;01   ;    11.800;13   ;     ;01   ;
08.2002  ;     7.180;31   ;     ;01   ;    12.000;07   ;     ;01   ;
09.2002  ;     6.990;17   ;19   ;03   ;     8.190;03   ;04   ;02   ;
10.2002  ;     6.790;31   ;     ;01   ;     9.040;20   ;     ;01   ;
11.2002  ;     2.570;30   ;     ;01   ;     6.590;01   ;     ;01   ;
12.2002  ;     1.930;31   ;     ;01   ;     3.180;20   ;     ;01   ;
01.2003  ;     1.610;10   ;31   ;22   ;     1.900;01   ;     ;01   ;
02.2003  ;     1.450;28   ;     ;01   ;     1.610;01   ;11   ;11   ;
03.2003  ;     1.260;10   ;     ;01   ;     1.430;01   ;     ;01   ;
04.2003  ;     1.820;01   ;     ;01   ;    24.900;22   ;     ;01   ;
05.2003  ;     7.750;09   ;     ;01   ;     9.790;01   ;03   ;03   ;
06.2003  ;     8.210;19   ;26   ;02   ;    11.000;30   ;     ;01   ;
07.2003  ;    11.300;01   ;     ;01   ;   104.000;19   ;     ;01   ;
08.2003  ;    18.800;31   ;     ;01   ;    60.100;03   ;04   ;02   ;
09.2003  ;    12.800;08   ;     ;01   ;    25.000;25   ;     ;01   ;
10.2003  ;     8.170;31   ;     ;01   ;    16.800;01   ;02   ;02   ;
11.2003  ;     5.850;30   ;     ;01   ;     8.120;01   ;     ;01   ;
12.2003  ;     3.340;31   ;     ;01   ;     5.750;01   ;     ;01   ;
01.2004  ;     3.370;01   ;     ;01   ;     4.320;20   ;     ;01   ;
02.2004  ;     2.910;10   ;     ;01   ;     4.030;01   ;     ;01   ;
03.2004  ;     3.020;20   ;     ;01   ;     3.900;10   ;     ;01   ;
04.2004  ;     3.380;01   ;     ;01   ;   195.000;22   ;23   ;02   ;
05.2004  ;    36.300;31   ;     ;01   ;   163.000;13   ;     ;01   ;
06.2004  ;    10.900;27   ;     ;01   ;    29.500;01   ;     ;01   ;
07.2004  ;     8.800;18   ;19   ;02   ;    11.500;01   ;03   ;02   ;
08.2004  ;     8.270;26   ;     ;01   ;    13.700;09   ;     ;01   ;
09.2004  ;     9.400;30   ;     ;01   ;    15.400;05   ;     ;01   ;
10.2004  ;     7.400;24   ;     ;01   ;     9.700;02   ;03   ;02   ;
11.2004  ;     5.170;30   ;     ;01   ;     7.990;01   ;     ;01   ;
12.2004  ;     3.830;10   ;     ;01   ;     5.040;01   ;     ;01   ;
01.2005  ;     2.200;31   ;     ;01   ;     4.420;01   ;     ;01   ;
02.2005  ;     2.070;10   ;     ;01   ;     2.890;28   ;     ;01   ;
03.2005  ;     2.920;01   ;     ;01   ;     4.370;31   ;     ;01   ;
04.2005  ;     4.470;01   ;     ;01   ;   277.000;21   ;     ;01   ;
05.2005  ;    17.200;31   ;     ;01   ;    42.900;10   ;     ;01   ;
06.2005  ;    13.000;30   ;     ;01   ;    20.900;20   ;22   ;03   ;
07.2005  ;    10.700;25   ;31   ;07   ;    14.700;08   ;09   ;02   ;
08.2005  ;     9.210;14   ;28   ;03   ;    11.700;17   ;     ;01   ;
09.2005  ;     9.210;12   ;28   ;10   ;    10.100;01   ;07   ;02   ;
10.2005  ;     7.430;26   ;     ;01   ;     9.640;01   ;17   ;10   ;
11.2005  ;     5.200;30   ;     ;01   ;     8.470;01   ;     ;01   ;
12.2005  ;     3.170;31   ;     ;01   ;     7.540;10   ;     ;01   ;
01.2006  ;     2.260;31   ;     ;01   ;     3.090;01   ;     ;01   ;
02.2006  ;     1.390;20   ;     ;01   ;     2.240;01   ;     ;01   ;
03.2006  ;     1.390;31   ;     ;01   ;     2.010;20   ;     ;01   ;
04.2006  ;     1.470;01   ;     ;01   ;    63.500;27   ;     ;01   ;
05.2006  ;    10.500;29   ;31   ;03   ;    28.900;01   ;     ;01   ;
06.2006  ;    10.300;01   ;03   ;03   ;    18.500;21   ;     ;01   ;
07.2006  ;     9.860;08   ;     ;01   ;    37.200;26   ;     ;01   ;
08.2006  ;    10.300;31   ;     ;01   ;    29.700;01   ;02   ;02   ;
09.2006  ;     9.640;25   ;26   ;02   ;    10.700;11   ;     ;01   ;
10.2006  ;     6.820;31   ;     ;01   ;     9.860;01   ;03   ;03   ;
11.2006  ;     4.170;30   ;     ;01   ;     6.740;01   ;     ;01   ;
12.2006  ;     4.350;01   ;     ;01   ;     5.960;10   ;     ;01   ;
01.2007  ;     2.660;31   ;     ;01   ;     6.190;10   ;     ;01   ;
02.2007  ;     2.670;01   ;     ;01   ;     2.920;28   ;     ;01   ;
03.2007  ;     2.740;31   ;     ;01   ;     3.300;20   ;     ;01   ;
04.2007  ;     3.020;01   ;     ;01   ;    26.100;19   ;     ;01   ;
05.2007  ;    12.000;09   ;11   ;03   ;    15.100;25   ;26   ;02   ;
06.2007  ;     9.780;18   ;     ;01   ;    26.300;29   ;30   ;02   ;
07.2007  ;     9.560;31   ;     ;01   ;    25.500;01   ;     ;01   ;
08.2007  ;     8.020;10   ;20   ;02   ;    11.100;25   ;     ;01   ;
09.2007  ;     8.240;20   ;     ;01   ;     9.780;01   ;05   ;02   ;
10.2007  ;     5.840;31   ;     ;01   ;     9.340;01   ;02   ;02   ;
11.2007  ;     5.740;17   ;     ;01   ;     6.990;30   ;     ;01   ;
12.2007  ;     2.210;31   ;     ;01   ;     6.850;01   ;     ;01   ;
01.2008  ;     2.220;01   ;     ;01   ;     2.350;10   ;11   ;02   ;
02.2008  ;     1.090;29   ;     ;01   ;     2.250;01   ;     ;01   ;
03.2008  ;     0.920;20   ;     ;01   ;     2.060;31   ;     ;01   ;
04.2008  ;     2.190;01   ;02   ;02   ;    12.700;30   ;     ;01   ;
05.2008  ;    10.400;22   ;23   ;02   ;    15.400;31   ;     ;01   ;
06.2008  ;     9.340;25   ;30   ;06   ;    15.600;01   ;     ;01   ;
07.2008  ;     9.120;02   ;05   ;03   ;    12.900;15   ;     ;01   ;
08.2008  ;     8.460;26   ;28   ;03   ;    12.200;03   ;     ;01   ;
09.2008  ;     8.680;03   ;05   ;03   ;    12.000;23   ;28   ;06   ;
10.2008  ;    10.200;15   ;23   ;05   ;    12.900;26   ;     ;01   ;
11.2008  ;     5.470;30   ;     ;01   ;    10.700;01   ;     ;01   ;
12.2008  ;     3.910;10   ;     ;01   ;     5.310;01   ;     ;01   ;
01.2009  ;     3.460;31   ;     ;01   ;     4.560;08   ;10   ;03   ;
02.2009  ;     2.950;20   ;     ;01   ;     3.450;01   ;     ;01   ;
03.2009  ;     2.780;20   ;     ;01   ;     3.370;01   ;     ;01   ;
04.2009  ;     3.290;01   ;     ;01   ;    19.500;19   ;     ;01   ;
05.2009  ;    10.200;27   ;30   ;04   ;    14.100;02   ;03   ;02   ;
06.2009  ;    10.600;01   ;     ;01   ;    15.600;25   ;     ;01   ;
07.2009  ;    10.200;20   ;29   ;03   ;    14.100;01   ;     ;01   ;
08.2009  ;    10.600;01   ;     ;01   ;    12.300;27   ;28   ;02   ;
09.2009  ;    10.400;20   ;30   ;03   ;    12.100;03   ;11   ;04   ;
10.2009  ;     7.920;29   ;     ;01   ;    10.800;08   ;10   ;03   ;
11.2009  ;     3.490;30   ;     ;01   ;     8.050;01   ;     ;01   ;
12.2009  ;     3.540;01   ;     ;01   ;     4.380;31   ;     ;01   ;
01.2010  ;     3.430;10   ;12   ;03   ;     4.290;01   ;     ;01   ;
02.2010  ;     2.880;10   ;     ;01   ;     3.630;01   ;     ;01   ;
03.2010  ;     2.530;20   ;     ;01   ;     3.200;31   ;     ;01   ;
04.2010  ;     3.250;01   ;     ;01   ;    14.600;30   ;     ;01   ;
05.2010  ;    11.200;16   ;31   ;04   ;    14.600;01   ;     ;01   ;
06.2010  ;     9.000;28   ;29   ;02   ;    11.900;18   ;19   ;02   ;
07.2010  ;     9.400;01   ;02   ;02   ;    42.900;29   ;     ;01   ;
08.2010  ;    23.800;31   ;     ;01   ;    45.200;04   ;     ;01   ;
09.2010  ;    11.500;28   ;30   ;02   ;    22.400;01   ;     ;01   ;
10.2010  ;     6.860;31   ;     ;01   ;    11.500;01   ;16   ;05   ;
11.2010  ;     4.250;20   ;     ;01   ;     6.590;01   ;     ;01   ;
12.2010  ;     4.270;20   ;     ;01   ;     4.480;01   ;     ;01   ;
01.2011  ;     1.920;31   ;     ;01   ;     4.240;01   ;     ;01   ;
02.2011  ;     1.980;01   ;     ;01   ;     2.720;20   ;     ;01   ;
03.2011  ;     2.510;01   ;     ;01   ;    14.800;31   ;     ;01   ;
04.2011  ;    14.600;30   ;     ;01   ;    45.900;12   ;     ;01   ;
05.2011  ;    12.700;26   ;28   ;03   ;    19.800;31   ;     ;01   ;
06.2011  ;    13.600;30   ;     ;01   ;    82.200;03   ;     ;01   ;
07.2011  ;     9.600;28   ;     ;01   ;    13.600;01   ;02   ;02   ;
08.2011  ;     9.600;28   ;31   ;04   ;    14.900;09   ;     ;01   ;
09.2011  ;     9.400;10   ;24   ;08   ;    10.600;03   ;04   ;02   ;
10.2011  ;     8.800;26   ;27   ;02   ;    10.000;31   ;     ;01   ;
11.2011  ;     3.380;30   ;     ;01   ;    10.200;01   ;02   ;02   ;
12.2011  ;     3.380;01   ;05   ;05   ;     4.100;31   ;     ;01   ;
01.2012  ;     3.730;31   ;     ;01   ;     4.070;01   ;     ;01   ;
02.2012  ;     1.950;21   ;29   ;09   ;     3.650;01   ;     ;01   ;
03.2012  ;     1.950;01   ;     ;01   ;     2.230;31   ;     ;01   ;
04.2012  ;     2.250;01   ;     ;01   ;    57.900;26   ;     ;01   ;
05.2012  ;    10.000;17   ;21   ;05   ;    40.000;01   ;     ;01   ;
06.2012  ;    10.400;29   ;30   ;02   ;    16.500;21   ;     ;01   ;
07.2012  ;     9.600;13   ;15   ;03   ;    11.700;26   ;28   ;03   ;
08.2012  ;     8.600;31   ;     ;01   ;    10.200;01   ;     ;01   ;
09.2012  ;     8.600;01   ;     ;01   ;    11.900;08   ;     ;01   ;
10.2012  ;     8.820;31   ;     ;01   ;    17.200;16   ;17   ;02   ;
11.2012  ;     3.360;20   ;30   ;11   ;     9.010;01   ;     ;01   ;
12.2012  ;     2.280;31   ;     ;01   ;     3.330;01   ;     ;01   ;
01.2013  ;     1.860;31   ;     ;01   ;     2.560;10   ;     ;01   ;
02.2013  ;     1.650;26   ;28   ;03   ;     1.850;01   ;     ;01   ;
03.2013  ;     1.670;01   ;     ;01   ;     2.090;30   ;31   ;02   ;
04.2013  ;     2.220;01   ;     ;01   ;    95.800;26   ;     ;01   ;
05.2013  ;    15.700;10   ;     ;01   ;    73.500;13   ;     ;01   ;
06.2013  ;    10.900;30   ;     ;01   ;    48.200;01   ;     ;01   ;
07.2013  ;    11.600;01   ;     ;01   ;    57.200;25   ;     ;01   ;
08.2013  ;    36.200;31   ;     ;01   ;   828.000;12   ;     ;01   ;
09.2013  ;    18.000;14   ;     ;01   ;    35.000;01   ;     ;01   ;
10.2013  ;    11.000;31   ;     ;01   ;    25.400;01   ;     ;01   ;
11.2013  ;     7.340;30   ;     ;01   ;    10.600;01   ;     ;01   ;
12.2013  ;     5.620;31   ;     ;01   ;     7.280;01   ;     ;01   ;
01.2014  ;     4.790;31   ;     ;01   ;     5.650;05   ;     ;01   ;
02.2014  ;     4.320;25   ;28   ;04   ;     4.750;01   ;     ;01   ;
03.2014  ;     3.580;20   ;     ;01   ;     9.250;31   ;     ;01   ;
04.2014  ;     9.870;01   ;     ;01   ;    16.400;14   ;     ;01   ;
05.2014  ;    11.600;09   ;11   ;03   ;    29.400;31   ;     ;01   ;
06.2014  ;     9.800;30   ;     ;01   ;    31.400;04   ;06   ;03   ;
07.2014  ;     9.600;02   ;03   ;02   ;    27.800;27   ;28   ;02   ;
08.2014  ;     9.200;31   ;     ;01   ;    19.500;05   ;     ;01   ;
09.2014  ;     9.000;02   ;04   ;03   ;    11.200;15   ;16   ;02   ;
10.2014  ;     6.480;31   ;     ;01   ;    10.000;17   ;     ;01   ;
11.2014  ;     5.530;30   ;     ;01   ;     6.400;01   ;     ;01   ;
12.2014  ;     4.800;30   ;31   ;02   ;     5.470;01   ;     ;01   ;
01.2015  ;     3.720;31   ;     ;01   ;     4.770;01   ;     ;01   ;
02.2015  ;     3.500;28   ;     ;01   ;     3.710;01   ;     ;01   ;
03.2015  ;     3.250;10   ;     ;01   ;     5.070;31   ;     ;01   ;
04.2015  ;     5.180;01   ;     ;01   ;    20.000;30   ;     ;01   ;
05.2015  ;    11.900;28   ;31   ;03   ;    19.100;07   ;     ;01   ;
06.2015  ;    10.400;23   ;     ;01   ;    11.900;02   ;     ;01   ;
07.2015  ;     9.200;12   ;22   ;05   ;    13.200;29   ;     ;01   ;
08.2015  ;     9.200;27   ;30   ;04   ;    12.800;01   ;02   ;02   ;
09.2015  ;     8.800;05   ;18   ;06   ;     9.800;30   ;     ;01   ;
10.2015  ;     6.610;31   ;     ;01   ;    10.400;11   ;13   ;03   ;
11.2015  ;     4.630;30   ;     ;01   ;     6.550;01   ;     ;01   ;
12.2015  ;     3.310;31   ;     ;01   ;     4.520;01   ;     ;01   ;
01.2016  ;     2.900;26   ;31   ;06   ;     3.270;01   ;     ;01   ;
02.2016  ;     2.130;28   ;29   ;02   ;     2.860;01   ;     ;01   ;
03.2016  ;     2.110;08   ;10   ;03   ;     3.490;31   ;     ;01   ;
04.2016  ;     3.810;01   ;     ;01   ;    19.400;27   ;     ;01   ;
05.2016  ;    10.400;22   ;     ;01   ;    35.300;31   ;     ;01   ;
06.2016  ;    14.400;27   ;28   ;02   ;    34.800;01   ;     ;01   ;
07.2016  ;    10.000;19   ;20   ;02   ;    15.600;01   ;03   ;03   ;
08.2016  ;    10.000;06   ;12   ;06   ;    16.000;14   ;17   ;03   ;
09.2016  ;    10.400;01   ;     ;01   ;    19.000;10   ;29   ;03   ;
10.2016  ;     5.230;31   ;     ;01   ;    17.700;01   ;     ;01   ;
11.2016  ;     3.960;30   ;     ;01   ;     5.190;01   ;     ;01   ;
12.2016  ;     3.000;31   ;     ;01   ;     3.930;01   ;     ;01   ;
01.2017  ;     3.000;01   ;31   ;31   ;     3.000;01   ;31   ;31   ;
02.2017  ;     2.980;25   ;28   ;04   ;     3.000;01   ;04   ;04   ;
03.2017  ;     2.910;10   ;     ;01   ;     3.170;26   ;31   ;06   ;
04.2017  ;     3.240;01   ;     ;01   ;    41.800;27   ;     ;01   ;
05.2017  ;    11.300;28   ;     ;01   ;    37.800;01   ;     ;01   ;
06.2017  ;     8.180;26   ;28   ;03   ;    12.200;02   ;14   ;08   ;
07.2017  ;     6.630;09   ;     ;01   ;    13.400;19   ;20   ;02   ;
08.2017  ;    10.400;03   ;     ;01   ;    17.300;28   ;29   ;02   ;
09.2017  ;    10.400;27   ;28   ;02   ;    17.000;02   ;     ;01   ;
10.2017  ;     6.930;31   ;     ;01   ;    11.600;01   ;09   ;03   ;
11.2017  ;     3.890;30   ;     ;01   ;     6.780;01   ;     ;01   ;
12.2017  ;     2.860;31   ;     ;01   ;     3.800;01   ;     ;01   ;
01.1984  ;     3.160;23   ;     ;01   ;     4.340;01   ;     ;01   ;
02.1984  ;     2.910;28   ;     ;01   ;     3.620;01   ;     ;01   ;
03.1984  ;     2.390;21   ;     ;01   ;     3.470;31   ;     ;01   ;
04.1984  ;     3.500;01   ;     ;01   ;    57.500;24   ;     ;01   ;
05.1984  ;    13.700;31   ;     ;01   ;    33.800;01   ;     ;01   ;
06.1984  ;     9.990;28   ;29   ;02   ;    18.300;10   ;     ;01   ;
07.1984  ;    10.400;05   ;     ;01   ;    28.900;15   ;     ;01   ;
08.1984  ;    18.600;31   ;     ;01   ;    61.100;11   ;     ;01   ;
09.1984  ;    12.200;28   ;30   ;03   ;    20.400;10   ;     ;01   ;
10.1984  ;     8.800;31   ;     ;01   ;    14.600;17   ;     ;01   ;
11.1984  ;     5.610;07   ;     ;01   ;     8.250;01   ;     ;01   ;
12.1984  ;     4.920;31   ;     ;01   ;     7.070;01   ;     ;01   ;
01.1985  ;     3.910;31   ;     ;01   ;     4.880;01   ;     ;01   ;
02.1985  ;     2.170;20   ;     ;01   ;     3.770;01   ;     ;01   ;
