Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 81    ; 26    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 87    ; 27    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 89    ; 26    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 93    ; 26    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;102    ; 27    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;103    ; 26    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;100    ; 28    ;01     ;
15.03.2000;100    ; 28    ;01     ;
20.03.2000;100    ; 27    ;01     ;
25.03.2000; 98    ; 27    ;01     ;
31.03.2000; 95    ; 24    ;01     ;
05.04.2000; 95    ; 26    ;01     ;
10.04.2000; 91    ; 16    ;01     ;
15.04.2000; 78    ;  0    ;01     ;
20.04.2000; 71    ;  0    ;01     ;
25.04.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 22    ;  0    ;01     ;
25.11.2000; 33    ;  0    ;01     ;
30.11.2000; 42    ;  0    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 47    ; 14    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 55    ; 15    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 77    ; 25    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 82    ; 17    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 90    ; 22    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 96    ; 30    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 96    ; 26    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 99    ; 24    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;100    ; 27    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;101    ; 30    ;01     ;
15.03.2001;102    ; 31    ;01     ;
20.03.2001;102    ; 36    ;01     ;
25.03.2001;102    ; 37    ;01     ;
31.03.2001;100    ; 41    ;01     ;
05.04.2001;100    ;       ;01     ;
10.04.2001; 98    ;       ;01     ;
15.04.2001; 90    ;       ;01     ;
20.04.2001; 82    ;       ;01     ;
25.04.2001; 72    ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001; 10    ;  0    ;01     ;
20.11.2001; 23    ;  0    ;01     ;
25.11.2001; 30    ;  0    ;01     ;
30.11.2001; 40    ;  1    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 63    ;  3    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 69    ; 12    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 71    ; 12    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 76    ; 11    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 78    ; 13    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 88    ; 15    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 90    ; 15    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 94    ; 20    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 94    ; 20    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 96    ; 25    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 97    ; 25    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 97    ; 24    ;01     ;
05.04.2002; 94    ; 20    ;01     ;
10.04.2002; 85    ; 13    ;01     ;
15.04.2002; 78    ;       ;01     ;
20.04.2002; 71    ;       ;01     ;
25.04.2002; 67    ;       ;01     ;
30.04.2002;       ;       ;01     ;
20.11.2002; 18    ;  5    ;01     ;
25.11.2002; 22    ;  5    ;01     ;
30.11.2002; 25    ; 12    ;01     ;
05.12.2002; 34    ; 15    ;01     ;
10.12.2002; 40    ; 15    ;01     ;
15.12.2002; 53    ; 14    ;01     ;
20.12.2002; 61    ; 14    ;01     ;
25.12.2002; 64    ; 13    ;01     ;
31.12.2002; 69    ; 13    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 73    ; 15    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 76    ; 15    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 81    ; 20    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 84    ; 30    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 84    ; 30    ;01     ;
25.02.2003;       ;       ;01     ;
